model,zone,tech_type,planning_year,existing,unit,start_value,end_value,retired_value,new_build_value
USENSYS,BASN,Battery,2027,True,MW,0.0,936,0.0,0.0
USENSYS,BASN,Battery,2027,True,MWh,0.0,2196,0.0,0.0
USENSYS,BASN,Battery,2030,True,MW,936.0,936,0.0,0.0
USENSYS,BASN,Battery,2030,True,MWh,2196.0,2196,0.0,0.0
USENSYS,BASN,Battery,2035,True,MW,936.0,936,0.0,0.0
USENSYS,BASN,Battery,2035,True,MWh,2196.0,2196,0.0,0.0
USENSYS,BASN,Battery,2040,True,MW,936.0,936,0.0,0.0
USENSYS,BASN,Battery,2040,True,MWh,2196.0,2196,0.0,0.0
USENSYS,BASN,Battery,2045,False,MW,0.0,1416,0.0,0.0
USENSYS,BASN,Battery,2045,False,MWh,0.0,5432,0.0,0.0
USENSYS,BASN,Battery,2045,True,MW,936.0,936,0.0,0.0
USENSYS,BASN,Battery,2045,True,MWh,2196.0,2196,0.0,0.0
USENSYS,BASN,Battery,2050,False,MW,1416.0,7295,0.0,5879.0
USENSYS,BASN,Battery,2050,False,MWh,5432.0,32086,0.0,26654.0
USENSYS,BASN,Battery,2050,True,MW,936.0,936,0.0,0.0
USENSYS,BASN,Battery,2050,True,MWh,2196.0,2196,0.0,0.0
USENSYS,BASN,Coal,2027,True,MW,0.0,1822,0.0,0.0
USENSYS,BASN,Distributed Solar,2027,True,MW,0.0,1193,0.0,0.0
USENSYS,BASN,Distributed Solar,2030,True,MW,1193.0,1641,0.0,448.0
USENSYS,BASN,Distributed Solar,2035,True,MW,1641.0,2007,0.0,366.0
USENSYS,BASN,Distributed Solar,2040,True,MW,2007.0,2009,0.0,2.0
USENSYS,BASN,Distributed Solar,2045,True,MW,2009.0,2027,0.0,18.0
USENSYS,BASN,Distributed Solar,2050,True,MW,2027.0,2056,0.0,29.0
USENSYS,BASN,Geothermal,2027,True,MW,0.0,498,0.0,0.0
USENSYS,BASN,Geothermal,2030,True,MW,498.0,498,0.0,0.0
USENSYS,BASN,Geothermal,2035,True,MW,498.0,498,0.0,0.0
USENSYS,BASN,Geothermal,2040,True,MW,498.0,498,0.0,0.0
USENSYS,BASN,Geothermal,2045,True,MW,498.0,498,0.0,0.0
USENSYS,BASN,Geothermal,2050,True,MW,498.0,498,0.0,0.0
USENSYS,BASN,Hydro,2027,True,MW,0.0,2753,0.0,0.0
USENSYS,BASN,Hydro,2030,True,MW,2753.0,2753,0.0,0.0
USENSYS,BASN,Hydro,2035,True,MW,2753.0,2753,0.0,0.0
USENSYS,BASN,Hydro,2040,True,MW,2753.0,2753,0.0,0.0
USENSYS,BASN,Hydro,2045,True,MW,2753.0,2753,0.0,0.0
USENSYS,BASN,Hydro,2050,True,MW,2753.0,2753,0.0,0.0
USENSYS,BASN,Natural Gas CC,2027,True,MW,0.0,7294,0.0,0.0
USENSYS,BASN,Natural Gas CC,2030,True,MW,7294.0,7294,0.0,0.0
USENSYS,BASN,Natural Gas CC,2035,True,MW,7294.0,7294,0.0,0.0
USENSYS,BASN,Natural Gas CC,2040,True,MW,7294.0,8029,0.0,0.0
USENSYS,BASN,Natural Gas CC,2045,True,MW,8029.0,8029,0.0,0.0
USENSYS,BASN,Natural Gas CC,2050,True,MW,8029.0,8029,0.0,0.0
USENSYS,BASN,Natural Gas CT,2040,True,MW,0.0,1884,0.0,0.0
USENSYS,BASN,Natural Gas CT,2045,True,MW,1884.0,2159,0.0,0.0
USENSYS,BASN,Natural Gas CT,2050,True,MW,2159.0,2159,0.0,0.0
USENSYS,BASN,Other,2027,True,MW,0.0,29,0.0,0.0
USENSYS,BASN,Other,2030,True,MW,29.0,29,0.0,0.0
USENSYS,BASN,Other,2035,True,MW,29.0,29,0.0,0.0
USENSYS,BASN,Other,2040,True,MW,29.0,29,0.0,0.0
USENSYS,BASN,Other,2045,True,MW,29.0,29,0.0,0.0
USENSYS,BASN,Other,2050,True,MW,29.0,29,0.0,0.0
USENSYS,BASN,Solar,2027,True,MW,0.0,8006,0.0,0.0
USENSYS,BASN,Solar,2030,True,MW,8006.0,8006,0.0,0.0
USENSYS,BASN,Solar,2035,False,MW,0.0,9453,0.0,0.0
USENSYS,BASN,Solar,2035,True,MW,8006.0,8006,0.0,0.0
