model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,short-base-200-retire,MW,0,4900
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,short-base-200-retire,MW,0,3936
USENSYS,ISNE,ISNE_ISNE_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,short-base-200-retire,MW,0,274
USENSYS,MISC,MISC_MISC_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,short-base-200-retire,MW,0,6116
USENSYS,MISC,MISC_MISC_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,short-base-200-retire,MW,0,2915
USENSYS,MISC,MISC_MISC_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,short-base-200-retire,MW,0,3222
USENSYS,MISC,MISC_MISC_naturalgas_hframe_cc_moderate_0,MISC_naturalgas_hframe_cc_moderate_0,2027,short-base-200-retire,MW,0,1109
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,short-base-200-retire,MW,0,92
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_1_anyQual_0,Wind,2027,short-base-200-retire,MW,0,60
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,short-base-200-retire,MW,0,87
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,short-base-200-retire,MW,0,674
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_4_anyQual_1,Wind,2027,short-base-200-retire,MW,0,469
USENSYS,MISE,MISE_MISE_naturalgas_hframe_cc_moderate_0,MISE_naturalgas_hframe_cc_moderate_0,2027,short-base-200-retire,MW,0,4859
USENSYS,MISS,MISS_MISS_naturalgas_hframe_cc_moderate_0,MISS_naturalgas_hframe_cc_moderate_0,2027,short-base-200-retire,MW,0,2064
USENSYS,MISW,MISW_MISW_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,short-base-200-retire,MW,0,1255
USENSYS,MISW,MISW_MISW_landbasedwind_class3_moderate_5_anyQual_0,Wind,2027,short-base-200-retire,MW,0,2034
USENSYS,MISW,MISW_MISW_landbasedwind_class3_moderate_6_anyQual_1,Wind,2027,short-base-200-retire,MW,0,1167
USENSYS,MISW,MISW_MISW_naturalgas_hframe_cc_moderate_0,MISW_naturalgas_hframe_cc_moderate_0,2027,short-base-200-retire,MW,0,6544
USENSYS,PJME,PJME_PJME_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,short-base-200-retire,MW,0,206
USENSYS,PJME,PJME_PJME_landbasedwind_class3_moderate_2_anyQual_1,Wind,2027,short-base-200-retire,MW,0,1663
USENSYS,PJMW,PJMW_PJMW_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,short-base-200-retire,MW,0,1778
USENSYS,PJMW,PJMW_PJMW_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,short-base-200-retire,MW,0,2618
USENSYS,PJMW,PJMW_PJMW_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,short-base-200-retire,MW,0,752
USENSYS,PJMW,PJMW_PJMW_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,short-base-200-retire,MW,0,3644
USENSYS,PJMW,PJMW_PJMW_naturalgas_hframe_cc_moderate_0,PJMW_naturalgas_hframe_cc_moderate_0,2027,short-base-200-retire,MW,0,6279
USENSYS,RMRG,RMRG_RMRG_landbasedwind_class3_moderate_1_anyQual_0,Wind,2027,short-base-200-retire,MW,0,457
USENSYS,RMRG,RMRG_RMRG_landbasedwind_class3_moderate_4_anyQual_0,Wind,2027,short-base-200-retire,MW,0,409
