model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_19_anyQual_0,Wind,2040,short-base-200-retire,MWh,11193
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_19_anyQual_0,Wind,2045,short-base-200-retire,MWh,11193
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_19_anyQual_0,Wind,2050,short-base-200-retire,MWh,10293
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_1_anyQual_0,Wind,2027,short-base-200-retire,MWh,206379
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_1_anyQual_0,Wind,2030,short-base-200-retire,MWh,204491
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_1_anyQual_0,Wind,2035,short-base-200-retire,MWh,204491
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_1_anyQual_0,Wind,2040,short-base-200-retire,MWh,204491
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_1_anyQual_0,Wind,2045,short-base-200-retire,MWh,204491
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_1_anyQual_0,Wind,2050,short-base-200-retire,MWh,198659
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_22_anyQual_1,Wind,2030,short-base-200-retire,MWh,1197215
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_22_anyQual_1,Wind,2035,short-base-200-retire,MWh,1185504
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_22_anyQual_1,Wind,2040,short-base-200-retire,MWh,1185504
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_22_anyQual_1,Wind,2045,short-base-200-retire,MWh,1185504
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_22_anyQual_1,Wind,2050,short-base-200-retire,MWh,1196224
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,short-base-200-retire,MWh,291857
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_2_anyQual_0,Wind,2030,short-base-200-retire,MWh,288646
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_2_anyQual_0,Wind,2035,short-base-200-retire,MWh,289238
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_2_anyQual_0,Wind,2040,short-base-200-retire,MWh,289238
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_2_anyQual_0,Wind,2045,short-base-200-retire,MWh,289238
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_2_anyQual_0,Wind,2050,short-base-200-retire,MWh,278881
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,short-base-200-retire,MWh,2339850
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_3_anyQual_1,Wind,2030,short-base-200-retire,MWh,2320616
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_3_anyQual_1,Wind,2035,short-base-200-retire,MWh,2322081
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_3_anyQual_1,Wind,2040,short-base-200-retire,MWh,2322081
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_3_anyQual_1,Wind,2045,short-base-200-retire,MWh,2322081
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_3_anyQual_1,Wind,2050,short-base-200-retire,MWh,2232202
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_4_anyQual_1,Wind,2027,short-base-200-retire,MWh,1754130
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_4_anyQual_1,Wind,2030,short-base-200-retire,MWh,1740837
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_4_anyQual_1,Wind,2035,short-base-200-retire,MWh,1745809
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_4_anyQual_1,Wind,2040,short-base-200-retire,MWh,1745809
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_4_anyQual_1,Wind,2045,short-base-200-retire,MWh,1745809
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_4_anyQual_1,Wind,2050,short-base-200-retire,MWh,1663418
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_5_anyQual_1,Wind,2030,short-base-200-retire,MWh,475726
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_5_anyQual_1,Wind,2035,short-base-200-retire,MWh,479025
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_5_anyQual_1,Wind,2040,short-base-200-retire,MWh,479025
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_5_anyQual_1,Wind,2045,short-base-200-retire,MWh,479025
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_5_anyQual_1,Wind,2050,short-base-200-retire,MWh,448015
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_6_anyQual_0,Wind,2030,short-base-200-retire,MWh,339420
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_6_anyQual_0,Wind,2035,short-base-200-retire,MWh,341000
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_6_anyQual_0,Wind,2040,short-base-200-retire,MWh,341000
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_6_anyQual_0,Wind,2045,short-base-200-retire,MWh,341000
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_6_anyQual_0,Wind,2050,short-base-200-retire,MWh,322361
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_7_anyQual_0,Wind,2030,short-base-200-retire,MWh,51198
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_7_anyQual_0,Wind,2035,short-base-200-retire,MWh,51112
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_7_anyQual_0,Wind,2040,short-base-200-retire,MWh,51112
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_7_anyQual_0,Wind,2045,short-base-200-retire,MWh,51112
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_7_anyQual_0,Wind,2050,short-base-200-retire,MWh,46769
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_8_anyQual_0,Wind,2030,short-base-200-retire,MWh,156822
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_8_anyQual_0,Wind,2035,short-base-200-retire,MWh,158007
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_8_anyQual_0,Wind,2040,short-base-200-retire,MWh,158007
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_8_anyQual_0,Wind,2045,short-base-200-retire,MWh,158007
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_8_anyQual_0,Wind,2050,short-base-200-retire,MWh,148266
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_9_anyQual_1,Wind,2030,short-base-200-retire,MWh,3330413
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_9_anyQual_1,Wind,2035,short-base-200-retire,MWh,3347415
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_9_anyQual_1,Wind,2040,short-base-200-retire,MWh,3347415
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_9_anyQual_1,Wind,2045,short-base-200-retire,MWh,3347415
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_9_anyQual_1,Wind,2050,short-base-200-retire,MWh,3153564
USENSYS,MISE,MISE_MISE_natural_gas_fired_combined_cycle_1,Natural Gas,2027,short-base-200-retire,MWh,35208303
USENSYS,MISE,MISE_MISE_natural_gas_fired_combined_cycle_1,Natural Gas,2030,short-base-200-retire,MWh,2756610
USENSYS,MISE,MISE_MISE_natural_gas_fired_combined_cycle_1,Natural Gas,2035,short-base-200-retire,MWh,895103
USENSYS,MISE,MISE_MISE_natural_gas_fired_combined_cycle_1,Natural Gas,2040,short-base-200-retire,MWh,1015315
USENSYS,MISE,MISE_MISE_natural_gas_fired_combined_cycle_1,Natural Gas,2045,short-base-200-retire,MWh,1353182
USENSYS,MISE,MISE_MISE_natural_gas_fired_combined_cycle_1,Natural Gas,2050,short-base-200-retire,MWh,1252158
USENSYS,MISE,MISE_MISE_natural_gas_fired_combined_cycle_2,Natural Gas,2027,short-base-200-retire,MWh,1339694
USENSYS,MISE,MISE_MISE_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,short-base-200-retire,MWh,13303
USENSYS,MISE,MISE_MISE_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,short-base-200-retire,MWh,333299
USENSYS,MISE,MISE_MISE_natural_gas_fired_combustion_turbine_2,Natural Gas,2040,short-base-200-retire,MWh,39431
USENSYS,MISE,MISE_MISE_natural_gas_fired_combustion_turbine_2,Natural Gas,2045,short-base-200-retire,MWh,143049
USENSYS,MISE,MISE_MISE_natural_gas_fired_combustion_turbine_2,Natural Gas,2050,short-base-200-retire,MWh,250831
USENSYS,MISE,MISE_MISE_natural_gas_internal_combustion_engine_1,Natural Gas,2027,short-base-200-retire,MWh,99909
USENSYS,MISE,MISE_MISE_naturalgas_hframe_cc_95_ccs_moderate_0,MISE_naturalgas_hframe_cc_95_ccs_moderate_0,2030,short-base-200-retire,MWh,5912553
USENSYS,MISE,MISE_MISE_naturalgas_hframe_cc_95_ccs_moderate_0,MISE_naturalgas_hframe_cc_95_ccs_moderate_0,2035,short-base-200-retire,MWh,27174591
USENSYS,MISE,MISE_MISE_naturalgas_hframe_cc_95_ccs_moderate_0,MISE_naturalgas_hframe_cc_95_ccs_moderate_0,2040,short-base-200-retire,MWh,34973440
USENSYS,MISE,MISE_MISE_naturalgas_hframe_cc_95_ccs_moderate_0,MISE_naturalgas_hframe_cc_95_ccs_moderate_0,2045,short-base-200-retire,MWh,42068064
USENSYS,MISE,MISE_MISE_naturalgas_hframe_cc_95_ccs_moderate_0,MISE_naturalgas_hframe_cc_95_ccs_moderate_0,2050,short-base-200-retire,MWh,41120611
USENSYS,MISE,MISE_MISE_naturalgas_hframe_cc_moderate_0,MISE_naturalgas_hframe_cc_moderate_0,2027,short-base-200-retire,MWh,42448224
USENSYS,MISE,MISE_MISE_naturalgas_hframe_cc_moderate_0,MISE_naturalgas_hframe_cc_moderate_0,2030,short-base-200-retire,MWh,23837233
USENSYS,MISE,MISE_MISE_naturalgas_hframe_cc_moderate_0,MISE_naturalgas_hframe_cc_moderate_0,2035,short-base-200-retire,MWh,12190304
USENSYS,MISE,MISE_MISE_naturalgas_hframe_cc_moderate_0,MISE_naturalgas_hframe_cc_moderate_0,2040,short-base-200-retire,MWh,8965848
USENSYS,MISE,MISE_MISE_naturalgas_hframe_cc_moderate_0,MISE_naturalgas_hframe_cc_moderate_0,2045,short-base-200-retire,MWh,8513290
USENSYS,MISE,MISE_MISE_naturalgas_hframe_cc_moderate_0,MISE_naturalgas_hframe_cc_moderate_0,2050,short-base-200-retire,MWh,8313790
USENSYS,MISE,MISE_MISE_nuclear_1,Nuclear,2030,short-base-200-retire,MWh,9812527
USENSYS,MISE,MISE_MISE_nuclear_1,Nuclear,2035,short-base-200-retire,MWh,9777862
USENSYS,MISE,MISE_MISE_nuclear_1,Nuclear,2040,short-base-200-retire,MWh,9701285
USENSYS,MISE,MISE_MISE_nuclear_1,Nuclear,2045,short-base-200-retire,MWh,9677849
USENSYS,MISE,MISE_MISE_nuclear_1,Nuclear,2050,short-base-200-retire,MWh,9379918
USENSYS,MISE,MISE_MISE_onshore_wind_turbine_1,Wind,2027,short-base-200-retire,MWh,7351493
USENSYS,MISE,MISE_MISE_onshore_wind_turbine_1,Wind,2030,short-base-200-retire,MWh,7295207
USENSYS,MISE,MISE_MISE_onshore_wind_turbine_1,Wind,2035,short-base-200-retire,MWh,7284177
USENSYS,MISE,MISE_MISE_onshore_wind_turbine_1,Wind,2040,short-base-200-retire,MWh,7284177
USENSYS,MISE,MISE_MISE_onshore_wind_turbine_1,Wind,2045,short-base-200-retire,MWh,7284177
USENSYS,MISE,MISE_MISE_onshore_wind_turbine_1,Wind,2050,short-base-200-retire,MWh,6957469
USENSYS,MISE,MISE_MISE_small_hydroelectric_1,Hydro,2027,short-base-200-retire,MWh,410592
USENSYS,MISE,MISE_MISE_small_hydroelectric_1,Hydro,2030,short-base-200-retire,MWh,410592
USENSYS,MISE,MISE_MISE_small_hydroelectric_1,Hydro,2035,short-base-200-retire,MWh,410592
USENSYS,MISE,MISE_MISE_small_hydroelectric_1,Hydro,2040,short-base-200-retire,MWh,410592
USENSYS,MISE,MISE_MISE_small_hydroelectric_1,Hydro,2045,short-base-200-retire,MWh,410592
USENSYS,MISE,MISE_MISE_small_hydroelectric_1,Hydro,2050,short-base-200-retire,MWh,410592
USENSYS,MISE,MISE_MISE_solar_photovoltaic_1,Solar,2027,short-base-200-retire,MWh,2326498
USENSYS,MISE,MISE_MISE_solar_photovoltaic_1,Solar,2030,short-base-200-retire,MWh,2341621
USENSYS,MISE,MISE_MISE_solar_photovoltaic_1,Solar,2035,short-base-200-retire,MWh,2328179
USENSYS,MISE,MISE_MISE_solar_photovoltaic_1,Solar,2040,short-base-200-retire,MWh,2328179
USENSYS,MISE,MISE_MISE_solar_photovoltaic_1,Solar,2045,short-base-200-retire,MWh,2328179
USENSYS,MISE,MISE_MISE_solar_photovoltaic_1,Solar,2050,short-base-200-retire,MWh,2493666
USENSYS,MISE,MISE_MISE_utilitypv_class1_moderate_0_anyQual_0,Solar,2030,short-base-200-retire,MWh,1501555
USENSYS,MISE,MISE_MISE_utilitypv_class1_moderate_0_anyQual_0,Solar,2035,short-base-200-retire,MWh,9928593
USENSYS,MISE,MISE_MISE_utilitypv_class1_moderate_0_anyQual_0,Solar,2040,short-base-200-retire,MWh,15697571
USENSYS,MISE,MISE_MISE_utilitypv_class1_moderate_0_anyQual_0,Solar,2045,short-base-200-retire,MWh,20261470
USENSYS,MISE,MISE_MISE_utilitypv_class1_moderate_0_anyQual_0,Solar,2050,short-base-200-retire,MWh,30136701
USENSYS,MISE,MISE_MISE_utilitypv_class1_moderate_2_anyQual_1,Solar,2030,short-base-200-retire,MWh,13306659
USENSYS,MISE,MISE_MISE_utilitypv_class1_moderate_2_anyQual_1,Solar,2035,short-base-200-retire,MWh,13210366
USENSYS,MISE,MISE_MISE_utilitypv_class1_moderate_2_anyQual_1,Solar,2040,short-base-200-retire,MWh,13210366
USENSYS,MISE,MISE_MISE_utilitypv_class1_moderate_2_anyQual_1,Solar,2045,short-base-200-retire,MWh,13210366
USENSYS,MISE,MISE_MISE_utilitypv_class1_moderate_2_anyQual_1,Solar,2050,short-base-200-retire,MWh,14430510
USENSYS,MISS,MISS_MISS_batteries_1,Battery,2027,short-base-200-retire,MWh,6774
USENSYS,MISS,MISS_MISS_batteries_1,Battery,2030,short-base-200-retire,MWh,10420
USENSYS,MISS,MISS_MISS_batteries_1,Battery,2035,short-base-200-retire,MWh,11775
USENSYS,MISS,MISS_MISS_batteries_1,Battery,2040,short-base-200-retire,MWh,12898
USENSYS,MISS,MISS_MISS_batteries_1,Battery,2045,short-base-200-retire,MWh,12116
USENSYS,MISS,MISS_MISS_batteries_1,Battery,2050,short-base-200-retire,MWh,11809
USENSYS,MISS,MISS_MISS_biomass_1,Other,2027,short-base-200-retire,MWh,157248
USENSYS,MISS,MISS_MISS_biomass_1,Other,2030,short-base-200-retire,MWh,119646
USENSYS,MISS,MISS_MISS_biomass_1,Other,2035,short-base-200-retire,MWh,129384
USENSYS,MISS,MISS_MISS_biomass_1,Other,2040,short-base-200-retire,MWh,127836
USENSYS,MISS,MISS_MISS_biomass_1,Other,2045,short-base-200-retire,MWh,128718
USENSYS,MISS,MISS_MISS_biomass_1,Other,2050,short-base-200-retire,MWh,128754
