region,marginal_price,total_demand
BASN,43.43976012386678,104415840.0
CASO,45.73407528450947,106247405.0
CANO,47.29189174260535,164112380.0
FRCC,44.615051308371896,254835658.0
ISNE,42.6487195341423,132079030.0
MISC,45.5127178175069,186790489.0
MISE,48.789977049787474,102056388.0
MISS,43.80251013606221,175440371.0
MISW,42.84615946509675,225553160.0
NWPP,43.81503875588312,195981047.0
NYCW,45.68239594780966,76993625.0
NYUP,36.42577097888778,70257166.0
PJMC,44.30151812184812,118765758.0
PJMD,48.15320202243596,110841999.0
PJME,44.1385020043047,289082184.0
PJMW,46.45167929516598,310165370.0
RMRG,40.0676917047165,88883482.0
SPPC,43.281094501550264,78239307.0
SPPN,40.437206107253054,49626459.0
SPPS,39.487324433481305,122178131.0
SRCA,49.28137900967422,218636717.0
SRCE,46.16181736970098,214888614.0
SRSE,46.037037283348255,242597067.0
SRSG,43.53559111206715,137828950.0
TRE,39.37753943902849,426645124.0
TREW,35.52514417057044,19988250.0
