region,marginal_price,total_demand
BASN,55.80590870538072,177158138.0
CASO,59.14276435405368,158791938.0
CANO,59.67432704772176,245898072.0
FRCC,58.229289531532615,334048179.0
ISNE,70.24528168614053,210413923.0
MISC,54.4788015285242,264171318.0
MISE,61.53998579445168,137137308.0
MISS,57.669782251610556,242486982.0
MISW,54.205186841254125,324181570.0
NWPP,58.21059244579233,300529644.0
NYCW,89.83274712261387,106442119.0
NYUP,62.99566535302294,92400602.0
PJMC,57.493356760980205,152682741.0
PJMD,65.59782691759386,145712440.0
PJME,76.88811214066097,389826566.0
PJMW,55.49204646895536,412215498.0
RMRG,47.035710191236205,150676430.0
SPPC,53.35980445520605,108907378.0
SPPN,52.149351657781196,74985567.0
SPPS,48.4402028283952,177543457.0
SRCA,59.55148357734235,287884867.0
SRCE,61.75930133974681,285639456.0
SRSE,59.49096756761483,333542368.0
SRSG,55.1277931937447,204888767.0
TRE,52.392407537163734,555402906.0
TREW,47.34591489321657,26667903.0
