model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
GenX,BASN,BASN_batteries_1,Battery,2027,base_short_retire,all,MWh,327586.02571966033
GenX,BASN,BASN_biomass_1,Other,2027,base_short_retire,all,MWh,70761.6000000021
GenX,BASN,BASN_biomass_2,Other,2027,base_short_retire,all,MWh,179961.5999999994
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,base_short_retire,all,MWh,8464233.032694008
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2027,base_short_retire,all,MWh,9650822.20066238
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2027,base_short_retire,all,MWh,15504248.60885528
GenX,BASN,BASN_geothermal_1,Geothermal,2027,base_short_retire,all,MWh,4348377.631638509
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,base_short_retire,all,MWh,2957226.0071135256
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,base_short_retire,all,MWh,40754416.70385981
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,base_short_retire,all,MWh,1603.103439342671
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,base_short_retire,all,MWh,3271.717807687423
GenX,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,base_short_retire,all,MWh,2759.9086036277195
GenX,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas Other,2027,base_short_retire,all,MWh,629.3068997428187
GenX,BASN,BASN_onshore_wind_turbine_1,Wind,2027,base_short_retire,all,MWh,3645299.822105955
GenX,BASN,BASN_petroleum_liquids_1,Other,2027,base_short_retire,all,MWh,62.04199678822514
GenX,BASN,BASN_small_hydroelectric_1,Hydro,2027,base_short_retire,all,MWh,2006659.2000000237
GenX,BASN,BASN_solar_photovoltaic_1,Solar,2027,base_short_retire,all,MWh,18874841.00787007
GenX,CANO,CANO_batteries_1,Battery,2027,base_short_retire,all,MWh,1393171.8805770916
GenX,CANO,CANO_biomass_1,Other,2027,base_short_retire,all,MWh,1382908.7999999996
GenX,CANO,CANO_biomass_2,Other,2027,base_short_retire,all,MWh,647337.599999997
GenX,CANO,CANO_conventional_hydroelectric_1,Hydro,2027,base_short_retire,all,MWh,20063391.814105343
GenX,CANO,CANO_geothermal_1,Geothermal,2027,base_short_retire,all,MWh,6831150.821545498
GenX,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2027,base_short_retire,all,MWh,942211.6187805186
GenX,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,base_short_retire,all,MWh,93043.48370749057
GenX,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,base_short_retire,all,MWh,51290559.34782037
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,base_short_retire,all,MWh,5505.92087090497
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,base_short_retire,all,MWh,1505.2418828273517
GenX,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,base_short_retire,all,MWh,4000.784567098269
GenX,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas Other,2027,base_short_retire,all,MWh,1351.203258413654
GenX,CANO,CANO_nuclear_1,Nuclear,2027,base_short_retire,all,MWh,0.0
GenX,CANO,CANO_onshore_wind_turbine_1,Wind,2027,base_short_retire,all,MWh,3077225.1734295073
GenX,CANO,CANO_petroleum_liquids_1,Other,2027,base_short_retire,all,MWh,65.48552271761447
GenX,CANO,CANO_small_hydroelectric_1,Hydro,2027,base_short_retire,all,MWh,2351731.2000000696
GenX,CANO,CANO_solar_photovoltaic_1,Solar,2027,base_short_retire,all,MWh,14725021.213051371
GenX,CASO,CASO_batteries_1,Battery,2027,base_short_retire,all,MWh,6337080.5428785505
GenX,CASO,CASO_biomass_1,Other,2027,base_short_retire,all,MWh,1198579.1999999855
GenX,CASO,CASO_biomass_2,Other,2027,base_short_retire,all,MWh,207916.79999999423
GenX,CASO,CASO_conventional_hydroelectric_1,Hydro,2027,base_short_retire,all,MWh,3184512.8934543594
GenX,CASO,CASO_conventional_steam_coal_1,Coal,2027,base_short_retire,all,MWh,32400.434282728296
GenX,CASO,CASO_geothermal_1,Geothermal,2027,base_short_retire,all,MWh,1559945.864798705
GenX,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2027,base_short_retire,all,MWh,829545.883856415
GenX,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,base_short_retire,all,MWh,23616.79485133285
GenX,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,base_short_retire,all,MWh,51918429.040976085
GenX,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,base_short_retire,all,MWh,8030.89528271721
