model,line,line_name,planning_year,case,unit,start_value,end_value
GenX,1,BASN_to_CANO,2027,base_short_retire,MW,100,100
GenX,2,BASN_to_CASO,2027,base_short_retire,MW,5920,5920.15
GenX,3,BASN_to_NWPP,2027,base_short_retire,MW,3350,3350.01
GenX,4,BASN_to_RMRG,2027,base_short_retire,MW,3750,3750.08
GenX,5,BASN_to_SRSG,2027,base_short_retire,MW,5385,5385.58
GenX,6,CANO_to_CASO,2027,base_short_retire,MW,3675,3675.21
GenX,7,CANO_to_NWPP,2027,base_short_retire,MW,3675,3675.48
GenX,8,CASO_to_NWPP,2027,base_short_retire,MW,2858,2858.18
GenX,9,CASO_to_SRSG,2027,base_short_retire,MW,4354,4354.13
GenX,10,FRCC_to_SRSE,2027,base_short_retire,MW,3600,3600.42
GenX,11,ISNE_to_NYCW,2027,base_short_retire,MW,760,760.027
GenX,12,ISNE_to_NYUP,2027,base_short_retire,MW,1400,1400.06
GenX,13,MISC_to_MISE,2027,base_short_retire,MW,0,1.67609
GenX,14,MISC_to_MISS,2027,base_short_retire,MW,1039,1039.04
GenX,15,MISC_to_MISW,2027,base_short_retire,MW,1655,1655.02
GenX,16,MISC_to_PJMC,2027,base_short_retire,MW,5244,5244.08
GenX,17,MISC_to_PJMW,2027,base_short_retire,MW,5441,5441.16
GenX,18,MISC_to_SPPC,2027,base_short_retire,MW,1430,1430.02
GenX,19,MISC_to_SPPN,2027,base_short_retire,MW,0,2.04316
GenX,20,MISC_to_SPPS,2027,base_short_retire,MW,1172,1172.05
GenX,21,MISC_to_SRCE,2027,base_short_retire,MW,3745,3745.12
GenX,22,MISE_to_MISW,2027,base_short_retire,MW,0,1.03655
GenX,23,MISE_to_PJMW,2027,base_short_retire,MW,2662,2662.03
GenX,24,MISS_to_SPPC,2027,base_short_retire,MW,0,2.6452
GenX,25,MISS_to_SPPS,2027,base_short_retire,MW,1697,1697.13
GenX,26,MISS_to_SRCE,2027,base_short_retire,MW,4092,4092.07
GenX,27,MISS_to_SRSE,2027,base_short_retire,MW,891,892.159
GenX,28,MISW_to_NWPP,2027,base_short_retire,MW,200,200.013
GenX,29,MISW_to_PJMC,2027,base_short_retire,MW,3200,3200.15
GenX,30,MISW_to_SPPC,2027,base_short_retire,MW,0,1.27626
GenX,31,MISW_to_SPPN,2027,base_short_retire,MW,5512,5512.03
GenX,32,NWPP_to_RMRG,2027,base_short_retire,MW,400,400.037
GenX,33,NYCW_to_NYUP,2027,base_short_retire,MW,2489,2489.04
GenX,34,NYCW_to_PJME,2027,base_short_retire,MW,660,660.045
GenX,35,NYUP_to_PJME,2027,base_short_retire,MW,1255,1255.08
GenX,36,PJMC_to_PJMW,2027,base_short_retire,MW,980,980.232
GenX,37,PJMD_to_PJME,2027,base_short_retire,MW,1200,1553.83
GenX,38,PJMD_to_PJMW,2027,base_short_retire,MW,6930,6930.04
GenX,39,PJMD_to_SRCA,2027,base_short_retire,MW,1000,1000.02
GenX,40,PJME_to_PJMW,2027,base_short_retire,MW,3885,3885.09
GenX,41,PJMW_to_SRCA,2027,base_short_retire,MW,1219,1219.31
GenX,42,PJMW_to_SRCE,2027,base_short_retire,MW,3333,3333.14
GenX,43,RMRG_to_SPPC,2027,base_short_retire,MW,210,1265.24
GenX,44,RMRG_to_SPPN,2027,base_short_retire,MW,410,2255.43
GenX,45,RMRG_to_SRSG,2027,base_short_retire,MW,614,614.083
GenX,46,SPPC_to_SPPN,2027,base_short_retire,MW,1433,1433.01
GenX,47,SPPC_to_SPPS,2027,base_short_retire,MW,3372,3372.13
GenX,48,SPPN_to_SPPS,2027,base_short_retire,MW,0,8.43348
GenX,49,SPPS_to_SRSG,2027,base_short_retire,MW,1010,3300.43
GenX,50,SPPS_to_TRE,2027,base_short_retire,MW,600,600.015
GenX,51,SPPS_to_TREW,2027,base_short_retire,MW,220,2086.83
GenX,52,SRCA_to_SRCE,2027,base_short_retire,MW,216,216.014
GenX,53,SRCA_to_SRSE,2027,base_short_retire,MW,1400,1400.14
GenX,54,SRCE_to_SRSE,2027,base_short_retire,MW,3196,3196.09
GenX,55,TRE_to_TREW,2027,base_short_retire,MW,16529,16529
GenX,56,NWPP_to_SPPN,2027,base_short_retire,MW,0,1.15588
GenX,57,SRSG_to_TRE,2027,base_short_retire,MW,0,3.6051
GenX,1,BASN_to_CANO,2030,base_short_retire,MW,100,100.028
GenX,2,BASN_to_CASO,2030,base_short_retire,MW,5920.15,5920.18
GenX,3,BASN_to_NWPP,2030,base_short_retire,MW,3350.01,3350.01
GenX,4,BASN_to_RMRG,2030,base_short_retire,MW,3750.08,3750.09
GenX,5,BASN_to_SRSG,2030,base_short_retire,MW,5385.58,5385.81
GenX,6,CANO_to_CASO,2030,base_short_retire,MW,3675.21,3675.26
GenX,7,CANO_to_NWPP,2030,base_short_retire,MW,3675.48,3675.56
GenX,8,CASO_to_NWPP,2030,base_short_retire,MW,2858.18,2858.25
GenX,9,CASO_to_SRSG,2030,base_short_retire,MW,4354.13,4354.14
GenX,10,FRCC_to_SRSE,2030,base_short_retire,MW,3600.42,3600.61
GenX,11,ISNE_to_NYCW,2030,base_short_retire,MW,760.027,760.04
GenX,12,ISNE_to_NYUP,2030,base_short_retire,MW,1400.06,2117.09
GenX,13,MISC_to_MISE,2030,base_short_retire,MW,1.67609,3181
GenX,14,MISC_to_MISS,2030,base_short_retire,MW,1039.04,1039.09
GenX,15,MISC_to_MISW,2030,base_short_retire,MW,1655.02,1655.14
GenX,16,MISC_to_PJMC,2030,base_short_retire,MW,5244.08,5244.95
GenX,17,MISC_to_PJMW,2030,base_short_retire,MW,5441.16,5441.18
GenX,18,MISC_to_SPPC,2030,base_short_retire,MW,1430.02,7533.56
GenX,19,MISC_to_SPPN,2030,base_short_retire,MW,2.04316,2122.71
GenX,20,MISC_to_SPPS,2030,base_short_retire,MW,1172.05,4025.54
GenX,21,MISC_to_SRCE,2030,base_short_retire,MW,3745.12,3745.21
GenX,22,MISE_to_MISW,2030,base_short_retire,MW,1.03655,8.37105
GenX,23,MISE_to_PJMW,2030,base_short_retire,MW,2662.03,2662.8
GenX,24,MISS_to_SPPC,2030,base_short_retire,MW,2.6452,2252.56
GenX,25,MISS_to_SPPS,2030,base_short_retire,MW,1697.13,18661.3
GenX,26,MISS_to_SRCE,2030,base_short_retire,MW,4092.07,4092.16
GenX,27,MISS_to_SRSE,2030,base_short_retire,MW,892.159,7769.12
GenX,28,MISW_to_NWPP,2030,base_short_retire,MW,200.013,200.013
GenX,29,MISW_to_PJMC,2030,base_short_retire,MW,3200.15,3200.31
GenX,30,MISW_to_SPPC,2030,base_short_retire,MW,1.27626,3.97165
GenX,31,MISW_to_SPPN,2030,base_short_retire,MW,5512.03,5512.06
GenX,32,NWPP_to_RMRG,2030,base_short_retire,MW,400.037,2874.16
GenX,33,NYCW_to_NYUP,2030,base_short_retire,MW,2489.04,2489.05
GenX,34,NYCW_to_PJME,2030,base_short_retire,MW,660.045,6487.65
GenX,35,NYUP_to_PJME,2030,base_short_retire,MW,1255.08,1390.54
GenX,36,PJMC_to_PJMW,2030,base_short_retire,MW,980.232,4954.07
GenX,37,PJMD_to_PJME,2030,base_short_retire,MW,1553.83,5008.51
GenX,38,PJMD_to_PJMW,2030,base_short_retire,MW,6930.04,6930.1
GenX,39,PJMD_to_SRCA,2030,base_short_retire,MW,1000.02,1000.08
GenX,40,PJME_to_PJMW,2030,base_short_retire,MW,3885.09,7011.59
GenX,41,PJMW_to_SRCA,2030,base_short_retire,MW,1219.31,1219.37
GenX,42,PJMW_to_SRCE,2030,base_short_retire,MW,3333.14,3333.27
GenX,43,RMRG_to_SPPC,2030,base_short_retire,MW,1265.24,7311.62
GenX,44,RMRG_to_SPPN,2030,base_short_retire,MW,2255.43,3584.53
GenX,45,RMRG_to_SRSG,2030,base_short_retire,MW,614.083,1452.07
GenX,46,SPPC_to_SPPN,2030,base_short_retire,MW,1433.01,1938.33
GenX,47,SPPC_to_SPPS,2030,base_short_retire,MW,3372.13,3372.19
GenX,48,SPPN_to_SPPS,2030,base_short_retire,MW,8.43348,3877.43
GenX,49,SPPS_to_SRSG,2030,base_short_retire,MW,3300.43,4218.84
GenX,50,SPPS_to_TRE,2030,base_short_retire,MW,600.015,6915.21
GenX,51,SPPS_to_TREW,2030,base_short_retire,MW,2086.83,7955.76
GenX,52,SRCA_to_SRCE,2030,base_short_retire,MW,216.014,216.041
GenX,53,SRCA_to_SRSE,2030,base_short_retire,MW,1400.14,1400.2
GenX,54,SRCE_to_SRSE,2030,base_short_retire,MW,3196.09,3196.21
GenX,55,TRE_to_TREW,2030,base_short_retire,MW,16529,16529
GenX,56,NWPP_to_SPPN,2030,base_short_retire,MW,1.15588,7.0176
GenX,57,SRSG_to_TRE,2030,base_short_retire,MW,3.6051,4694.09
GenX,1,BASN_to_CANO,2035,base_short_retire,MW,100.028,100.304
GenX,2,BASN_to_CASO,2035,base_short_retire,MW,5920.18,5920.39
GenX,3,BASN_to_NWPP,2035,base_short_retire,MW,3350.01,3350.4
GenX,4,BASN_to_RMRG,2035,base_short_retire,MW,3750.09,3751.01
GenX,5,BASN_to_SRSG,2035,base_short_retire,MW,5385.81,5386.46
GenX,6,CANO_to_CASO,2035,base_short_retire,MW,3675.26,3675.52
GenX,7,CANO_to_NWPP,2035,base_short_retire,MW,3675.56,3675.7
GenX,8,CASO_to_NWPP,2035,base_short_retire,MW,2858.25,2858.51
GenX,9,CASO_to_SRSG,2035,base_short_retire,MW,4354.14,5592.55
GenX,10,FRCC_to_SRSE,2035,base_short_retire,MW,3600.61,5095.37
GenX,11,ISNE_to_NYCW,2035,base_short_retire,MW,760.04,760.275
GenX,12,ISNE_to_NYUP,2035,base_short_retire,MW,2117.09,3401.05
GenX,13,MISC_to_MISE,2035,base_short_retire,MW,3181,3182.47
GenX,14,MISC_to_MISS,2035,base_short_retire,MW,1039.09,1039.1
GenX,15,MISC_to_MISW,2035,base_short_retire,MW,1655.14,1655.38
GenX,16,MISC_to_PJMC,2035,base_short_retire,MW,5244.95,5245.71
GenX,17,MISC_to_PJMW,2035,base_short_retire,MW,5441.18,6079.26
GenX,18,MISC_to_SPPC,2035,base_short_retire,MW,7533.56,7576.6
GenX,19,MISC_to_SPPN,2035,base_short_retire,MW,2122.71,2125.88
GenX,20,MISC_to_SPPS,2035,base_short_retire,MW,4025.54,5962.08
GenX,21,MISC_to_SRCE,2035,base_short_retire,MW,3745.21,3745.62
GenX,22,MISE_to_MISW,2035,base_short_retire,MW,8.37105,26.3579
GenX,23,MISE_to_PJMW,2035,base_short_retire,MW,2662.8,2663.3
GenX,24,MISS_to_SPPC,2035,base_short_retire,MW,2252.56,2253.8
GenX,25,MISS_to_SPPS,2035,base_short_retire,MW,18661.3,23243.6
GenX,26,MISS_to_SRCE,2035,base_short_retire,MW,4092.16,4092.44
GenX,27,MISS_to_SRSE,2035,base_short_retire,MW,7769.12,9245.22
GenX,28,MISW_to_NWPP,2035,base_short_retire,MW,200.013,200.48
GenX,29,MISW_to_PJMC,2035,base_short_retire,MW,3200.31,3202.59
GenX,30,MISW_to_SPPC,2035,base_short_retire,MW,3.97165,20.5851
GenX,31,MISW_to_SPPN,2035,base_short_retire,MW,5512.06,5512.28
GenX,32,NWPP_to_RMRG,2035,base_short_retire,MW,2874.16,2880.33
GenX,33,NYCW_to_NYUP,2035,base_short_retire,MW,2489.05,2489.19
GenX,34,NYCW_to_PJME,2035,base_short_retire,MW,6487.65,10219.2
GenX,35,NYUP_to_PJME,2035,base_short_retire,MW,1390.54,2025.37
GenX,36,PJMC_to_PJMW,2035,base_short_retire,MW,4954.07,5380.84
