model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
GenX,BASN,BASN_batteries_1,Battery,2027,base_short_retire,MW,935.8,935.8
GenX,BASN,BASN_biomass_1,Other,2027,base_short_retire,MW,8.1,8.1
GenX,BASN,BASN_biomass_2,Other,2027,base_short_retire,MW,20.6,20.6
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,base_short_retire,MW,2522.6,2522.6
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2027,base_short_retire,MW,1178.2,1177.63
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2027,base_short_retire,MW,1822,1821.98
GenX,BASN,BASN_geothermal_1,Geothermal,2027,base_short_retire,MW,497.8,497.8
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,base_short_retire,MW,1018.3,1018.03
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,base_short_retire,MW,7294,7293.95
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,base_short_retire,MW,2005.8,9.34682
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,base_short_retire,MW,275.2,4.17178
GenX,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,base_short_retire,MW,221.4,2.18239
GenX,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas Other,2027,base_short_retire,MW,588.2,0.922376
GenX,BASN,BASN_onshore_wind_turbine_1,Wind,2027,base_short_retire,MW,2030.1,2030.01
GenX,BASN,BASN_petroleum_liquids_1,Other,2027,base_short_retire,MW,51.2,0.97639
GenX,BASN,BASN_small_hydroelectric_1,Hydro,2027,base_short_retire,MW,229.7,229.7
GenX,BASN,BASN_solar_photovoltaic_1,Solar,2027,base_short_retire,MW,8006.2,8006.17
GenX,CANO,CANO_batteries_1,Battery,2027,base_short_retire,MW,2652.6,2652.6
GenX,CANO,CANO_biomass_1,Other,2027,base_short_retire,MW,158.3,158.3
GenX,CANO,CANO_biomass_2,Other,2027,base_short_retire,MW,74.1,74.1
