Region,Resource,Zone,Cluster,AnnualSum
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,811750.8155175144
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,1.9317809888702875e6
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,33629.21736795881
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,790451.5738649908
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,177471.04053907472
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,501415.48579097714
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,659742.5449530508
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,700979.7654998631
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,0.04868077480079472
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,6.016299727074525e6
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,0.03214768798265521
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,0.018345046821108057
NENG_Rest,NENG_Rest_nuclear_1,1,1,5.368426482899677e6
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,0.03722138315681186
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,0.024824793598342384
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,0.028701522575986006
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,0.04350827988848954
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,0.005797035647099453
NY_Z_B,NY_Z_B_nuclear_1,3,1,0.032402765096392054
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,0.12307333727876237
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,0.011260209883487964
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,3.376553355597581e6
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,0.0362291459146282
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,0.05371504444576796
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,2.2934658032140117e6
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,0.061526173823403384
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,6,1,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,1,1.0663216095041241e6
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,2,0.01988707384222126
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,1,0.006252900555093229
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,2,0.020853411263499058
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,8,1,753276.9169656653
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,8,2,1.811755361452829e6
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,8,1,0.01239529236213202
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,8,2,110030.09259886495
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_1,9,1,96200.5888439474
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_2,9,2,629164.100262944
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_1,9,1,20730.412745752154
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_2,9,2,67659.46240099672
PJM_EMAC,PJM_EMAC_conventional_steam_coal_1,10,1,0.0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1,0.07735890262506089
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_2,10,2,8.840560118889838e6
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_3,10,3,0.009209578507282754
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,1,23.46754724739283
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,2,58645.47094761279
PJM_EMAC,PJM_EMAC_natural_gas_steam_turbine_1,10,1,159616.38359154473
PJM_EMAC,PJM_EMAC_nuclear_1,10,1,1.2007863159426944e7
PJM_EMAC,PJM_EMAC_nuclear_2,10,2,0.10868726835843362
PJM_Rest,PJM_Rest_conventional_steam_coal_1,11,1,4.324749630137462e7
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_1,11,1,0.02814640117910987
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_2,11,2,7.3255771511767395e6
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1,0.01938008754641004
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_2,11,2,0.02084721826062901
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_3,11,3,0.004735297620818469
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_4,11,4,0.009263223085746349
PJM_Rest,PJM_Rest_nuclear_1,11,1,4.332092873423786e6
NENG_Rest,NENG_Rest_naturalgas_ccavgcf_moderate_0,1,0,225058.31496955387
NENG_Rest,NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0,0.012816245638955025
NENG_Rest,NENG_Rest_nuclear_nuclear_moderate_0,1,0,0.009488075282854332
NENG_Rest,NENG_Rest_naturalgas_ccs100_moderate_0,1,0,0.010209232609804457
NY_Z_A,NY_Z_A_naturalgas_ccavgcf_moderate_0,2,0,0.06606855572343165
NY_Z_A,NY_Z_A_naturalgas_ctavgcf_moderate_0,2,0,0.016012044252897546
NY_Z_A,NY_Z_A_nuclear_nuclear_moderate_0,2,0,0.006620857535413835
NY_Z_A,NY_Z_A_naturalgas_ccs100_moderate_0,2,0,0.00620472527327429
NY_Z_B,NY_Z_B_naturalgas_ccavgcf_moderate_0,3,0,0.014178735328894373
NY_Z_B,NY_Z_B_naturalgas_ctavgcf_moderate_0,3,0,0.007976793948219247
NY_Z_B,NY_Z_B_nuclear_nuclear_moderate_0,3,0,0.007097092713016233
NY_Z_B,NY_Z_B_naturalgas_ccs100_moderate_0,3,0,0.006153453454741884
NY_Z_C&E,NY_Z_C&E_naturalgas_ccavgcf_moderate_0,4,0,0.025565584210833915
NY_Z_C&E,NY_Z_C&E_naturalgas_ctavgcf_moderate_0,4,0,0.019758582187102983
NY_Z_C&E,NY_Z_C&E_nuclear_nuclear_moderate_0,4,0,0.010953481001059218
NY_Z_C&E,NY_Z_C&E_naturalgas_ccs100_moderate_0,4,0,0.011003580866751001
NY_Z_D,NY_Z_D_naturalgas_ccavgcf_moderate_0,5,0,0.021450780278649776
NY_Z_D,NY_Z_D_naturalgas_ctavgcf_moderate_0,5,0,0.009010357723940385
NY_Z_D,NY_Z_D_nuclear_nuclear_moderate_0,5,0,0.00828765176808268
NY_Z_D,NY_Z_D_naturalgas_ccs100_moderate_0,5,0,0.010063878709558093
