Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,AnnualSum
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,223808.03335718962,0.0,0.0,223808.03335718962
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,0.0,816877.7750544114,0.0,816877.7750544114
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,0.0,15018.05084128965,0.0,15018.05084128965
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,0.0,384222.07359461236,0.0,384222.07359461236
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,0.0,64780.71940436145,0.0,64780.71940436145
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,0.0,0.0,171586.15043461017,171586.15043461017
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,0.0,0.0,364409.1249680482,364409.1249680482
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,285267.8524442333,0.0,0.0,285267.8524442333
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,2.424060317155022e6,0.0,0.0,2.424060317155022e6
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,6.84727514411604e6,0.0,0.0,6.84727514411604e6
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,607789.862670674,0.0,0.0,607789.862670674
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,392340.9913400502,0.0,0.0,392340.9913400502
NENG_Rest,NENG_Rest_nuclear_1,1,1,2.1854252938692705e6,0.0,0.0,2.1854252938692705e6
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,0.0,264498.09300039423,0.0,264498.09300039423
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,0.0,27948.314270219915,0.0,27948.314270219915
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,0.0,0.025394332164060115,0.0,0.025394332164060115
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,0.0,70822.21889566832,0.0,70822.21889566832
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,0.0,0.0,0.0,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,0.0,71119.54051138744,0.0,71119.54051138744
NY_Z_B,NY_Z_B_nuclear_1,3,1,0.0,0.020004789802104503,0.0,0.020004789802104503
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,0.0,1.051451281423581e6,0.0,1.051451281423581e6
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,0.0,0.02716163533108041,0.0,0.02716163533108041
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,0.0,1.6055414160394308e6,0.0,1.6055414160394308e6
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,0.0,166500.59804974654,0.0,166500.59804974654
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,0.0,54112.69435545802,0.0,54112.69435545802
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,0.0,2.0811385579977832e6,0.0,2.0811385579977832e6
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,0.0,174409.3773512654,0.0,174409.3773512654
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,6,1,0.0,0.0,0.0,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,1,0.0,443902.48920578393,0.0,443902.48920578393
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,2,0.0,12903.796219198122,0.0,12903.796219198122
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,1,0.0,0.08453332856374533,0.0,0.08453332856374533
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,2,0.0,0.1029950189743055,0.0,0.1029950189743055
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,8,1,0.0,449908.4041469318,0.0,449908.4041469318
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,8,2,0.0,1.681893907400154e6,0.0,1.681893907400154e6
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,8,1,0.0,449789.47432602185,0.0,449789.47432602185
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,8,2,0.0,963919.535837821,0.0,963919.535837821
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_1,9,1,0.0,130881.36340436507,0.0,130881.36340436507
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_2,9,2,0.0,313913.0934630611,0.0,313913.0934630611
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_1,9,1,0.0,199324.99519755397,0.0,199324.99519755397
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_2,9,2,0.0,225314.71948011752,0.0,225314.71948011752
PJM_EMAC,PJM_EMAC_conventional_steam_coal_1,10,1,0.0,0.0,0.0,0.0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1,0.0,0.0,0.13369411067261247,0.13369411067261247
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_2,10,2,0.0,0.0,7.283328064110559e6,7.283328064110559e6
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_3,10,3,0.0,0.0,0.1027028787637761,0.1027028787637761
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,1,0.0,0.0,507298.5469714098,507298.5469714098
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,2,0.0,0.0,2.7049464815837224e6,2.7049464815837224e6
PJM_EMAC,PJM_EMAC_natural_gas_steam_turbine_1,10,1,0.0,0.0,1.4083323552989606e6,1.4083323552989606e6
PJM_EMAC,PJM_EMAC_nuclear_1,10,1,0.0,0.0,6.778464326002402e6,6.778464326002402e6
PJM_EMAC,PJM_EMAC_nuclear_2,10,2,0.0,0.0,0.06729220559597927,0.06729220559597927
PJM_Rest,PJM_Rest_conventional_steam_coal_1,11,1,0.0,0.0,2.731017143089777e7,2.731017143089777e7
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_1,11,1,0.0,0.0,1.9685840514779065e6,1.9685840514779065e6
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_2,11,2,0.0,0.0,2.236836954796666e7,2.236836954796666e7
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1,0.0,0.0,567170.6594078175,567170.6594078175
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_2,11,2,0.0,0.0,2.244309437327571e7,2.244309437327571e7
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_3,11,3,0.0,0.0,769850.2221645787,769850.2221645787
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_4,11,4,0.0,0.0,333863.1454253009,333863.1454253009
PJM_Rest,PJM_Rest_nuclear_1,11,1,0.0,0.0,2.7352976659023096e6,2.7352976659023096e6
NENG_Rest,NENG_Rest_naturalgas_ccavgcf_moderate_0,1,0,93544.10576124433,0.0,0.0,93544.10576124433
NENG_Rest,NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0,0.020440005207227083,0.0,0.0,0.020440005207227083
NENG_Rest,NENG_Rest_nuclear_nuclear_moderate_0,1,0,0.006308088821162234,0.0,0.0,0.006308088821162234
NENG_Rest,NENG_Rest_naturalgas_ccs100_moderate_0,1,0,0.008623297320190446,0.0,0.0,0.008623297320190446
NY_Z_A,NY_Z_A_naturalgas_ccavgcf_moderate_0,2,0,0.0,0.04651508967117904,0.0,0.04651508967117904
NY_Z_A,NY_Z_A_naturalgas_ctavgcf_moderate_0,2,0,0.0,0.054913098095942914,0.0,0.054913098095942914
NY_Z_A,NY_Z_A_nuclear_nuclear_moderate_0,2,0,0.0,0.00574637335381732,0.0,0.00574637335381732
NY_Z_A,NY_Z_A_naturalgas_ccs100_moderate_0,2,0,0.0,0.006440035349649769,0.0,0.006440035349649769
NY_Z_B,NY_Z_B_naturalgas_ccavgcf_moderate_0,3,0,0.0,0.01273562306235665,0.0,0.01273562306235665
NY_Z_B,NY_Z_B_naturalgas_ctavgcf_moderate_0,3,0,0.0,0.012673476622919934,0.0,0.012673476622919934
