region,marginal_price,total_demand
BASN,56.18500715534748,154373402.0
CASO,69.37641699530683,141559023.0
CANO,67.49151337262897,219102255.0
FRCC,74.71056762968074,305390926.0
ISNE,88.60683162536283,185912448.0
MISC,60.01646620139273,243790194.0
MISE,69.84311344891111,126030936.0
MISS,58.70859125709052,223677305.0
MISW,57.53270310044066,294141188.0
NWPP,54.27248231406564,260888430.0
NYCW,87.99473586125157,97972883.0
NYUP,67.33379715118554,85901025.0
PJMC,63.75405371397082,142659266.0
PJMD,75.30904740113421,134294097.0
PJME,77.0763536492607,361596414.0
PJMW,69.57383777470926,381430632.0
RMRG,45.29917584826064,129535560.0
SPPC,52.591731008182904,101870818.0
SPPN,50.62067458069615,67540119.0
SPPS,50.10729338031567,162787259.0
SRCA,76.4364008246387,263347390.0
SRCE,63.51024341105702,264512199.0
SRSE,69.91401195859754,303257618.0
SRSG,56.630396213102976,183293864.0
TRE,52.12933790864381,515960435.0
TREW,46.54728605564992,24676479.0
