Resource,NENG_Rest_hydroelectric_pumped_storage_1,NY_Z_A_hydroelectric_pumped_storage_1,NY_Z_F_hydroelectric_pumped_storage_1,PJM_EMAC_hydroelectric_pumped_storage_1,PJM_Rest_hydroelectric_pumped_storage_1,NENG_Rest_battery_moderate_0,NY_Z_A_battery_moderate_0,NY_Z_B_battery_moderate_0,NY_Z_C&E_battery_moderate_0,NY_Z_D_battery_moderate_0,NY_Z_F_battery_moderate_0,NY_Z_G-I_battery_moderate_0,NY_Z_J_battery_moderate_0,NY_Z_K_battery_moderate_0,PJM_EMAC_battery_moderate_0,PJM_Rest_battery_moderate_0,Total
t32,-3.925918429699836e-5,-0.00017192808150135594,-0.00046923588873277187,-0.00019138694002435584,0.00039864592362532855,-7.986946203769187e-5,-0.0010115250679017058,-0.000988443264299112,-0.0007685140782112482,-0.0008021963425238151,-0.0007844993795052024,-0.00075404767645228,-0.0007240357832132596,-0.0006300081736843008,-0.0006060645631725225,-0.0021691905332317392,-0.009791558495163033
t33,-0.0005451054404813624,-8.439262776139583e-5,-0.0004718046636564672,-0.00022334967055036073,0.0003007958513798221,-0.0003912697993647752,-0.0006222200139250673,-0.0006145735317032493,-0.0005764552636563663,-0.0005910473881555174,-0.0005595982933094748,-0.000564227355358733,-0.0005548262959805224,-0.0006483514674854071,-0.0006964330038382969,-0.0007466906944287146,-0.007589549658275888
t34,-0.00011646142404844541,4.6155557036366553e-7,-2.2878035692182112e-7,1.0601388878301124e-7,-7.60061968252333e-8,-0.0002313947496958375,-1.3857457553173111e-5,-1.235542709318222e-5,-1.4975848891559636e-5,-1.4103058506270616e-5,-1.430721624273697e-5,-1.7312882295143456e-5,-1.7823328822367862e-5,-2.7192992876213517e-5,-4.443405965469203e-5,4.647164501193528e-5,-0.00047748401776228743
t35,-2.2755547028925267e-6,1.457200585945929e-7,-4.863856305706688e-7,5.367732357046231e-7,5.4087290763295687e-8,5.044029010602943e-5,0.0011176780923662667,0.0011173194963024148,0.0011143456785458717,0.0011217387367397202,0.0011199851042597542,0.0011102668591900268,0.0010902020090618047,0.0018534832848816527,0.003158473689915327,0.0038389635833019457,0.016690871464922413
t36,-2.2007144406752198e-6,1.0433221034088476e-8,-6.059651357643444e-7,5.900524484835083e-7,-1.77274195029644e-7,0.00037883880129762894,0.0016849172193577908,0.0016572014107535846,0.0013414166044304965,0.0015976995426491343,0.0016162328921954822,0.0012951538678959414,0.0011176322429884184,0.0012646684139625464,0.0016949140916202759,0.0014610465743336892,0.015107338193383037
t37,-5.959729766566543e-7,1.4499132032661146e-7,-4.849145582767749e-7,8.148268190950231e-7,3.71209594156119e-10,0.000334960073589827,0.0008313877538517798,0.000821313849709749,0.0007164949919509431,0.0008123593949465988,0.0008123855202465139,0.0007082996095996026,0.0006383313746770844,0.0007955621795472303,0.0010156831446771412,0.0009506596450632197,0.008437316839673772
t38,-8.668910371400575e-7,4.8724108130003253e-8,-5.996718379506263e-7,5.5406302431057e-7,-2.1476652671637765e-7,0.00020905231023803558,0.0005197808418523979,0.0005131686242840196,0.00044471686995711763,0.0005104214830612528,0.0005054087802792188,0.0004366982314749433,0.0003901118121915362,0.0005026461645648101,0.0006447738842418359,0.0005655851550014092,0.005241285614877211
t39,-4.342650425130947e-6,-1.1569529716225731e-8,-6.360385259864088e-7,2.2766019824044258e-7,-3.512376244808641e-7,0.0001426956660141974,0.00034418103847594936,0.00034076050052092035,0.00029554029880113483,0.0003358179141290605,0.00033859970914379585,0.00028822403342785105,0.0002551765305116169,0.00030529513628836115,0.00040819858417044197,0.00030515352167828527,0.0033545290972545405
t40,-0.0006544862004607702,-2.1476370797859844e-7,-1.093394221684598e-6,-0.0002121648290683408,-3.140287843118989e-7,5.6300493152025245e-5,0.0009499724618470336,0.0009327575970561272,0.0007463624767732026,0.0008768244476488169,0.0008753179552658451,0.0006957460760165214,0.0005724416931250376,0.00012934964853065988,0.00021809975911719903,6.486275283872397e-5,0.005249762145128106
t41,-0.00057127342521716,5.3594188059728625e-8,-0.0005264404367053318,-0.0002027028492552299,1.2127154241069988e-6,-2.1054190640589576e-5,0.0005695772355866589,0.0005727534474179822,0.000443416212098795,0.0005390447014900133,0.0005342976895199305,0.0004067712251368007,0.00033411390805230466,-5.0012171506979864e-5,6.871938694650732e-5,-0.00010562418769756981,0.001992852854838298
t42,-0.0005377036977857785,-1.2764542052937893e-5,-0.0005093094947283018,-0.00022287314956694174,5.236145491371589e-5,-0.00020728318298951617,0.000254739048189353,0.0002377237367160579,0.00015728442849074952,0.0002213032327706907,0.0002172531281032472,0.0001356572829548656,8.827747599729828e-5,-0.0001580121385801479,-0.00013889161746314665,-0.00029611660939330114,-0.0007183546444240938
t43,-1.8411491492689657e-5,3.406838694886548e-5,-0.0005159049518696162,-0.0001991140025705187,0.00010447233293329968,-3.4008824899225604e-5,3.165239389330301e-5,2.1314383971271387e-5,-4.104335304410558e-5,2.662736607884971e-6,-5.357366938356351e-6,-6.407956830000716e-5,-9.226424306474523e-5,-0.000286065154778978,-0.00025144772929868716,-0.00044703162518934086,-0.001760558077091646
t44,-0.00068039996289124,1.5858421805174884e-5,-0.0005397953599245917,-0.00020676762733142924,2.902018110889953e-5,-0.0002180451265518866,-0.00019417956533942206,-0.00019566022803275734,-0.00022937141443953824,-0.0002051571816475052,-0.0002097298929556826,-0.00025143841710287507,-0.00026161798869263705,-0.00041408005725436904,-0.00041945572468218243,-0.0006612229721447864,-0.004642042916076828
t45,-0.0006812069005269871,-1.706949014577785e-5,-0.00054911328565064,-0.0002066686691096031,4.692999697185881e-6,-0.00016284694566919922,-0.0004219660979122021,-0.0004087095956979424,-0.0004266685778930458,-0.0004262572643783889,-0.0004220780155029628,-0.00044796950033996715,-0.00043829655795873414,-0.0005532251117215744,-0.0006139740805163658,-0.0008985294101803489,-0.006669886503506554
t46,-0.0007000639130292016,-2.466567154470999e-5,-0.0005708844389274634,-0.00020714452213641194,-1.1732098030336697e-5,-0.00015413278588034373,-0.0006715232337779786,-0.0006414338489718546,-0.000646600343523596,-0.0006746684001308533,-0.0006636296502412933,-0.0006721756892322017,-0.0006348214112583073,-0.000706865658858412,-0.0008445494820532159,-0.001175456096311141,-0.00900034724390732
t47,-0.0007278314717962997,-3.231217879799759e-5,-0.0005781853078750066,-0.00021033206483284914,-2.884394499340193e-5,-0.0001677318415799159,-0.0010124914769784616,-0.0009635307797107821,-0.0009279408319563464,-0.0009933282574364738,-0.0009828497484320195,-0.000965539396280026,-0.0008796839174893636,-0.0008964736655157669,-0.0011405107695511667,-0.0016566628217513624,-0.01216424847497724
t48,-0.0007706627797175852,-4.038882021063037e-5,-0.0005850831385085257,-0.00021227100334090748,-4.6429437988530907e-5,-0.00019515941223469693,-0.0015805641569850628,-0.0015623425467127198,-0.0013650597978832404,-0.001493198941202051,-0.001510761714680444,-0.0014191166954234107,-0.0012333014501570109,-0.0011620386312228203,-0.0016137899701477944,-0.0031251862083264493,-0.017915354704741877
t49,-0.0007589485922811228,-3.3016051065281713e-5,-0.0006519139217239195,-0.0002193384742409421,-5.943730428241859e-5,-0.00020629203731807618,-0.0036930483247128057,-0.00382679937603509,-0.0026009906548244235,-0.00330290245690915,-0.0033500627131996872,-0.0022787735646815246,-0.0018914218987245923,-0.0016408385859441846,-0.003035811410180945,-0.00014381655731125797,-0.027693411923435423
t50,0.00018599377051657792,-3.760185105117594e-5,0.0001615408239422833,-0.0002201883099456196,-7.83352837909396e-5,1.7364373491712762e-5,8.141315461705762e-5,9.814524649855975e-5,0.0002722026891119852,0.00029227339644933106,0.00028585498620604445,0.000256957164571763,0.00023712250237290617,8.334873241916026e-5,-0.00040537049544961564,0.00012278799541209242,0.001353508895372123
t51,0.00017938624929602544,-4.888008259509722e-5,0.0001594673659825792,-0.00022254446595586846,-9.71169681159959e-5,7.920892123828041e-5,0.0003142355924399617,0.0003847522328415845,0.0008418069644601911,0.0009262208603692121,0.0009455438162570343,0.0008537287710742097,0.0007645333231016587,0.0002627513910913036,-4.03569827749842e-5,0.00013794015782401235,0.005440677146534107
t52,0.00017632506066093934,-5.0390877926786835e-5,0.00014327523581725532,-0.00022336760002965764,-0.00011489065352613412,1.1804841826270394e-5,0.00013145785182488816,0.0001491359774444087,0.00031760915473969323,0.00033750047912417216,0.000337307620613495,0.00032105363316088144,0.0002987710996066379,0.00021978900691497762,0.00011430107420359897,3.748135030855204e-5,0.0022071632547631917
t53,0.00016987296302905337,-4.609132881419683e-5,0.00014249166440795114,-0.00021684200754993043,-0.0001307050614757815,-8.898492730770438e-5,-3.266363571173027e-5,-2.737882211493558e-5,-5.77592822690651e-6,-9.245359573398695e-6,-9.019234811044143e-6,9.833395076195282e-7,1.112765013185245e-6,5.9246657736816755e-5,-1.8775062382144944e-5,-9.141575214988974e-5,-0.000303189730423037
t54,0.0001624828578438355,-6.050144067724014e-5,0.00013337747654859985,-0.0002059279276632901,-0.0001518129402292841,-0.00022287808477700844,-0.00020311952183625528,-0.00020844463651476766,-0.0003281930122232615,-0.0003530933330297964,-0.00034901113535745006,-0.0003214569770419992,-0.00030747003582815095,-0.00023851012031902522,-0.0003026860891774571,-0.00024383680295302217,-0.0032010817232355727
t55,0.00014913502842514573,-9.889831093978923e-5,8.866333803645513e-5,-0.00019563490187814167,-0.00016654561440279455,-0.0003511976058754148,-0.0005231939620057438,-0.0005155338247175537,-0.0008946428403624544,-0.0009438278578468465,-0.0009404369756569724,-0.0008873179227822035,-0.0008542498785017136,-0.0007406375541725172,-0.0006401382922989638,-0.00044622684500052786,-0.007960684019980038
t56,0.00021740052336592175,-0.00012269624591215722,8.940896119304807e-5,-0.0001963322163709336,-0.00019100211267426617,-0.0003382529011627029,-0.0010094734174519583,-0.0010144747688634638,-0.002113127119020285,-0.0022610565198018457,-0.002273331245986196,-0.002073550177548353,-0.0018977531610088769,-0.0016558328990619404,-0.0014547531477728329,-0.0009167466481770963,-0.01721157309625394
t57,9.458759869023118e-6,-4.2609377247214664e-6,1.65393155563806e-5,-2.3150171047804718e-5,-0.00022548985642951945,-0.0004857466598023222,-0.0011185079351685664,-0.0011107020590094227,-0.0006264908148561921,-0.0006401460569547553,-0.0006041339169197107,-0.0006163921395718609,-0.0006104838695486981,-0.0005819583412430085,-0.000563843541869949,-0.0015835011064858713,-0.008768809331207
t58,-2.417636889005023e-7,4.1871112768318494e-7,-3.963625742283067e-8,-6.295445311263582e-7,-5.908113701314126e-7,3.567594597710054e-5,-3.113781299051112e-5,-2.9349337988698372e-5,-2.369385733620679e-5,-2.4503586005768744e-5,-2.310508430374597e-5,-2.5499845756287003e-5,-2.5858707303959538e-5,-2.9463718294471946e-5,-3.9503828315112366e-5,-1.1382819085619514e-5,-0.00022890569612317875
t59,-3.705516384794559e-7,5.2636776119345915e-8,-8.737264835733831e-8,-6.701429028034206e-7,-1.3037601081161846e-6,0.00045169685471918564,5.318556079960244e-5,5.452664633527222e-5,6.05722854943388e-5,6.10028456660853e-5,6.144182138637878e-5,5.794672140422252e-5,5.805697899180377e-5,0.00239765739619701,0.004340066642406323,0.0041025772865528045,0.01169635184943139
t60,-1.1822064605541703e-6,-8.819375827793578e-8,-1.4567552854418404e-7,-7.154104762472741e-7,-1.4649320100950032e-6,0.0003519505631521985,0.0025917207174004616,0.0025520859265045367,0.002107230504388223,0.0024456444500540677,0.0024469544243397364,0.0020401717508689394,0.0017832252699962377,0.0012097293131929354,0.0020001060279813848,0.0024131513640618706,0.021938373893706873
t61,-3.4727916171771007e-7,4.1646192845752296e-8,-3.6722296006548774e-8,-6.074261418900726e-7,-1.2072324629910545e-6,0.00026594038308511,0.0010842252253440998,0.001067371400805789,0.000915244557562705,0.0010030676146808254,0.0010212213152549767,0.0009100810348177399,0.0008159266563406046,0.0007639620451538278,0.0012703354441438756,0.00146907707092852,0.010584295734248315
t62,-4.878225648554223e-7,-4.0085077055463684e-8,-1.314245399032599e-7,-6.846059674013639e-7,-1.3161137095180048e-6,0.00017918484948559955,0.0006907952897424015,0.000681616511258506,0.0005745490400647346,0.0006566542570659032,0.000657186559760726,0.0005698660005466811,0.0005055051067575923,0.0005339408546451357,0.0009217923409622406,0.0010183064952442866,0.006986737253675074
t63,-3.5654035402984134e-7,-1.1716837195917387e-7,-1.9182095273374027e-7,-6.869368875777452e-7,-1.463526636795287e-6,9.527386189463535e-5,0.00047472839127129244,0.0004723772872600249,0.00039985798899729155,0.00045258429657447154,0.0004491358329084361,0.0003934530938616963,0.00034626148893138805,0.0003881634499406445,0.0006763966427474298,0.000753603672279776,0.004899020013463991
t64,3.8676428121785324e-5,-3.217264197840162e-7,-2.788178497040358e-7,-1.6696592847635912e-7,-1.4616334860739155e-6,9.52699829208738e-5,0.001851561641046329,0.0018245798306491725,0.0012847017194047594,0.0016530954986746923,0.0016510049337225296,0.001217166211673162,0.0009457096621560264,0.0002689865584125565,0.0005072924321131012,0.0005626325647826679,0.011898448319993617
t65,0.00015590123494503178,-6.090377897213788e-8,-2.032002000100038e-6,-0.0001860650639439257,-1.4641288113682083e-6,1.46549555171401e-5,0.001193664994952314,0.0011594301457957118,0.000849448649479426,0.00107337778754858,0.0010668923773917264,0.0008133001930535212,0.0006455051360250048,0.00018424121512509235,0.00038137865286259437,0.0003917835637134497,0.007739956807875226
t66,8.068128304379955e-5,-0.0001257786266313863,1.5002631096112594e-5,-0.00021225203764792602,-0.0003935190698188807,-5.449077649460357e-5,0.0008054591431485989,0.0007879529679786228,0.0005655055773403573,0.0007307071475926364,0.0007282255748092132,0.0005426841252274612,0.00041185063650775103,7.260325994745189e-5,0.00025542745295567483,0.0002627512273814448,0.0044728105164363275
t67,7.243933270898129e-5,-0.00012235455200606537,1.1774513338415515e-5,-0.00019160045796935346,-0.0003723269734660586,-7.677586802316251e-5,0.0005718814563569052,0.0005558220827303587,0.00036123883148204283,0.0004961549604195289,0.000491885751032229,0.0003428424381373728,0.00023796981504192556,-2.9501470177428127e-5,0.0001450652182379154,0.0001647691258579544,0.0026592842037015613
t68,3.874838373378275e-5,-0.00012765050769111494,1.1486834514314285e-5,-0.00021062660821058752,-0.0003630365189711513,-9.372077184542932e-5,0.0003747284839207808,0.00035989655527208077,0.00020290791026932332,0.00030417794613403834,0.00030912003728671904,0.00018991630069292327,0.00010246716260214892,-0.00011954353608534581,3.910657615980707e-5,2.284032169615696e-5,0.0010408185694784466
t69,5.108745805433701e-5,-0.00012945235834802398,2.0560390155733736e-6,-0.0001913149238603553,-0.0004134801806808544,-0.00011157916823472717,0.00022139294909187158,0.00020810196524684955,6.785652756640943e-5,0.0001475784437180937,0.00014690996427878475,5.636653462961435e-5,-1.1284476438995382e-5,-0.00019535523400992117,-7.638735031833264e-5,-7.505020544569437e-5,-0.00030255401573537076
t70,3.637560704567129e-5,-0.00013674268740018438,-6.505164585878241e-6,-0.00019304463536844738,-0.0004474374793941323,-0.00012854394708654217,8.031082573969745e-5,6.890859719219055e-5,-5.107664023445723e-5,8.44482426441464e-6,8.67373957650433e-6,-6.230232374165768e-5,-0.00011276021896865747,-0.0002666487655922216,-0.00018034438676485471,-0.00016887119774528967,-0.0015515638530638446
