region,marginal_price,total_demand
BASN,49.7518998309955,205854891.0
CASO,49.93684106115512,185445572.0
CANO,56.125415793538146,287331528.0
FRCC,64.87833070519092,373487472.0
ISNE,63.663885925856746,228967778.0
MISC,53.33253474098781,296003389.0
MISE,53.889401172924096,149857318.0
MISS,48.77441261927308,273572998.0
MISW,56.05073560816981,360803886.0
NWPP,42.52497845270509,342473432.0
NYCW,75.09042463484681,116580170.0
NYUP,35.993686426227356,100244191.0
PJMC,57.41612718977542,165669492.0
PJMD,48.02743477080955,160553816.0
PJME,47.76985168033323,428793884.0
PJMW,53.263121108052616,452703049.0
RMRG,46.97535795947049,173002995.0
SPPC,49.9870684694684,122568997.0
SPPN,48.72665566969019,85125345.0
SPPS,42.87205811414944,202777705.0
SRCA,58.79403040510475,320053848.0
SRCE,57.33157528245519,318246408.0
SRSE,63.81494322944802,375702387.0
SRSG,49.79377502004583,237915030.0
TRE,61.00607798376293,617229009.0
TREW,50.39911385661852,29860335.0
