region,marginal_price,total_demand
BASN,51.342388628634446,154373402.0
CASO,64.88040783605055,141559023.0
CANO,61.301978528677914,219102255.0
FRCC,37.2642065910721,305390926.0
ISNE,52.22923212672943,185912448.0
MISC,37.95756919097451,243790194.0
MISE,38.78440808736582,126030936.0
MISS,37.095177961166975,223677305.0
MISW,36.688217679918054,294141188.0
NWPP,72.32857962428625,260888430.0
NYCW,49.12619891599237,97972883.0
NYUP,32.68585440131088,85901025.0
PJMC,38.21293981250392,142659266.0
PJMD,35.65986578848191,134294097.0
PJME,39.06871340614831,361596414.0
PJMW,37.591281275408114,381430632.0
RMRG,43.71355302940792,129535560.0
SPPC,33.796912560593455,101870818.0
SPPN,32.16679136327901,67540119.0
SPPS,31.802864294269824,162787259.0
SRCA,40.83970816651429,263347390.0
SRCE,39.16103778689516,264512199.0
SRSE,40.79516401409113,303257618.0
SRSG,47.568346077504934,183293864.0
TRE,35.89622684212484,515960435.0
TREW,31.837228709172336,24676479.0
