Constraint,Price
MinCapReq_1,3583.871435249121
MinCapReq_2,3235.629225578201
MinCapReq_3,3114.4393224346177
MinCapReq_4,221.95303786618837
MinCapReq_5,202.03947296620365
MinCapReq_6,0.0
MinCapReq_7,5.2233891638646834e-9
MinCapReq_8,782.0724114195737
MinCapReq_9,184.27670130509367
MinCapReq_10,6.602173146127026e-7
MinCapReq_11,489.80662110680674
MinCapReq_12,3786.472811112137
MinCapReq_13,1.9503970971670158e-7
