region,marginal_price,total_demand
BASN,60.72797093679823,223174656.0
CASO,62.86768854811819,199559149.0
CANO,65.69383424215549,309235468.0
FRCC,54.73013573640692,398150391.0
ISNE,86.52302520369753,233966756.0
MISC,54.18822487061799,302266317.0
MISE,57.78177144703864,154617099.0
MISS,52.78545460414354,285422687.0
MISW,56.766187191485706,372086880.0
NWPP,63.10606179899601,372645986.0
NYCW,84.70513490030052,120232798.0
NYUP,65.06000698346583,103480882.0
PJMC,56.731388992691095,168907776.0
PJMD,64.50675662849972,168177932.0
PJME,71.23699628231881,442681870.0
PJMW,53.19751518467965,466199508.0
RMRG,50.594550577850384,188991709.0
SPPC,51.373781828931165,124929928.0
SPPN,50.221553611179885,88318595.0
SPPS,47.57283286889657,210273247.0
SRCA,68.06496388562778,340830683.0
SRCE,58.65232843669716,332833523.0
SRSE,56.82183673999209,398994725.0
SRSG,57.90646763313715,258600147.0
TRE,49.62608454335003,648762932.0
TREW,44.42637982088872,31419683.0
