model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
TEMOA,BASN,BASN_batteries_1,Battery,2027,base_20_week_new_foresight,all,MWh,440976
TEMOA,BASN,BASN_battery_moderate_0_10hour,Battery,2027,base_20_week_new_foresight,all,MWh,147.938
TEMOA,BASN,BASN_battery_moderate_0_2hour,Battery,2027,base_20_week_new_foresight,all,MWh,2074.24
TEMOA,BASN,BASN_battery_moderate_0_4hour,Battery,2027,base_20_week_new_foresight,all,MWh,1763.52
TEMOA,BASN,BASN_battery_moderate_0_6hour,Battery,2027,base_20_week_new_foresight,all,MWh,1113.11
TEMOA,BASN,BASN_battery_moderate_0_8hour,Battery,2027,base_20_week_new_foresight,all,MWh,572.352
TEMOA,BASN,BASN_biomass_1,Other,2027,base_20_week_new_foresight,all,MWh,50092
TEMOA,BASN,BASN_biomass_2,Other,2027,base_20_week_new_foresight,all,MWh,162975
TEMOA,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,base_20_week_new_foresight,all,MWh,8.91012e+06
TEMOA,BASN,BASN_conventional_steam_coal_1,Coal,2027,base_20_week_new_foresight,all,MWh,303325
TEMOA,BASN,BASN_conventional_steam_coal_2,Coal,2027,base_20_week_new_foresight,all,MWh,541190
TEMOA,BASN,BASN_distributed_generation_1,Distributed Solar,2027,base_20_week_new_foresight,all,MWh,2.78505e+06
TEMOA,BASN,BASN_geothermal_1,Geothermal,2027,base_20_week_new_foresight,all,MWh,4.85552e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,9.25395e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_10_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,24449.9
TEMOA,BASN,BASN_landbasedwind_class3_moderate_11_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,20668.7
TEMOA,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,8.10995e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,325641
TEMOA,BASN,BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,324490
TEMOA,BASN,BASN_landbasedwind_class3_moderate_4_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,74257
TEMOA,BASN,BASN_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,73120.1
TEMOA,BASN,BASN_landbasedwind_class3_moderate_6_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,44497.1
TEMOA,BASN,BASN_landbasedwind_class3_moderate_7_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,41979.2
TEMOA,BASN,BASN_landbasedwind_class3_moderate_8_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,23373.6
TEMOA,BASN,BASN_landbasedwind_class3_moderate_9_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,30016.1
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_20_week_new_foresight,all,MWh,2.46654e+06
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_20_week_new_foresight,all,MWh,4.54378e+07
TEMOA,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,base_20_week_new_foresight,all,MWh,191.237
TEMOA,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_20_week_new_foresight,all,MWh,49957.5
TEMOA,BASN,BASN_naturalgas_fframe_ct_moderate_0,nan,2027,base_20_week_new_foresight,all,MWh,916.449
TEMOA,BASN,BASN_naturalgas_hframe_cc_moderate_0,Natural Gas,2027,base_20_week_new_foresight,all,MWh,26770.3
TEMOA,BASN,BASN_onshore_wind_turbine_1,Wind,2027,base_20_week_new_foresight,all,MWh,3.762e+06
TEMOA,BASN,BASN_small_hydroelectric_1,Hydro,2027,base_20_week_new_foresight,all,MWh,1.62379e+06
TEMOA,BASN,BASN_solar_photovoltaic_1,Solar,2027,base_20_week_new_foresight,all,MWh,1.93124e+07
TEMOA,BASN,BASN_utilitypv_class1_moderate_0_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,72749.1
TEMOA,BASN,BASN_utilitypv_class1_moderate_1_anyQual_1,Solar,2027,base_20_week_new_foresight,all,MWh,59208.2
TEMOA,BASN,BASN_utilitypv_class1_moderate_2_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,44756
TEMOA,BASN,BASN_utilitypv_class1_moderate_3_anyQual_1,Solar,2027,base_20_week_new_foresight,all,MWh,25327.8
TEMOA,BASN,BASN_utilitypv_class1_moderate_4_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,47543.1
TEMOA,BASN,BASN_utilitypv_class1_moderate_5_anyQual_1,Solar,2027,base_20_week_new_foresight,all,MWh,20617.5
TEMOA,BASN,BASN_utilitypv_class1_moderate_6_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,28073
TEMOA,BASN,BASN_utilitypv_class1_moderate_7_anyQual_1,Solar,2027,base_20_week_new_foresight,all,MWh,17643.4
TEMOA,BASN,BASN_utilitypv_class1_moderate_8_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,22355.2
TEMOA,BASN,BASN_utilitypv_class1_moderate_9_anyQual_1,Solar,2027,base_20_week_new_foresight,all,MWh,14805.7
TEMOA,CANO,CANO_batteries_1,Battery,2027,base_20_week_new_foresight,all,MWh,423352
TEMOA,CANO,CANO_battery_moderate_0_10hour,Battery,2027,base_20_week_new_foresight,all,MWh,69.509
TEMOA,CANO,CANO_battery_moderate_0_2hour,Battery,2027,base_20_week_new_foresight,all,MWh,1420
TEMOA,CANO,CANO_battery_moderate_0_4hour,Battery,2027,base_20_week_new_foresight,all,MWh,1160.64
TEMOA,CANO,CANO_battery_moderate_0_6hour,Battery,2027,base_20_week_new_foresight,all,MWh,663.163
TEMOA,CANO,CANO_battery_moderate_0_8hour,Battery,2027,base_20_week_new_foresight,all,MWh,184.486
TEMOA,CANO,CANO_biomass_1,Other,2027,base_20_week_new_foresight,all,MWh,1.31753e+06
TEMOA,CANO,CANO_biomass_2,Other,2027,base_20_week_new_foresight,all,MWh,600269
TEMOA,CANO,CANO_conventional_hydroelectric_1,Hydro,2027,base_20_week_new_foresight,all,MWh,2.00896e+07
TEMOA,CANO,CANO_distributed_generation_1,Distributed Solar,2027,base_20_week_new_foresight,all,MWh,1.04172e+07
TEMOA,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2027,base_20_week_new_foresight,all,MWh,67133.9
TEMOA,CANO,CANO_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,15273.4
TEMOA,CANO,CANO_landbasedwind_class3_moderate_10_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,6028.28
TEMOA,CANO,CANO_landbasedwind_class3_moderate_11_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,1875.39
TEMOA,CANO,CANO_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,63945.8
TEMOA,CANO,CANO_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,8318.13
TEMOA,CANO,CANO_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,3055.6
TEMOA,CANO,CANO_landbasedwind_class3_moderate_4_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,9186.36
TEMOA,CANO,CANO_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,5269.9
TEMOA,CANO,CANO_landbasedwind_class3_moderate_6_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,6875.07
TEMOA,CANO,CANO_landbasedwind_class3_moderate_7_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,2423.63
TEMOA,CANO,CANO_landbasedwind_class3_moderate_8_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,7726.65
TEMOA,CANO,CANO_landbasedwind_class3_moderate_9_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,2481.69
TEMOA,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_20_week_new_foresight,all,MWh,2.33171e+06
TEMOA,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_20_week_new_foresight,all,MWh,5.57787e+07
TEMOA,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_20_week_new_foresight,all,MWh,85590.4
TEMOA,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2027,base_20_week_new_foresight,all,MWh,1889.07
TEMOA,CANO,CANO_naturalgas_fframe_ct_moderate_0,nan,2027,base_20_week_new_foresight,all,MWh,137.913
TEMOA,CANO,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,CCS,2027,base_20_week_new_foresight,all,MWh,48524.8
TEMOA,CANO,CANO_naturalgas_hframe_cc_moderate_0,Natural Gas,2027,base_20_week_new_foresight,all,MWh,10466.5
TEMOA,CANO,CANO_offshorewind_class3_moderate_fixed_0_1,Wind,2027,base_20_week_new_foresight,all,MWh,6799.72
TEMOA,CANO,CANO_offshorewind_class3_moderate_fixed_0_2,Wind,2027,base_20_week_new_foresight,all,MWh,4770.99
TEMOA,CANO,CANO_offshorewind_class3_moderate_fixed_0_3,Wind,2027,base_20_week_new_foresight,all,MWh,4549.18
TEMOA,CANO,CANO_onshore_wind_turbine_1,Wind,2027,base_20_week_new_foresight,all,MWh,2.62884e+06
TEMOA,CANO,CANO_small_hydroelectric_1,Hydro,2027,base_20_week_new_foresight,all,MWh,2.09796e+06
TEMOA,CANO,CANO_solar_photovoltaic_1,Solar,2027,base_20_week_new_foresight,all,MWh,1.53596e+07
TEMOA,CANO,CANO_utilitypv_class1_moderate_0_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,41424.8
TEMOA,CANO,CANO_utilitypv_class1_moderate_10_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,13938.5
TEMOA,CANO,CANO_utilitypv_class1_moderate_11_anyQual_1,Solar,2027,base_20_week_new_foresight,all,MWh,18939.7
TEMOA,CANO,CANO_utilitypv_class1_moderate_12_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,10370.1
TEMOA,CANO,CANO_utilitypv_class1_moderate_13_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,7909.52
TEMOA,CANO,CANO_utilitypv_class1_moderate_14_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,8698.16
TEMOA,CANO,CANO_utilitypv_class1_moderate_15_anyQual_1,Solar,2027,base_20_week_new_foresight,all,MWh,14447
TEMOA,CANO,CANO_utilitypv_class1_moderate_16_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,9726.87
TEMOA,CANO,CANO_utilitypv_class1_moderate_17_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,6181.8
TEMOA,CANO,CANO_utilitypv_class1_moderate_18_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,8232.86
TEMOA,CANO,CANO_utilitypv_class1_moderate_19_anyQual_1,Solar,2027,base_20_week_new_foresight,all,MWh,10161.1
TEMOA,CANO,CANO_utilitypv_class1_moderate_1_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,48309.1
TEMOA,CANO,CANO_utilitypv_class1_moderate_2_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,58434.7
TEMOA,CANO,CANO_utilitypv_class1_moderate_3_anyQual_1,Solar,2027,base_20_week_new_foresight,all,MWh,43077.9
TEMOA,CANO,CANO_utilitypv_class1_moderate_4_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,14878
TEMOA,CANO,CANO_utilitypv_class1_moderate_5_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,18039.4
TEMOA,CANO,CANO_utilitypv_class1_moderate_6_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,22591.5
TEMOA,CANO,CANO_utilitypv_class1_moderate_7_anyQual_1,Solar,2027,base_20_week_new_foresight,all,MWh,28662.9
TEMOA,CANO,CANO_utilitypv_class1_moderate_8_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,8380.13
TEMOA,CANO,CANO_utilitypv_class1_moderate_9_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,15645.3
TEMOA,CASO,CASO_batteries_1,Battery,2027,base_20_week_new_foresight,all,MWh,5.83367e+06
TEMOA,CASO,CASO_battery_moderate_0_10hour,Battery,2027,base_20_week_new_foresight,all,MWh,190.347
TEMOA,CASO,CASO_battery_moderate_0_2hour,Battery,2027,base_20_week_new_foresight,all,MWh,2161.46
TEMOA,CASO,CASO_battery_moderate_0_4hour,Battery,2027,base_20_week_new_foresight,all,MWh,1593.89
TEMOA,CASO,CASO_battery_moderate_0_6hour,Battery,2027,base_20_week_new_foresight,all,MWh,1172.44
TEMOA,CASO,CASO_battery_moderate_0_8hour,Battery,2027,base_20_week_new_foresight,all,MWh,519.317
TEMOA,CASO,CASO_biomass_1,Other,2027,base_20_week_new_foresight,all,MWh,883694
TEMOA,CASO,CASO_biomass_2,Other,2027,base_20_week_new_foresight,all,MWh,175702
TEMOA,CASO,CASO_conventional_hydroelectric_1,Hydro,2027,base_20_week_new_foresight,all,MWh,2.39335e+06
TEMOA,CASO,CASO_distributed_generation_1,Distributed Solar,2027,base_20_week_new_foresight,all,MWh,1.62147e+07
TEMOA,CASO,CASO_geothermal_1,Geothermal,2027,base_20_week_new_foresight,all,MWh,201318
TEMOA,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2027,base_20_week_new_foresight,all,MWh,298899
TEMOA,CASO,CASO_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,162989
TEMOA,CASO,CASO_landbasedwind_class3_moderate_10_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,7671.17
TEMOA,CASO,CASO_landbasedwind_class3_moderate_11_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,14924.1
TEMOA,CASO,CASO_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,148923
TEMOA,CASO,CASO_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,52321.7
TEMOA,CASO,CASO_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,66572.6
TEMOA,CASO,CASO_landbasedwind_class3_moderate_4_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,19347.8
TEMOA,CASO,CASO_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,49785.6
TEMOA,CASO,CASO_landbasedwind_class3_moderate_6_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,16344.5
TEMOA,CASO,CASO_landbasedwind_class3_moderate_7_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,19828.4
TEMOA,CASO,CASO_landbasedwind_class3_moderate_8_anyQual_0,Wind,2027,base_20_week_new_foresight,all,MWh,11223.4
TEMOA,CASO,CASO_landbasedwind_class3_moderate_9_anyQual_1,Wind,2027,base_20_week_new_foresight,all,MWh,7716.49
TEMOA,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_20_week_new_foresight,all,MWh,612511
TEMOA,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_20_week_new_foresight,all,MWh,5.79377e+07
TEMOA,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_20_week_new_foresight,all,MWh,354.288
TEMOA,CASO,CASO_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,base_20_week_new_foresight,all,MWh,36451.1
TEMOA,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_20_week_new_foresight,all,MWh,115736
TEMOA,CASO,CASO_natural_gas_steam_turbine_1,Natural Gas,2027,base_20_week_new_foresight,all,MWh,216.114
TEMOA,CASO,CASO_naturalgas_fframe_ct_moderate_0,nan,2027,base_20_week_new_foresight,all,MWh,420.096
TEMOA,CASO,CASO_naturalgas_hframe_cc_95_ccs_moderate_0,CCS,2027,base_20_week_new_foresight,all,MWh,51639.3
TEMOA,CASO,CASO_naturalgas_hframe_cc_moderate_0,Natural Gas,2027,base_20_week_new_foresight,all,MWh,14277
TEMOA,CASO,CASO_offshorewind_class3_moderate_fixed_0_1,Wind,2027,base_20_week_new_foresight,all,MWh,3653.04
TEMOA,CASO,CASO_onshore_wind_turbine_1,Wind,2027,base_20_week_new_foresight,all,MWh,1.18182e+07
TEMOA,CASO,CASO_small_hydroelectric_1,Hydro,2027,base_20_week_new_foresight,all,MWh,569824
TEMOA,CASO,CASO_solar_photovoltaic_1,Solar,2027,base_20_week_new_foresight,all,MWh,3.10992e+07
TEMOA,CASO,CASO_utilitypv_class1_moderate_0_anyQual_0,Solar,2027,base_20_week_new_foresight,all,MWh,40625.1
TEMOA,CASO,CASO_utilitypv_class1_moderate_1_anyQual_1,Solar,2027,base_20_week_new_foresight,all,MWh,59162.7
