Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,0.0,-649.4183423086602,-8.094467273389797e-5,-2.6432128764802827e-5,1266.155998264364,-0.000313078317851032,645.0674112391712,-988.5835774610757,1283.8546574057666,3286.5136542917785,-856.1409915386756,4.750018339273667e-5,3111.1597459759405,2008.857516385254,0.00013624046624143246,307.66060859362375,-599.999921102771
t2,0.0,54.114500891284,0.00020220664316318238,759.9989841606678,115.22436185829132,721.2480461485454,-465.2065754201428,-992.1277058420637,534.7573022026102,1990.7460679328628,0.00019256068345490076,6.109320690967935e-5,3059.5621942355983,857.6628650961587,0.00015267338104016094,9.872639122379665,-4.39177723510293e-6
t3,0.0,530.5041944150944,0.00020102617325882039,759.9989541251357,-0.0002343776291872725,774.4758315029089,-554.4115368558042,-983.6702501021751,27.630899551108232,1134.0691847046403,1269.929684553396,5.881718520040328e-5,2630.5940362044503,494.7733521131822,0.00015288910450618573,-286.4905031713238,0.0007978424731023091
t4,0.0,0.017161166401458906,0.00016915531264873228,759.9981157680558,-0.00028654803114446566,867.2177139221438,-537.0004236303703,-989.5416420155067,534.9886831105798,427.322190451966,1509.9985610640729,4.589443108350398e-5,2081.4167935065307,383.8525669983395,0.0001488145918000267,-350.3442655294117,442.3071378022275
t5,0.0,0.0004996094420711253,0.00014614715166510266,409.15465451181944,-175.6002984887265,999.9997967452725,-704.2613447802044,-1018.4421011400404,523.5752524883715,277.68243403022984,1509.9998240101672,6.45874821793104e-5,827.4767219423325,177.536594754841,0.00016021204809675007,-881.1222756284421,599.9998252196917
t6,0.0,0.0004319731405047978,411.52168383593096,759.999463802014,-405.2083358900304,999.9999849631189,-926.531817905017,-1281.6230233213973,6.134221886810987e-5,244.18137388048112,1509.9999840425469,2330.208528265159,895.2842009198661,1519.5315278606736,0.00020079974061700353,824.6343188374536,599.9999882538666
t7,0.0,-1599.9999669119643,-1199.9999659953266,-635.8722999999626,175.78187853090722,999.9999922816293,-370.5371056590795,-1599.9994449266285,-805.2729051848278,1084.9352351829798,1509.9999915594924,4210.008130069312,277.5736952369896,2579.9999631614014,349.9999665640252,1024.9947418147626,599.9999957884166
t8,0.0,-1599.9999682615082,-1199.9999671791145,-608.0740372738687,202.78182764753072,999.9999640775396,-324.91411785710244,-1142.589118303587,-1326.3237377882851,1079.226977421293,1509.9999630732013,4984.2987501562,1111.7793046320705,2579.999964658086,349.99996781618484,994.2160365221652,101.19933681626611
t9,0.0,-1599.9999682053935,-1199.9999669960682,-550.6514612986025,320.1611427678338,999.9999641505016,-212.57297633611083,-1027.1673980377911,-1303.2147681657284,1019.9073742233218,1509.9999631174824,4950.469207506237,1566.4081249114345,2579.9999646417114,349.99996753310717,941.804858672354,89.81678676361088
t10,0.0,-1599.9999679534137,-1199.9999667005818,-448.5177724519422,421.2928007216258,999.9999643037241,-174.83813169939333,-1148.3173091938763,-1477.129108266565,1220.298021404262,1509.9999633614034,5227.010070910568,2049.5878506917134,2579.9999646374613,349.99996738037066,895.7203988552978,96.87194242587752
t11,0.0,-1599.9999675854983,-1199.999966388179,-408.35404253208725,690.068005737066,999.9999636016702,62.51227534165815,-1398.0895721684878,-1397.197323608034,1569.1834926850295,1509.9999627319103,5257.387475472937,2699.906104473202,2579.999964440092,349.9999670170643,849.720150507473,27.82466260144992
t12,0.0,-1599.99996748445,-1199.9999663382498,-172.2034186518917,892.7513025329716,999.9999690826501,230.0735667532955,-1519.9547482647697,-1869.8827867175194,2255.183648121319,1509.999968393446,5843.132024304724,4018.819818454029,2579.999964277051,349.9999667983379,1015.2256214891084,-383.06153734971497
