Zone,1,2,3,4,5,6,7,8,9,10,11
t1,0.32923789387713687,0.31550670619432275,0.3172150563235786,0.320242983181259,0.3159486871659493,0.32349385439107103,0.32430362926324746,0.32645111998931436,0.32694117364846587,0.3317827933590674,0.3085166148244582
t2,0.2973095722244073,0.3007785619660103,0.30240715598483,0.29954787135843547,0.29553108611054224,0.3025886593664002,0.3033461037464017,0.3053548168183924,0.3058131985346583,0.3103418092406882,0.308516614057172
t3,0.29499866732427293,0.3007785590375859,0.3000566889059833,0.2972196262171151,0.2932340616269835,0.3002367384051591,0.3009883360109585,0.3029814361781092,0.3034362541348007,0.29900828847158883,0.3085166139421492
t4,0.29485428382750234,0.30077855255117797,0.2996373478872929,0.29680425017056383,0.29282425539172524,0.2998171864039855,0.30056769128526384,0.3025580058170481,0.3030121874799529,0.2985904103096025,0.30851661392858043
t5,0.2909968005198364,0.29693511236143,0.2953359856014013,0.29254355636331675,0.2886206952223497,0.29551324160077563,0.29625297091670993,0.29821471293138385,0.2986623715765238,0.29430406265046155,0.30851661395093216
t6,0.1947211949022211,0.20013057493053113,0.1990527820471496,0.1971707167757591,0.19452675379495635,0.19744695438138882,0.19967081371684392,0.20099300295361316,0.20129472536608414,0.20427567467822952,0.3085166145011755
t7,-2.1003803932467017e-9,-0.03985512367906633,-0.03985512371322983,-0.03985512379954262,-0.041425636298846276,-0.039855124153622766,-0.039855123566025205,-0.03985512358278619,-2.2273537705696973e-8,7.382243092516684e-11,0.3085166098020541
t8,-1.7686635105647374e-9,-0.041425730941447976,-0.0414257309556121,-0.04142573065835424,-0.04142573392551714,-0.04142573132221077,-0.0414257304150777,-0.04142573035399722,-1.799871360335431e-8,2.5043426644164104e-10,4.092158884042378e-11
t9,-1.0867255109644772e-9,-0.04142573282890415,-0.04142573279176802,-0.0414257322557993,-0.041425734598882845,-0.04142573295440544,-0.041425732037316955,-0.041425731929151395,-1.2831111434985665e-8,2.8208584799124097e-10,-1.0874476224695205e-11
t10,-7.942016997926645e-10,-0.04142573076023676,-0.0414257305898155,-0.04142572998094243,-0.041425732998592965,-0.04142573082638092,-0.04142572972386087,-0.041425729574253306,-8.85778936376105e-9,4.683272820019889e-10,-2.9218006762858857e-12
t11,-5.340131996325589e-10,-0.04142572301506031,-0.04142572258921012,-0.0414257213804134,-0.041425729022274996,-0.041425722145721676,-0.04142572103474547,-0.041425720818882884,-7.174615052152031e-9,1.452558121268915e-9,-3.959252909781066e-12
t12,-3.0960848090341806e-10,-0.04142570908463857,-0.04142570844971331,-0.04142570678939514,-0.0414257264015931,-0.04142570803632393,-0.041425706190402256,-0.04142570576712155,-2.4786563897178367e-9,2.132515014129251e-8,1.4535641068811787e-11
t13,-3.0971718450522395e-10,-0.04142563374569207,-0.04142563275444735,-0.04142563031064372,-0.04142571280916647,-0.041425631647895644,-0.041425629437561375,-0.041425628871619304,-2.2322595884331515e-9,1.7263461314776904e-8,2.3692139130144357e-11
t14,-2.8145817174157423e-10,-0.04142561370278515,-0.04142561298673165,-0.041425611129508405,-0.04142566262041744,-0.041425611984820344,-0.04142561063974401,-0.04142561034147797,-3.96293041208602e-9,8.10338267934484e-9,3.5770003556819813e-11
t15,-2.9071024449824106e-10,-0.022545766426636193,-0.02254576561485879,-0.022545763415704266,-0.04142564853403912,-0.022545763803166894,-0.022545763066732765,-0.022545762935348414,-3.0433228822229828e-9,9.540173843023386e-9,4.322879486623124e-11
