Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-1.3324667626350702e-10,-1.119422613673085e-9,-1.466368946886658e-9,-7.653860354173804e-10,-6.630976618904027e-9,-1.2043158680714574e-9,-7.02288783172857e-10,-2.222020227478097e-10,-6.024040083517448e-10,-1.1264370785144063e-10,-3.058416349301274e-11
t2,-1.4426441818149698e-10,-1.1860354838832195e-9,-1.5558296948432995e-9,-8.086623171114072e-10,-7.0818683394232364e-9,-1.2757398101221954e-9,-7.425472785937423e-10,-2.330357054677234e-10,-6.36824985990583e-10,-1.1375852622532817e-10,-3.109330260740115e-11
t3,-1.520905190547476e-10,-1.2348219849650288e-9,-1.621216824719478e-9,-8.410871759564147e-10,-7.359661813811176e-9,-1.3291821069806014e-9,-7.715958007366992e-10,-2.409462432808821e-10,-6.613437791953698e-10,-1.177975214000412e-10,-3.238748132408665e-11
t4,-1.5752564265086503e-10,-1.2633119574552317e-9,-1.6604530941121683e-9,-8.598318350768653e-10,-7.597933509754938e-9,-1.3605692375149622e-9,-7.900188373708867e-10,-2.4581858734566216e-10,-6.769298676524812e-10,-1.2053587585573544e-10,-3.32153555972972e-11
t5,-1.602910484835548e-10,-1.2763079239699354e-9,-1.677664585988285e-9,-8.683287232662257e-10,-7.658845817993421e-9,-1.3738076117068505e-9,-7.970561727894983e-10,-2.4785093537444476e-10,-6.832118064245642e-10,-1.216692700887482e-10,-3.370546585313506e-11
t6,-1.6061589576725817e-10,-1.6106592855805227e-9,-2.0221979773038644e-9,-1.1384244783144495e-9,-7.519150479865733e-9,-1.7109792456947373e-9,-1.0498869821906666e-9,-3.005400300565811e-10,-8.998719954341873e-10,-1.3872435399232537e-10,-3.8164048511217954e-11
t7,-1.6080160237149145e-10,-1.2767810127939197e-9,-1.6771496006724247e-9,-8.688729661922278e-10,-7.67067014052629e-9,-1.3735285459338552e-9,-7.960968599909094e-10,-2.4820296111630276e-10,-6.816036140314702e-10,-1.3776347869962182e-10,-3.816943317970847e-11
t8,-1.5521462971769651e-10,-1.1953896324705273e-9,-1.5685068713506376e-9,-8.162301578136756e-10,-7.147981932198597e-9,-1.2875490214832657e-9,-7.465117175428113e-10,-2.3545409565308845e-10,-6.393286265676504e-10,-1.301072352899834e-10,-3.6238306960229635e-11
t9,-1.4244867583820365e-10,-1.1069376778902772e-9,-1.449306768281871e-9,-7.564174779273666e-10,-6.550190039774662e-9,-1.1902589242300746e-9,-6.923796669255142e-10,-2.202173767165342e-10,-5.938179668958111e-10,-1.2075963470716036e-10,-3.329040715231752e-11
t10,-1.292267993527541e-10,-1.0312083602519966e-9,-1.347685953982999e-9,-7.067891757152677e-10,-6.083392077094838e-9,-1.1098564647617362e-9,-6.473783217731423e-10,-2.071252525387874e-10,-5.554267302856882e-10,-1.1363895758652346e-10,-3.070150610172275e-11
