Zone,1,2,3,4,5,6,7,8,9,10,11,Total
CO2_Price_1,5.721327686618938e-13,5.721327686618938e-13,5.721327686618938e-13,5.721327686618938e-13,5.721327686618938e-13,5.721327686618938e-13,5.721327686618938e-13,5.721327686618938e-13,5.721327686618938e-13,5.721327686618938e-13,5.721327686618938e-13,0.0
AnnualSum,1.7948951783091776e7,92256.24998766846,1.0403487037862555,12593.447264496268,0.3993299059130314,1.7174685792222526e6,7.943207709671479e6,2.5420448919951585e6,918812.3841480432,1.9407640263491135e7,2.0962672437943354e8,2.6020970112798417e8
t1,523.8087969915754,16.379636508541868,0.00015011291491780717,4.426141271743993e-5,2.9195797762989712e-5,6.548925394585894e-5,1109.6941355365475,4.8141919690428345e-5,8.812398428817861e-5,0.00010081956021344081,23352.64478900512,25002.527884186627
t2,523.8087887725503,7.043291332646542,0.00013730333537102942,3.8500178756728536e-5,2.6622566324127574e-5,5.644067747768116e-5,1109.6941106640727,4.362669649588619e-5,7.62969244946592e-5,8.81185210119882e-5,19225.22038065969,20865.76703833786
t3,523.808785917332,3.636347501645345,0.00012883373148056578,3.632215186708731e-5,2.5270491859203706e-5,5.2389123905075764e-5,1109.6940974087122,4.116256747268528e-5,7.127567556888981e-5,7.83382983601136e-5,17183.797490438275,18820.937154858006
t4,523.8087836355195,3.6363469142673615,0.00011883799974690339,3.4497104898803116e-5,2.4015432922910997e-5,4.845071320609755e-5,1109.6940867200458,3.871594370229169e-5,6.634059883113849e-5,7.31532689381295e-5,16818.7331806231,18455.872801903995
t5,523.8087810529328,3.6363218573355742,8.363619447195548e-5,3.1137333843719105e-5,2.219948746736435e-5,4.072132167468898e-5,658.5893400783251,3.521085742005364e-5,5.586137616447833e-5,6.582807900511456e-5,17640.480321432206,18826.51509901545
t6,523.8087751002907,3.6362957018013593,4.181631006651439e-5,2.2763322755667985e-5,1.7965934806423972e-5,2.5508620216348044e-5,221.93884340917182,2.7694883558653985e-5,3.5259421965865436e-5,5.070204724543192e-5,20951.72679411562,21701.110930037426
t7,239.38064516185375,3.6362926237960878,3.973730297424502e-5,2.0289017759730703e-5,1.5529124980576987e-5,2.18781731125108e-5,221.93883944063145,2.366035940823348e-5,3.152402592073051e-5,4.694894142477226e-5,11400.829924735388,11865.785901528616
t8,239.3806446825255,3.6362923898163357,3.943538079649896e-5,1.9975914244469255e-5,1.5062549350413423e-5,2.120258752840221e-5,221.938838928745,2.2831233029408116e-5,3.070177985186594e-5,4.5946087264037654e-5,11021.287165055086,11486.243136211704
t9,239.38064462347174,3.6362922624903677,3.926095372977365e-5,1.9817138588349232e-5,1.4784871442353597e-5,2.082946054406172e-5,221.93883865507368,2.2361089188850036e-5,3.020757916091702e-5,4.550534374170928e-5,11021.287164948668,11486.243133256141
t10,239.3806447140911,3.636292206342916,3.916329739142e-5,1.9702868247672942e-5,1.4618480024600074e-5,2.061213101890746e-5,221.93883850213632,2.2084347130585934e-5,2.991449200746912e-5,4.585197925317251e-5,11021.287164843005,11486.24313221317
t11,239.38064429339073,3.636292209980663,3.9126959189194615e-5,1.965866512025029e-5,1.4534943658421588e-5,2.054947964628078e-5,221.93883843642885,2.1967586472512086e-5,2.9769705010938947e-5,4.6119004955506054e-5,11021.287164922702,11486.243131588846
t12,239.38064427725737,3.6362922688629684,3.914492554794281e-5,1.9691646111421108e-5,1.4523585926554542e-5,2.066583996377278e-5,221.93883844743863,2.1995445881583644e-5,2.9761773542606568e-5,4.6292702926807984e-5,11021.287165170452,11486.24313223993
t13,239.38064443825596,3.636292377999092,3.921024821643284e-5,1.9791455090839363e-5,1.4576440154554071e-5,2.077064463167185e-5,221.9388385276542,2.2114850491957997e-5,2.987013385172426e-5,4.589283197549596e-5,11021.287165792519,11486.243133363032
t14,239.38064478178615,3.636292559212562,3.9333648849313326e-5,1.995113368209241e-5,1.470728330618191e-5,2.0885719331953873e-5,221.93883868640006,2.2383938502611646e-5,3.0130790366884493e-5,4.7488919266807285e-5,11021.287166590864,11486.243137499696
t15,239.38064527422694,3.6362929114400355,3.9586359727188165e-5,2.023068295152908e-5,1.4920756356353924e-5,2.130692651846498e-5,221.9388390453647,2.2956396288919728e-5,3.05576971175288e-5,4.864894112151855e-5,11021.287167985902,11486.243143424694
t16,239.38064573178013,3.6362933884917026,3.993735222390073e-5,2.06319357880017e-5,1.5251016247951303e-5,2.1840403300154375e-5,221.93883956307553,2.3779112041759185e-5,3.1228199138470586e-5,5.754706651715152e-5,11021.2871709633,11486.243159861733
t17,239.3806444473739,3.636293872697598,4.03374977314369e-5,2.109977639653679e-5,1.5783165030814516e-5,2.2607693426754316e-5,221.93884018458203,2.4891347846273364e-5,3.230058796160803e-5,342.1287587200944,11021.28717698351,11828.371871228326
t18,239.3806446125268,3.636294859180799,4.112827329989742e-5,2.1970503719669378e-5,1.7079984657462283e-5,2.412213416692017e-5,221.93884155451838,2.6958427830565732e-5,3.438953389773304e-5,193.11631897528048,11021.287180056908,11679.359445707272
t19,523.8088331054752,12.972690928682464,0.00013240983804908363,4.427288350635617e-5,2.8014761393614576e-5,6.158754541609779e-5,932.1431771252135,5.5631399303093896e-5,113.25709322356693,1346.56379218093,25426.49935528613,28355.245263766425
t20,1183.671663515839,16.379656579659443,0.0001562454497242061,5.329500572013035e-5,3.292543524085761e-5,7.114977556048754e-5,1109.6942448136315,6.455371198509912e-5,234.94546742784715,1403.9110850584261,38784.381477852425,42732.983973417206
t21,1832.1809566213467,16.37968365324327,0.0001658565818063275,7.199687900016994e-5,4.922153966034098e-5,8.321131220073683e-5,1109.6943181846584,8.441962522122227e-5,214.83958992500789,1403.9110974099751,35645.336697952545,40222.342798452715
t22,1023.3118558086185,16.37965695217012,0.00015679944597938325,5.404699461374561e-5,3.371291583792909e-5,7.253331142193154e-5,1109.694245544846,6.690537932737779e-5,214.839562529151,1403.9110819161212,35437.45386689753,39205.59065364648
t23,1023.3118198779661,16.37965624329664,0.00015647803807402995,5.144444197541757e-5,3.219943257438789e-5,7.149464379063379e-5,1109.6942447917638,6.439008925173312e-5,214.83955061007413,1403.9110797294247,35432.40216079462,39200.538888053794
t24,1023.311816288696,16.379656646745843,0.00015667243744930321,5.168238816451471e-5,3.2362803715968445e-5,7.187972446829531e-5,1109.6942453193994,6.480045850702719e-5,214.83955754194764,1403.911080331444,34821.44525029946,38589.581983825505
t25,1023.3118165892677,16.379655697717297,0.00015613395408647302,5.0511850605724086e-5,3.1698915443201604e-5,7.071974124061033e-5,1109.6942441009153,6.227881686394582e-5,94.3149512582069,1403.911058366371,33450.06467927104,37097.676776626795
t26,1023.3118138606259,16.379655080241143,0.00015570731388215293,4.939664424548675e-5,3.1018168544812005e-5,6.977445544677682e-5,1109.69424251537,6.001881228186637e-5,94.31462991413188,966.9866400765783,32713.732226485496,35924.41957384784
t27,1023.3118098303324,16.379654749405322,0.00015525541929475409,4.855310792634961e-5,3.037002251796571e-5,6.857593092379012e-5,1109.6942410557328,5.879030840137393e-5,94.31462637756408,631.7600542760318,31349.035519166126,34224.49626699998
t28,1023.311802186712,16.379558111107016,0.00014119951242147854,4.0976081129339516e-5,2.7150470841482308e-5,5.659400924585826e-5,1109.6940546912642,5.102343287203304e-5,94.3146060815764,631.7600307911895,30655.55525085145,33531.015619656806
t29,1023.3118017324443,16.37956200283289,0.00014037465762579477,3.966043961142457e-5,2.643293409479674e-5,5.448190554120487e-5,1109.6912951229226,5.014023744769903e-5,94.31460454731352,631.7600316109582,30584.077729563694,33459.53533567034
t30,1023.3118021348777,12.972657806007788,0.00013853222263181822,3.903095975734425e-5,2.6029474033551383e-5,5.321751139041103e-5,1109.6941531127773,5.033063609578554e-5,94.31460717084688,631.7600416987177,30547.188843966673,33419.242413030704
t31,1023.3118029182675,3.636370686809743,0.00011635539807449399,3.7324018856217034e-5,2.538715451589135e-5,5.0023795697404855e-5,1109.6940951108968,5.034076474245326e-5,94.3146085240897,631.7600379926134,28559.455955656405,31422.173150320214
t32,1023.3118036021891,3.6363098572626678,5.985872073972075e-5,3.361300738641116e-5,2.4048664667772082e-5,4.305599987242336e-5,399.48992144422107,4.847123847659034e-5,94.31460598513702,631.7600504286917,13362.748615983162,15515.261516348295
t33,1023.3118045490696,3.6362948857930344,4.157148082395933e-5,2.492923116523165e-5,1.9913611857268346e-5,3.098749754575538e-5,221.93891166815465,4.145346358209415e-5,94.31460485148999,631.7600338567615,13362.748589390854,15337.710398057408
t34,1023.3118061040926,3.636294947314316,4.153257697174808e-5,2.5053851146648017e-5,1.9837705638007424e-5,3.093615170114498e-5,221.93891189908203,4.171058381414165e-5,94.31460556199252,631.7600342007029,13362.748589678418,15337.710401462471
t35,1023.3118099545225,3.636295014430164,4.151682527840649e-5,2.5166504044651164e-5,1.9857042394557303e-5,3.0935539226823486e-5,221.93891210803247,4.217069685574836e-5,94.31460931598251,631.7600386578396,13362.748589553583,15337.710414250998
t36,1031.2810731732043,3.6362951512181128,4.1574065582886885e-5,2.5323509814925266e-5,1.9956682769190984e-5,3.097127111413632e-5,221.93891244515578,4.2953945127597957e-5,94.31463164961751,869.2007297361429,13362.748590243125,15583.120393177938
t37,1124.7753933744375,3.6362953731593506,4.1726382782439385e-5,2.556597498617595e-5,2.0176447739358526e-5,3.12344349411536e-5,221.93891306763015,4.446592322529765e-5,94.31463363001978,786.6420449060929,13362.748589843362,15594.056033363866
t38,1250.5619263883782,3.6362957008238133,4.196356233447714e-5,2.584865701386472e-5,2.0472689954336712e-5,3.1649135477044135e-5,251.18602917305827,5.5961679656222797e-5,94.31463535621135,772.1901807598641,13362.748589498504,15734.637832772565
t39,2099.0939921931495,3.6362961585829225,4.2604358044377784e-5,2.6223729832684762e-5,2.0916977177748245e-5,3.222382025972986e-5,390.0394904926423,6.299662672183509e-5,94.31463768468531,1036.888374917067,13362.74858925413,16986.721565665768
t40,2556.418526639435,3.63629687334866,4.330913053725257e-5,2.672823244547134e-5,2.1604847031564705e-5,3.3231179195350935e-5,456.2751992258771,0.00014218251706346236,94.31465709453543,1396.6356791077756,13362.748589209285,17870.029215206163
t41,2797.703063186927,3.636311328518275,5.1249015572970834e-5,3.409716461833361e-5,2.6591709479181093e-5,4.548240771167717e-5,465.5850644207445,0.0001560240326395353,94.31466025675812,1712.4438102585434,13362.748598536356,18436.431821432176
t42,3004.7768267998567,7.0432767497276565,8.139207189838239e-5,4.260253265370059e-5,3.110091661978393e-5,6.618887317204226e-5,649.4595559082419,0.0001751746092995143,94.31466375372554,1980.2794176189302,13362.748592239228,19098.622729528714
t43,3294.365739619792,16.379663906776518,0.00016263271299842894,6.030925053337999e-5,4.004002726873781e-5,0.00890303883774681,1416.108485716639,45.30157938886078,214.83960187511786,2787.004814768549,16675.0039425643,24449.012993860866
t44,4148.764887683886,16.37966863124756,0.000165692068307545,7.000261813057095e-5,4.597680678673539e-5,0.0097912296961594,1384.186483268934,58.7996888715473,214.83962436324126,3236.4271570138503,32107.15586205395,41166.56344478785
t45,4136.278693678187,16.37970086607242,0.0001776996777713102,9.236377299962505e-5,6.75737617470617e-5,0.009805643109412041,1384.1865612340403,58.01853661189726,214.8396521961693,3221.4424233131044,33273.36615986698,42304.521871046774
t46,4129.09015251684,16.37970049851527,0.000177649406849238,9.232516989344539e-5,6.751213147546258e-5,0.009805165159380316,1384.1865611172466,58.018535015440925,214.8396514069942,3219.5638513623635,33191.182291331395,42213.27088590067
