Resource,NENG_Rest_hydroelectric_pumped_storage_1,NY_Z_A_hydroelectric_pumped_storage_1,NY_Z_F_hydroelectric_pumped_storage_1,PJM_EMAC_hydroelectric_pumped_storage_1,PJM_Rest_hydroelectric_pumped_storage_1,NENG_Rest_battery_advanced_0,NY_Z_A_battery_advanced_0,NY_Z_B_battery_advanced_0,NY_Z_C&E_battery_advanced_0,NY_Z_D_battery_advanced_0,NY_Z_F_battery_advanced_0,NY_Z_G-I_battery_advanced_0,NY_Z_J_battery_advanced_0,NY_Z_K_battery_advanced_0,PJM_EMAC_battery_advanced_0,PJM_Rest_battery_advanced_0,Total
t30,-5.077475497836722e-6,4.319777565765771e-6,-9.379607164569342e-6,-1.0369403303955455e-5,-1.697493138092598e-5,6.725191844102141e-7,-6.512588803661804e-6,-6.00310427373496e-6,-5.104938541483366e-6,-5.298687891359428e-6,-4.548482424540983e-6,-4.193433033092941e-6,-4.166113090433365e-6,2.470584918957433e-5,4.4586631449588055e-5,-0.00020252234970202432,-0.00020586633771828029
t31,-5.8830657722526415e-6,2.4146660266416395e-6,-9.542055539948943e-6,-1.0216652048433e-5,-4.734188625841203e-5,4.259988746750754e-6,-1.4588359896681575e-5,-1.395411714930906e-5,-1.2433731769846403e-5,-1.2787578453692896e-5,-1.2095136199388109e-5,-1.2964330946497315e-5,-1.2765122828483072e-5,1.694739200975863e-5,2.9806451076830563e-5,-1.3431760289394696e-5,-0.00012457529929235813
t32,-5.118309755316421e-6,1.24375804884257e-6,-9.69665954302789e-6,-1.0287440077833009e-5,-5.04701092138336e-5,2.524073802842845e-6,-2.8440478506528643e-5,-2.8841137375127333e-5,-2.755931207616414e-5,-2.8245424891412684e-5,-2.7293075757796637e-5,-2.9110473480069802e-5,-2.866861949149535e-5,1.231787719314381e-5,1.837381176463573e-5,-1.530922285174979e-5,-0.00025458074221089037
t33,-5.261560090463625e-6,8.141020341632964e-9,-4.3657733067453565e-8,-9.221131166872637e-6,-1.4724609679031617e-7,1.915644906695679e-6,2.037271735499921e-7,3.329556148694114e-7,1.5210824526969809e-6,1.7335953931558688e-6,1.5531527704971507e-6,1.356048009459536e-6,1.21079652885022e-6,9.147374920703958e-6,1.4638560269757384e-5,7.810191044989857e-8,1.9025585883833678e-5
t34,-6.413991724804652e-6,-4.084901689702849e-8,-5.1763629307548574e-8,-1.0489448132928314e-5,-2.165495694332973e-7,-1.765532925131728e-6,0.00013342710259134328,0.00013333519159250778,0.0001256379895171223,0.0001348282010086954,0.0001182307031986395,0.00011676175100585945,0.00010703483288905475,6.020822654186482e-6,3.0544978833121344e-6,0.00013352347279171867,0.000992876430133937
t35,-7.2130534633917475e-6,-5.227636185822037e-8,-5.4324954535502644e-8,-1.0297814521418332e-5,-2.649927090443154e-7,-2.482890779523582e-6,4.4756509896819296e-5,4.4039759249191576e-5,4.441839587943754e-5,4.598790999303283e-5,4.611477471831209e-5,4.600349254526264e-5,4.335291875482526e-5,3.0182292366871753e-6,3.3480398570372208e-6,5.362916503369245e-5,0.0003543038423745264
t36,-7.118351706791424e-6,-6.629567675259051e-8,-5.771884158326535e-8,-1.0512452968349036e-5,-3.700851692931697e-7,-2.8115241669440854e-6,2.27795551552312e-5,2.2378298884995734e-5,2.3442989329550442e-5,2.421305731834537e-5,2.421102494580518e-5,2.4291158717777868e-5,2.343201085126613e-5,-2.781855863100985e-7,-2.277442998895502e-6,1.681970145300819e-5,0.00015807573954106094
t37,-8.652205791179773e-6,-7.463388596723802e-8,-7.736571146522e-8,-9.683448326783596e-6,-2.9325727239704153e-7,-1.9341381489463168e-6,1.4991810118632846e-5,1.4910110125174153e-5,1.5611479773407346e-5,1.6175423276933503e-5,1.6151813246750183e-5,1.6237993102092475e-5,1.5636800794669993e-5,-1.5508443471006568e-6,-5.855617122374248e-6,6.9306952905892665e-6,8.852461512203567e-5
t38,-9.254307955897551e-6,-8.547920719739545e-8,-7.0471372023681e-8,-1.0551216466438401e-5,-4.486300117409594e-7,-2.658524312996427e-6,4.8620182218152905e-6,4.608114546852598e-6,5.426001988721405e-6,5.592450361556152e-6,5.7731950141419305e-6,5.730501530004453e-6,5.498321728467539e-6,-5.741671204059419e-6,-1.0401605883875161e-5,-3.441796995483981e-7,-2.0654827222180256e-6
t39,-8.49653782924196e-6,-1.280416427442765e-7,-8.135352005565343e-8,-1.0548275057655404e-5,-2.557959968079533e-7,-3.42021709746425e-6,-5.589507724197762e-7,-4.7573643573260015e-7,-1.0244937601295752e-7,-8.124000118217636e-8,2.853922650590802e-7,-3.8203016230301316e-8,-5.057850972609344e-7,-8.506283957318467e-6,-1.551601495609343e-5,-8.054481908319088e-6,-5.648397439948015e-5
