Constraint,Price
MinCapReq_1,3577.9186855030607
MinCapReq_2,2850.790421212048
MinCapReq_3,2450.403410655376
MinCapReq_4,220.16865177004007
MinCapReq_5,284.151472022193
MinCapReq_6,0.0
MinCapReq_7,1.203020407382442e-7
MinCapReq_8,663.9622210504582
MinCapReq_9,61.72549640674303
MinCapReq_10,1.2091894115372306e-7
MinCapReq_11,65.92473766734848
MinCapReq_12,3056.1267770396066
MinCapReq_13,248.08802046856115
