model,zone,planning_year,case,unit,value
p1_High_Elect_Mid_RE,1,2030,Results_p1,tons,13587727.5150314
p1_High_Elect_Mid_RE,2,2030,Results_p1,tons,96073.19414777508
p1_High_Elect_Mid_RE,3,2030,Results_p1,tons,6.357791787326379
p1_High_Elect_Mid_RE,4,2030,Results_p1,tons,14.079262476334913
p1_High_Elect_Mid_RE,5,2030,Results_p1,tons,8.358348149846858
p1_High_Elect_Mid_RE,6,2030,Results_p1,tons,4188824.625359452
p1_High_Elect_Mid_RE,7,2030,Results_p1,tons,1763837.0999431375
p1_High_Elect_Mid_RE,8,2030,Results_p1,tons,4713575.996654362
p1_High_Elect_Mid_RE,9,2030,Results_p1,tons,1368941.8352685252
p1_High_Elect_Mid_RE,10,2030,Results_p1,tons,28882619.65869603
p1_High_Elect_Mid_RE,11,2030,Results_p1,tons,225196123.7701293
