Resource,NENG_Rest_hydroelectric_pumped_storage_1,NY_Z_A_hydroelectric_pumped_storage_1,NY_Z_F_hydroelectric_pumped_storage_1,PJM_EMAC_hydroelectric_pumped_storage_1,PJM_Rest_hydroelectric_pumped_storage_1,NENG_Rest_battery_moderate_0,NY_Z_A_battery_moderate_0,NY_Z_B_battery_moderate_0,NY_Z_C&E_battery_moderate_0,NY_Z_D_battery_moderate_0,NY_Z_F_battery_moderate_0,NY_Z_G-I_battery_moderate_0,NY_Z_J_battery_moderate_0,NY_Z_K_battery_moderate_0,PJM_EMAC_battery_moderate_0,PJM_Rest_battery_moderate_0,NENG_Rest_conventional_hydroelectric_1,NY_Z_A_conventional_hydroelectric_1,NY_Z_B_conventional_hydroelectric_1,NY_Z_C&E_conventional_hydroelectric_1,NY_Z_D_conventional_hydroelectric_1,NY_Z_F_conventional_hydroelectric_1,PJM_EMAC_conventional_hydroelectric_1,PJM_Rest_conventional_hydroelectric_1,NY_Z_A_res_water_heat_1,NY_Z_B_res_water_heat_1,NY_Z_C&E_res_water_heat_1,NY_Z_D_res_water_heat_1,NY_Z_F_res_water_heat_1,NY_Z_G-I_res_water_heat_1,NY_Z_J_res_water_heat_1,NY_Z_K_res_water_heat_1,PJM_EMAC_res_water_heat_1,PJM_Rest_res_water_heat_1,NENG_Rest_res_water_heat_1,NY_Z_A_trans_light_duty_1,NY_Z_B_trans_light_duty_1,NY_Z_C&E_trans_light_duty_1,NY_Z_D_trans_light_duty_1,NY_Z_F_trans_light_duty_1,NY_Z_G-I_trans_light_duty_1,NY_Z_J_trans_light_duty_1,NY_Z_K_trans_light_duty_1,PJM_EMAC_trans_light_duty_1,PJM_Rest_trans_light_duty_1,NENG_Rest_trans_light_duty_1,Total
t9,23680.415410128317,946.9474576898383,5842.252522803898,15438.672257028766,8585.926865319378,0.0014231401572321618,0.0006628223466067827,0.0007688752987093305,0.0007735871983137024,0.0007895101601161703,0.0007856231823567085,0.002051179125721778,0.0020275817855453563,0.0023567881016163836,0.003045332411742308,0.0006398054371292278,582.1060448715918,1902.3874651652366,0.0,28.801974550152284,630.354791703059,148.91584621468692,330.15862166028785,480.91289994451085,14.034771131882016,10.59762387029988,21.052200524596312,2.4344637928748973,12.889038395991562,23.773185595945307,85.35489004230664,29.07207897478844,250.27600668512062,1059.4067927736403,203.5389660811886,124.33110124008377,94.20579574740606,186.4448988369905,21.532488221601884,113.92691553373103,210.77259098982054,755.0457374270115,257.30626090430303,2571.1181732599057,7610.54644911321,2079.1448965735945,74334.6728070412
t10,23695.109759580813,1154.7868639367905,6852.6124334358565,15652.81546531904,11784.064272922602,0.0026543687654385084,0.0003069662445703776,0.00042832055467621576,0.0004256951752349307,0.00042958678097052374,0.00042834515880881013,0.0045106704370891,0.0044318661616288965,0.008996074678166856,67.64146902232395,0.00029498282282623873,549.1989396842148,1903.8482944448228,0.0,28.820491875468612,630.5974449274495,148.97050940815444,330.101421267966,466.8936610986263,10.004309194875136,7.554237676677498,15.00647066703635,1.7353656261951322,9.187605681768101,10.650710119198818,37.54816784389437,13.759551170290486,149.15700378882067,748.2067721169801,130.62563436530993,172.56414949077197,130.7521242468785,258.77440000465236,29.88608707269198,158.12389071155383,195.53624990276586,781.0702909665607,314.3314597855438,3471.1124587223785,10384.893237458426,2838.259710325936,83134.22382074011
t11,23800.112728568256,1362.6267795168487,7862.974517695719,16920.37362583838,14982.202192200133,0.0033267688552822494,700.6794184675059,973.7925437815369,0.005701788552120414,86.51951835855478,0.0372755231135544,0.00511052188252449,0.005003845366131164,0.011647679729643208,539.2150928378045,4632.205172623849,594.1027177249515,2011.7380751776764,0.0,32.571399270124296,693.5132253353872,171.89900271561154,359.38485629659374,566.2048090532137,4.92393050719156,3.703490718714339,7.394587055530469,0.8497328220547086,3.8192187326685105,0.007005895681114727,0.00674003825285975,1.4600134167276007,73.26116412900016,385.91879728288757,67.46017530733997,136.0920736964252,94.4928684085014,176.649227599421,24.426782221750717,74.91397925894745,232.46743432211645,928.6114640122479,152.24138096885665,3888.7111977931886,9900.912364794733,2928.513405170831,95377.02077574271
t12,23912.36943512002,1570.4666919201675,8873.336603380087,18190.58394098756,18180.34011921994,0.0037946703320606186,1519.2471455770603,1454.1663994180187,0.007500866050591577,665.8462665265041,0.061316956730781275,0.005373952695485405,0.005288715600766365,0.012822784365052114,927.011115731818,10097.687898550252,707.6202281819561,2172.3691667951825,0.0,38.439219514310224,817.3219000489057,217.67356617345615,399.2557277156433,763.7451686736962,3.952075391023123,2.986787609690383,5.910060251306221,0.6807063957718071,0.0007750036133824785,7.794986424760755,27.988239459897464,10.974403829752331,64.21212995309745,276.7712780586672,56.337972373575106,128.74428849538765,84.31612904655675,145.4971756799499,19.401611130864037,0.0013753251432618355,354.36201478528335,1365.2780149348082,301.03426382210415,3739.4555011865173,8742.28463052115,3293.43744799991,109138.99855915915
t13,24045.064453522642,1778.3066048460048,9883.698685813546,19461.373214224775,21378.47804577858,0.004127409685958686,2357.371241087641,1650.0050193704863,0.008411386703298789,720.0183930181227,0.06243703731138368,0.005508638628020791,0.005422961521127585,0.014028942028235127,1170.1432537406256,14488.62738281838,866.8527700644746,2384.616861135379,0.0,45.297355167150805,993.3998466803517,256.09473949729534,443.8521484306849,984.1408295196848,3.383491981215159,2.5622559100673725,5.05230003949176,0.5844757861657909,1.3521410037076227,14.096864149379021,50.64060727333606,14.999135815302829,53.62051774306454,229.2640452902251,45.08897558324406,123.25328802611833,80.91894167984243,141.8682373874162,18.94585355147615,36.32644259415,494.87673062558235,1868.651644614527,470.46332131717327,2872.4585983179163,7201.271273128685,2225.390357422494,118862.51028033228
t14,24182.18781593936,1986.14651829151,10894.060769117808,20732.376132311096,24576.61597123239,0.004482653945690212,3398.3357870378886,1935.119542628256,0.009088903626090095,1177.3360736859656,0.06515271867871207,0.005521637391224666,0.005437822151290915,0.015381001952057934,1419.0301380104909,18283.760424415635,1001.9517093166705,2639.576663928442,0.0,52.52731872657521,1155.425237882838,274.5999148363549,492.8958480577159,1205.593551323268,2.8625084880198624,2.159931380989825,4.197989605956061,0.48590326181332094,3.56318491579834e-5,12.312415577878204,44.207587361091775,7.704807786773478,40.446364239222035,187.0683533215271,30.700071331952344,105.05937683382267,59.03099241845281,73.30675858276467,8.95783315420806,5.001947274890925e-5,587.8772842444987,2105.9377713573153,262.2319666215122,855.2448144039746,4430.173207362629,483.16563937293864,124710.77614383871
t15,24301.888208694716,2193.986433375316,11904.42242280514,22002.47993086883,27774.753897290757,0.005038986410110896,4189.235699163828,2066.8181422898133,0.009782106743919503,1190.224995579038,0.06478053209324028,0.01500539338580884,0.013378410982544546,0.016846825203563103,1676.8723559632972,22064.714680229055,1067.5998072104794,2888.244400167142,0.0,59.14002364798526,1259.9305558858684,271.77798401876566,541.6307926624785,1405.1066983018939,2.369379480184906,1.7712705779024596,3.5116940599971,0.4081889069313858,1.358895169403854,5.964264915942457,22.263423621208453,4.593176673220887,16.221203320087266,136.67714591090083,9.631828900158321e-5,73.54512901590283,37.66418453708043,66.04039046134704,9.419675634133132,31.89207975172653,330.70361607719406,1352.242562545326,22.05511112426888,23.77920324815094,2094.2913153304617,0.00014196865992431647,131095.72400905754
t16,24301.888145471214,2401.826353988554,12914.784034668623,22450.66581033195,30972.89181459169,0.004950387067335949,4993.708680146692,2153.0215395652644,0.011334583886432218,1208.6218334213365,0.06493452081764858,0.0224100193958074,0.019600167966130583,0.019242481532108998,1717.391550527731,25315.478563138287,1053.0223372738703,3047.9352702121378,0.0,63.299926287421066,1309.3115127530957,274.59950731157386,571.9996537848248,1507.799942171966,2.1870090486762166e-5,3.1855418924770584e-5,3.1566447686194535e-5,3.540651122873431e-5,0.00021079469364116118,0.00021435074775403746,0.0002428832154269654,0.00013012920179368388,0.00014653867109909875,2.77034874163123e-5,15.835244338996628,2.6951726342801263e-5,3.782028353019839e-5,3.8329669904978785e-5,3.817803818267387e-5,0.00027640789348342635,0.0002643513011343175,0.00028351263461633076,0.000153041679187544,0.0001784241448668438,3.207781127548275e-5,188.56425149040751,136462.79086582994
t17,24301.888087827556,2609.665395533047,13486.134624758544,22450.665798517624,34171.029249986415,0.0051195198653140464,4993.708643799606,2153.021516667535,0.011314049905997653,1208.62181047167,0.0651381761205217,0.022806041387384336,0.01999215636518945,0.019411369182955704,1717.3917323959984,25315.478541975393,1067.5998588240705,3047.935243548901,0.0,63.29991462262807,1309.311504549405,274.59990943036433,571.9998481593601,1507.7999257985957,3.696053365159941e-5,3.845425645894461e-5,3.696552544078413e-5,4.126132482845599e-5,3.823263640462657e-5,3.5416139781062445e-5,3.9285686714758646e-5,4.773802822444502e-5,5.800116334275434e-5,3.8658388282124594e-5,6.91424998731065e-5,4.411648754354984e-5,4.541300716793585e-5,4.4389830688183826e-5,4.323805367938235e-5,4.611907026369549e-5,4.219585007881732e-5,4.6171643786884766e-5,5.597502028984985e-5,6.875045158707396e-5,4.749393527296311e-5,7.341591087666708e-5,140250.29642557495
t18,22188.724641099296,2332.5296391475517,12138.906417482669,20730.11195924136,29906.59554100798,0.00462258811868188,4382.006999304589,1867.9326473206822,0.010012032534534445,1143.1248775994025,0.05647720193252099,0.019965415669213244,0.019566351522474837,0.017049837024342342,1560.9515301744357,22598.730645273496,1023.3672872989068,2894.191018016879,0.0,59.252965005635076,1257.6022768269188,258.1947497835808,536.9849686354196,1405.8322031070606,1.675849874838031,1.264163329672658,2.4382775972492774,0.2904251057848334,1.5227736435591785,2.7573450720753407,9.27914591590404,3.3708751606223673,29.910335411324702,114.6202116280027,20.35473610801892,140.42111619384923,102.18454857892135,88.60260044118805,21.93509265400084,81.81532932190319,91.05962372067452,94.80863117829142,136.25944072797898,2125.5778904242416,9948.070382676086,1164.0568189054025,140467.44367342224
t19,20075.561176323776,2055.3938767415893,10791.678213759336,19009.558131614223,25642.161849446624,0.004324319091281872,3689.3898585263823,1624.8029009347122,0.00917199320148071,1090.401250416453,0.05082788614944726,0.01809594358013581,0.019421807365831857,0.015489899525163747,1456.112668051429,17469.606796536624,992.956890942124,2669.2315202485706,0.0,53.40669389576855,1169.9204697662428,237.893077738172,492.97041470120064,1229.9592748221532,3.63269200308371,2.750693572920444,5.227262625068,0.6349503195560792,3.268083594116712,5.840062637853646,17.747454840528068,7.056829550064469,53.62611051371286,254.66887782463422,29.2099003094049,248.74277307017516,181.57172647671655,190.23341479059448,37.94402251542246,150.12931389601155,199.92136532618477,162.288224461946,240.65197070947173,4312.991148034472,18918.80059941823,3472.9833124363145,138251.0431852408
t20,17962.397714512306,1778.2580611847213,9444.450004248924,17289.0043026381,21377.72816412672,0.00407092176487633,3014.7264279327323,1415.1945492386365,0.008521850363628122,1033.566417562341,0.046054403179213374,0.01657054423104242,0.019411656631519454,0.014200941974147651,1319.3065778231576,12830.43141775396,932.0459647403546,2449.0533637654476,0.0,47.6153588449435,1054.3106423232307,218.4864566986008,452.0685872062931,1020.2367762030922,4.8255981658248706,3.656061745290362,6.9268064228755994,0.8442834406400603,4.31932314214885,7.749957099493917,20.628072317245,9.336493955283107,72.13212918833575,348.2311225579725,36.40799679791892,301.38381417035174,220.19175859341954,278.75578116466096,45.703731942651274,200.2060052323676,303.5879228314122,618.7988622221004,367.85439581037366,5928.366458204222,23886.172401746804,4859.37907591446,131164.44766978754
t21,15849.234238911164,1501.1222570476864,8097.221848548216,15568.450466314885,17113.294481067547,0.0037622006457499004,2200.907761062605,1136.8530755210413,0.007848364175163025,858.3221224917135,0.04114655607974399,0.015014165207190991,0.019496553343165184,0.01286884623492643,637.9208326423523,9765.163406147663,814.3120560301902,2257.111350665644,0.0,42.22271518048695,919.6009179125919,199.19113767185885,414.75705752357584,812.8657357517623,5.355630183852429,4.045115512539979,7.925541986984648,0.9316511534393085,4.881235022176708,8.941990179612748,18.22313240899485,10.905891411297752,107.04227947688953,372.51055189380224,58.56140148554195,329.30333725161984,240.91186252984625,358.62531949969105,50.42489871546333,243.24849177521742,397.15502499316796,1015.06383295156,485.64721332306806,7201.29419983627,27175.318389143227,5952.192076866279,122237.16066477721
t22,13736.07068892148,1223.986432305836,6749.993667486598,13847.89670018453,12848.86086710296,0.003040170689198721,1008.7915819164175,690.653305097639,0.006924897681569476,525.8141534448957,0.03473167956504091,0.012948695856252763,0.01965052660647249,0.011128237043794249,551.3263795040147,1768.8609782429178,637.1107842908597,2083.3430863435833,0.0,37.152733238409745,787.6967434345943,180.16755436471774,385.48321970222344,629.7062166353384,5.744827813809777,4.313955337232204,8.647650584390812,0.9902581969761751,5.29802735073429,9.813655108278278,0.00338112121487448,12.043353848755354,98.51143838002362,583.6807668090663,136.4446500428162,346.9621120501559,253.32164353713526,420.34708204293025,52.81330849231753,275.8951514724136,470.11310685265255,1330.3041748766648,578.155061812284,6827.180960189452,30046.913954496213,6824.951808600609,105985.45384544058
t23,11622.907224349678,946.850675630872,5402.765470073189,12127.342862054218,8584.427174492987,0.0024885941679659213,190.41814268815676,184.89550540026366,0.0053567181219880185,168.63049804207822,0.024699360432603037,0.009558053075376634,0.019958929505355095,0.008250329820099099,373.3289666062072,77.9315829567791,548.4985128798936,1967.478776641314,0.0,32.45072872872196,687.0823984951893,162.79084653149042,356.91561544514514,515.8254620291324,6.99226713068186,5.263350581421241,10.556477864418973,1.2046439559810398,6.439069628631741,11.962524601539894,29.56699674508057,14.662382193695121,110.86173249372033,681.173757350043,142.2410335281444,337.7124410972582,245.85523811604736,447.4859319503878,51.500526043619026,283.6465936517425,504.29846876485664,1556.5112489608723,623.8955480347545,6713.02977494321,24178.525746313586,6594.5506635131,86508.54717249324
t24,9509.743888633697,669.7149095343734,4055.537265967011,10406.78909965147,4319.993645532616,0.0019542681190645346,0.0018679912897036903,0.0018799271750511138,0.0017016066052221418,0.0018294953387882336,0.0018714476739115735,0.0018085502994678,0.0004606214642165905,0.0018115660319509433,0.0016430510591612121,0.001375218839676584,548.414718022848,1923.327560741739,0.0,29.067409165129643,633.7549418816892,149.93165352601994,329.98685158264493,489.3772398895819,7.93702233072786,5.993219631030445,11.905622180597904,1.3766950894160797,7.289086829649354,13.44446442454928,48.270931696728084,16.441158685260266,123.50485417811767,529.4398927321847,104.48073029698894,282.02824792842205,213.6932606411652,422.9251295807759,48.843932986867436,258.42801851067674,478.1097448136426,1712.718721703225,583.6649905812981,5265.577547606434,16112.20538869502,4387.231369267192,63701.167418262674
t25,9509.743754429663,669.7148609413256,4055.537097809908,10406.7889005655,4319.993669941047,0.002861804754328432,0.0029603820403412695,0.002909783714493436,0.0025139736909068774,0.0027501425975676847,0.002608054823235359,0.002515802076793657,0.0019222227595940354,0.0025228925535308,0.002083185476422215,0.004321403056377294,600.5237464149543,1924.7913061091033,0.0,29.087698868400622,633.9996423305806,150.01488564268905,329.98707842015375,548.8094097153747,5.150473928496534,3.888254202423417,7.72799958734276,0.8908511067775072,4.731590337956061,8.728434086600354,31.34214792901404,10.674218463294675,80.39969359631415,246.380974287457,52.05521726648843,203.04830787393945,153.84962560920272,304.490503605316,35.164354658185395,186.05877540428494,344.22263335860697,1233.10190007063,420.21901284476047,3753.496412261322,11155.106578246501,3106.8245958207044,54526.57457538187
t26,9509.74368071374,669.7148045115032,4055.5370119527447,10406.788894811156,4319.99372614429,0.00334164500988688,0.0033710663313097217,0.0033313727715716997,0.002881574433087698,0.003157767953662494,0.003070908534673217,0.002959891729553633,0.0025801192704007856,0.0029727996799040405,0.0031026192188023565,0.005386964517543114,723.020822769842,1926.2532004385594,0.0,29.12544683707761,634.2598841969907,150.08969451091403,335.55647759073133,647.7335763425758,3.6717037399813677,2.770974745073747,5.4947529718530586,0.615259359857404,3.356031497043802,6.208916230420099,22.343731348685388,7.596923334038259,52.569056483762225,143.8354010260001,25.273056680399137,139.75166673419076,105.88899650576892,209.55722013733327,24.18467991917316,128.04175073470472,236.90348702854112,848.6999985206035,289.2100176338042,2548.5739468714387,7383.560813924469,1979.9918098134522,47575.95357279017
t27,9509.743610901145,669.7147581749264,4055.5369314349346,10406.788882988014,4319.99378413949,0.0036646278525510273,0.0035897094290487388,0.0035506097835538496,0.003043025556185131,0.00333390516967541,0.003267641815403785,0.003149215791816238,0.0028388662641555228,0.0031674844133673568,0.0035419928219357737,0.0060436890237045154,892.4847107374924,1927.4677339511402,0.0,29.118832116874014,634.4843836659809,150.1254560419,365.1806099710306,746.831683323929,2.1658305994419513,1.634826892679396,3.2496810598702965,0.3735268510693656,1.9868256113278562,3.668431948382648,13.18042436865228,4.486896081886969,18.47590085816793,71.0191105915831,12.138976172447562,86.77128813741541,65.74629800492245,130.12183420434056,15.026489355725895,79.50936758808906,147.10002395728594,526.9583501364019,179.5767213111952,1360.9121592850786,4410.001608228178,1222.0708753120139,42063.68601477095
t28,9509.743543122979,669.7147415372209,4055.5368730447804,10406.788859992714,4319.9938313846305,0.003911109714815555,0.003783580793556595,0.003744135822970438,0.0031720427216492997,0.0034759684113278423,0.0033704296550211292,0.003248038295697179,0.0029823526444881393,0.00327378180116897,0.0037529996669690706,0.006474394682580519,1018.2011857086435,1928.9316072804418,0.0,29.14202042213505,634.7301739811744,150.21076311301914,391.43089580180373,813.6263296534318,1.354252749511123,1.02121155483817,2.0341870875469827,0.22977218207400957,1.242993315640561,2.297790406053241,8.264625981899787,2.8110427786160526,9.500903068963902,39.76056549261562,6.0956491720851425,53.83460227994056,40.78939408686898,80.73204864260786,9.319415826802059,49.32941756148496,91.2669160916855,326.9540375630066,111.41731229557296,649.5910739976571,1920.3209618536946,110.49315386388722,37446.75334173024
t29,9509.743472009248,669.7147333606179,4055.536825600664,10406.78884791357,4319.99388489409,0.004093079445535316,0.0038410773561017345,0.0038011535104853036,0.003170712501793043,0.003480049867492275,0.0033433102590290447,0.003221038208891648,0.002984483969801605,0.0032584317337404677,0.0037656832147377585,0.006720078849659217,1067.5996470848665,1930.3928919481743,0.0,29.156865884749624,634.8893464067172,150.26200174181,402.61058254981555,827.8668666361193,2.100267949226594,1.58548675043352,3.151506043075205,0.36319093179344625,1.9290420509992474,3.5590498746886055,12.780947765040105,4.352557359523928,12.71070810896328,45.1420948940595,5.716198794344814,30.331596633802587,22.98190870280872,45.48586386272234,5.252090652294315,27.79350570588079,51.421194994280334,184.20834994802573,62.77390654363825,352.45215169268425,660.0889450300515,29.760272253321993,35570.53848167102
