region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7581335090664523e6,0.0,0.0,0.0,258270.74955127898,1.815630658881543e-5,0.0,0.0,1.7581335090664523e6,5.6797387599999994e7,-5.503925409093354e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3054326598434765e6,0.0,0.0,0.0,748991.4838858759,3.2497799884682707e6,0.0,0.0,3.3054326598434765e6,1.295391149e8,-1.2623368224015653e8
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75919.52985065659,0.0,0.0,0.0,14132.715785724082,54019.76048552088,0.0,0.0,75919.52985065659,3.3676233e6,-3.291703770149343e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5620336663003927e6,0.0,0.0,0.0,331646.6892575032,1.3908240289220884e6,0.0,0.0,1.5620336663003927e6,4.30715296e7,-4.150949593369961e7
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379448.39253742894,0.0,0.0,0.0,61901.708632237765,260950.215823208,0.0,0.0,379448.39253742894,1.4608994600000001e7,-1.4229546207462573e7
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068589059822981e6,0.0,0.0,0.0,186563.2497910933,7.419217119393581e-7,0.0,0.0,1.068589059822981e6,3.0430972e7,-2.936238294017702e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4823136194848109e6,0.0,0.0,0.0,397578.056553676,9.941384069047717e-7,0.0,0.0,1.4823136194848109e6,8.02164678e7,-7.873415418051518e7
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.894827399485826e7,0.0,0.0,7.799136474652806e6,0.0,0.0,2.9984437845454925,0.0,0.0,1.4792696434863252e6,0.0,0.0,0.0,292614.14774405543,0.0,0.0,0.0,1.4792696434863252e6,4.6747413467954844e7,-4.5268143824468516e7
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,6.9409713094617e7,0.0,0.0,16.333995572737205,109.48090477224981,0.0,14.12900056295933,0.0,0.0,1.3827013461450282,0.0,0.0,0.0,2.4864853802463734e6,0.0,0.0,0.0,1.3827013461450282,6.940985303851789e7,-6.940985165581654e7
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,11,0.0,0.0,0.0,1.1635069109718738e8,0.0,0.0,9.288762214500372e7,6.488200406828512e8,0.0,2.6548476319395263e7,0.0,0.0,1.0571339675127383e7,0.0,0.0,0.0,7.023608036094368e6,0.0,0.0,0.0,1.0571339675127383e7,8.846068302444376e8,-8.740354905693102e8
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,12,0.0,0.0,0.0,1.0686073190759914e7,0.0,0.0,14.088016800308608,89.3689982330331,0.0,12.924244941486132,0.0,0.0,1.06678899157429,0.0,0.0,0.0,623441.8321339817,0.0,0.0,0.0,1.06678899157429,1.068618957201989e7,-1.0686188505230898e7
