Resource,Fuel,Zone,AnnualSumCosts
NENG_Rest_conventional_steam_coal_1,new_england_coal,1,0.0
NENG_Rest_natural_gas_fired_combined_cycle_1,new_england_naturalgas,1,110.44545399541548
NENG_Rest_natural_gas_fired_combined_cycle_2,new_england_naturalgas,1,6.50632434425494e8
NENG_Rest_natural_gas_fired_combustion_turbine_1,new_england_naturalgas,1,90.53086027701946
NENG_Rest_natural_gas_fired_combustion_turbine_2,new_england_naturalgas,1,59.05818941232035
NENG_Rest_nuclear_1,new_england_uranium,1,1.9602578392058894e8
NY_Z_A_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,2,67.54020259967596
NY_Z_A_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,2,53.466245027162444
NY_Z_A_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,2,1366.4565223364546
NY_Z_B_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,3,71.47121666399048
NY_Z_B_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,3,0.0
NY_Z_B_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,3,44.497714649411705
NY_Z_B_nuclear_1,middle_atlantic_uranium,3,11.836344221869629
NY_Z_C&E_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,4,200.63143154440613
NY_Z_C&E_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,4,81.055760672661
NY_Z_C&E_nuclear_1,middle_atlantic_uranium,4,1.6822779968450087e8
NY_Z_D_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,5,80.2751764597862
NY_Z_D_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,5,84.76435027882225
NY_Z_F_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,6,1.3701059754728383e8
NY_Z_F_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,6,102.61449471682727
NY_Z_F_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,6,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,7,1.0193095744889179e8
NY_Z_G-I_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,7,53.899972848350735
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,7,40.60949067983832
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,7,171.90239529661824
NY_Z_J_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,8,4.7277279768101744e7
NY_Z_J_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,8,2.41044142116841e8
NY_Z_J_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,8,51.238594708856965
NY_Z_J_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,8,3.832099490603666e6
NY_Z_K_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,9,4.651004795654687e6
