model,line_name,planning_year,case,unit,value
SWITCH,PJMC_to_MISC,2027,base_short_tx_100,MW,0.0
SWITCH,PJMC_to_PJMW,2027,base_short_tx_100,MW,0.0
SWITCH,PJMC_to_MISW,2027,base_short_tx_100,MW,0.0
SWITCH,PJME_to_NYUP,2027,base_short_tx_100,MW,0.0
SWITCH,PJME_to_PJMW,2027,base_short_tx_100,MW,0.0
SWITCH,PJME_to_NYCW,2027,base_short_tx_100,MW,660.0
SWITCH,PJME_to_PJMD,2027,base_short_tx_100,MW,446.7419359648354
SWITCH,MISE_to_MISC,2027,base_short_tx_100,MW,2.6751233356197437e-10
SWITCH,MISE_to_PJMW,2027,base_short_tx_100,MW,0.0
SWITCH,MISE_to_MISW,2027,base_short_tx_100,MW,2.3302300598358985e-10
SWITCH,ISNE_to_NYUP,2027,base_short_tx_100,MW,2.2737367544323206e-13
SWITCH,ISNE_to_NYCW,2027,base_short_tx_100,MW,0.0
SWITCH,MISC_to_SPPC,2027,base_short_tx_100,MW,1429.9999999999945
SWITCH,MISC_to_PJMW,2027,base_short_tx_100,MW,0.0
SWITCH,MISC_to_SRCE,2027,base_short_tx_100,MW,0.0
SWITCH,MISC_to_SPPS,2027,base_short_tx_100,MW,4.547473508864641e-13
SWITCH,MISC_to_MISS,2027,base_short_tx_100,MW,0.0
SWITCH,MISC_to_SPPN,2027,base_short_tx_100,MW,8.142001739552695e-10
SWITCH,MISC_to_MISW,2027,base_short_tx_100,MW,0.0
SWITCH,CANO_to_BASN,2027,base_short_tx_100,MW,4.263256414560601e-14
SWITCH,CANO_to_CASO,2027,base_short_tx_100,MW,0.0
SWITCH,CANO_to_NWPP,2027,base_short_tx_100,MW,0.0
SWITCH,TREW_to_TRE,2027,base_short_tx_100,MW,0.0
SWITCH,TREW_to_SPPS,2027,base_short_tx_100,MW,399.9999999999998
SWITCH,SPPC_to_SPPS,2027,base_short_tx_100,MW,4.547473508864641e-13
SWITCH,SPPC_to_MISS,2027,base_short_tx_100,MW,5.708922206134967e-09
SWITCH,SPPC_to_SPPN,2027,base_short_tx_100,MW,1432.9999999999927
SWITCH,SPPC_to_MISW,2027,base_short_tx_100,MW,2.951229124672445e-10
SWITCH,FRCC_to_SRSE,2027,base_short_tx_100,MW,0.0
SWITCH,TRE_to_SPPS,2027,base_short_tx_100,MW,599.9999999999995
SWITCH,SRCA_to_PJMW,2027,base_short_tx_100,MW,0.0
SWITCH,SRCA_to_SRCE,2027,base_short_tx_100,MW,2.842170943040401e-14
SWITCH,SRCA_to_PJMD,2027,base_short_tx_100,MW,0.0
SWITCH,SRCA_to_SRSE,2027,base_short_tx_100,MW,0.0
SWITCH,NYUP_to_NYCW,2027,base_short_tx_100,MW,4.547473508864641e-13
SWITCH,PJMW_to_SRCE,2027,base_short_tx_100,MW,0.0
SWITCH,PJMW_to_PJMD,2027,base_short_tx_100,MW,0.0
SWITCH,BASN_to_RMRG,2027,base_short_tx_100,MW,0.0
SWITCH,BASN_to_CASO,2027,base_short_tx_100,MW,0.0
SWITCH,BASN_to_NWPP,2027,base_short_tx_100,MW,0.0
SWITCH,BASN_to_SRSG,2027,base_short_tx_100,MW,0.0
SWITCH,SRCE_to_MISS,2027,base_short_tx_100,MW,0.0
SWITCH,SRCE_to_SRSE,2027,base_short_tx_100,MW,0.0
SWITCH,SPPS_to_MISS,2027,base_short_tx_100,MW,1696.9999999999995
SWITCH,SPPS_to_SRSG,2027,base_short_tx_100,MW,4.547473508864641e-13
SWITCH,SPPS_to_SPPN,2027,base_short_tx_100,MW,399.9999999999988
SWITCH,RMRG_to_NWPP,2027,base_short_tx_100,MW,5.684341886080802e-14
SWITCH,RMRG_to_SRSG,2027,base_short_tx_100,MW,1.1368683772161603e-13
SWITCH,MISS_to_SRSE,2027,base_short_tx_100,MW,0.0
SWITCH,CASO_to_NWPP,2027,base_short_tx_100,MW,0.0
SWITCH,CASO_to_SRSG,2027,base_short_tx_100,MW,0.0
SWITCH,SPPN_to_MISW,2027,base_short_tx_100,MW,0.0
SWITCH,NWPP_to_SPPN,2027,base_short_tx_100,MW,1.848928560988765e-10
SWITCH,NWPP_to_MISW,2027,base_short_tx_100,MW,2.842170943040401e-14
SWITCH,RMRG_to_SPPN,2027,base_short_tx_100,MW,409.9999999999998
SWITCH,RMRG_to_SPPC,2027,base_short_tx_100,MW,399.9999999999998
SWITCH,SRSG_to_TRE,2027,base_short_tx_100,MW,3.1071163663408496e-10
SWITCH,PJMC_to_MISC,2030,base_short_tx_100,MW,8.913048077374697e-11
SWITCH,PJMC_to_PJMW,2030,base_short_tx_100,MW,979.9999999999679
SWITCH,PJMC_to_MISW,2030,base_short_tx_100,MW,537.5685507250009
SWITCH,PJME_to_NYUP,2030,base_short_tx_100,MW,923.7111921110272
SWITCH,PJME_to_PJMW,2030,base_short_tx_100,MW,1.5916157281026244e-11
SWITCH,PJME_to_NYCW,2030,base_short_tx_100,MW,659.9999999999957
SWITCH,PJME_to_PJMD,2030,base_short_tx_100,MW,1199.9999999999907
SWITCH,MISE_to_MISC,2030,base_short_tx_100,MW,399.99999999999073
SWITCH,MISE_to_PJMW,2030,base_short_tx_100,MW,9.094947017729282e-13
SWITCH,MISE_to_MISW,2030,base_short_tx_100,MW,399.999999999995
SWITCH,ISNE_to_NYUP,2030,base_short_tx_100,MW,1399.9999999999925
SWITCH,ISNE_to_NYCW,2030,base_short_tx_100,MW,759.9999999985607
SWITCH,MISC_to_SPPC,2030,base_short_tx_100,MW,1429.9999999999618
SWITCH,MISC_to_PJMW,2030,base_short_tx_100,MW,7.275957614183426e-12
SWITCH,MISC_to_SRCE,2030,base_short_tx_100,MW,1.8189894035458565e-12
SWITCH,MISC_to_SPPS,2030,base_short_tx_100,MW,1171.999999999976
SWITCH,MISC_to_MISS,2030,base_short_tx_100,MW,4.092726157978177e-12
SWITCH,MISC_to_SPPN,2030,base_short_tx_100,MW,399.9999999998206
SWITCH,MISC_to_MISW,2030,base_short_tx_100,MW,8.640199666842818e-12
SWITCH,CANO_to_BASN,2030,base_short_tx_100,MW,5.1514348342607263e-11
SWITCH,CANO_to_CASO,2030,base_short_tx_100,MW,1.5916157281026244e-11
SWITCH,CANO_to_NWPP,2030,base_short_tx_100,MW,3.121840563835576e-09
SWITCH,TREW_to_TRE,2030,base_short_tx_100,MW,1.0913936421275139e-11
SWITCH,TREW_to_SPPS,2030,base_short_tx_100,MW,399.999999999995
SWITCH,SPPC_to_SPPS,2030,base_short_tx_100,MW,1223.6702034071845
SWITCH,SPPC_to_MISS,2030,base_short_tx_100,MW,399.9999999999927
SWITCH,SPPC_to_SPPN,2030,base_short_tx_100,MW,1432.999999999889
SWITCH,SPPC_to_MISW,2030,base_short_tx_100,MW,3.5168322741302908e-09
SWITCH,FRCC_to_SRSE,2030,base_short_tx_100,MW,1.3642420526593924e-11
SWITCH,TRE_to_SPPS,2030,base_short_tx_100,MW,599.9999999999936
SWITCH,SRCA_to_PJMW,2030,base_short_tx_100,MW,1.8189894035458565e-12
SWITCH,SRCA_to_SRCE,2030,base_short_tx_100,MW,2.1032064978498966e-12
SWITCH,SRCA_to_PJMD,2030,base_short_tx_100,MW,7.958078640513122e-12
SWITCH,SRCA_to_SRSE,2030,base_short_tx_100,MW,2.5011104298755527e-12
SWITCH,NYUP_to_NYCW,2030,base_short_tx_100,MW,2488.9999999999923
SWITCH,PJMW_to_SRCE,2030,base_short_tx_100,MW,6.821210263296962e-12
SWITCH,PJMW_to_PJMD,2030,base_short_tx_100,MW,5.4569682106375694e-12
SWITCH,BASN_to_RMRG,2030,base_short_tx_100,MW,5.4569682106375694e-12
SWITCH,BASN_to_CASO,2030,base_short_tx_100,MW,9.094947017729282e-13
SWITCH,BASN_to_NWPP,2030,base_short_tx_100,MW,9.094947017729282e-13
SWITCH,BASN_to_SRSG,2030,base_short_tx_100,MW,6.366462912410498e-12
SWITCH,SRCE_to_MISS,2030,base_short_tx_100,MW,3.092281986027956e-11
SWITCH,SRCE_to_SRSE,2030,base_short_tx_100,MW,8.185452315956354e-12
SWITCH,SPPS_to_MISS,2030,base_short_tx_100,MW,1696.999999999994
SWITCH,SPPS_to_SRSG,2030,base_short_tx_100,MW,1009.999999999998
SWITCH,SPPS_to_SPPN,2030,base_short_tx_100,MW,399.99999999999164
SWITCH,RMRG_to_NWPP,2030,base_short_tx_100,MW,399.9999999999921
SWITCH,RMRG_to_SRSG,2030,base_short_tx_100,MW,613.9999999999812
SWITCH,MISS_to_SRSE,2030,base_short_tx_100,MW,5.9117155615240335e-12
SWITCH,CASO_to_NWPP,2030,base_short_tx_100,MW,283.3572316601603
SWITCH,CASO_to_SRSG,2030,base_short_tx_100,MW,1.7280399333685637e-11
SWITCH,SPPN_to_MISW,2030,base_short_tx_100,MW,7.275957614183426e-12
SWITCH,NWPP_to_SPPN,2030,base_short_tx_100,MW,399.9999999999846
SWITCH,NWPP_to_MISW,2030,base_short_tx_100,MW,2.6290081223123707e-11
SWITCH,RMRG_to_SPPN,2030,base_short_tx_100,MW,409.99999999999886
SWITCH,RMRG_to_SPPC,2030,base_short_tx_100,MW,399.9999999999926
SWITCH,SRSG_to_TRE,2030,base_short_tx_100,MW,399.999999999998
SWITCH,PJMC_to_MISC,2035,base_short_tx_100,MW,1.1823431123048067e-10
SWITCH,PJMC_to_PJMW,2035,base_short_tx_100,MW,757.0880212138184
SWITCH,PJMC_to_MISW,2035,base_short_tx_100,MW,64.19433546556729
SWITCH,PJME_to_NYUP,2035,base_short_tx_100,MW,1254.999999999597
SWITCH,PJME_to_PJMW,2035,base_short_tx_100,MW,3884.9999999997785
SWITCH,PJME_to_NYCW,2035,base_short_tx_100,MW,659.9999999996605
SWITCH,PJME_to_PJMD,2035,base_short_tx_100,MW,1199.9999999998954
SWITCH,MISE_to_MISC,2035,base_short_tx_100,MW,399.99999998333334
SWITCH,MISE_to_PJMW,2035,base_short_tx_100,MW,1.0340954759158194e-09
SWITCH,MISE_to_MISW,2035,base_short_tx_100,MW,399.99999995154184
SWITCH,ISNE_to_NYUP,2035,base_short_tx_100,MW,1214.5965588523154
SWITCH,ISNE_to_NYCW,2035,base_short_tx_100,MW,759.9999999989313
SWITCH,MISC_to_SPPC,2035,base_short_tx_100,MW,1429.9999999986294
SWITCH,MISC_to_PJMW,2035,base_short_tx_100,MW,1.4770193956792355e-09
SWITCH,MISC_to_SRCE,2035,base_short_tx_100,MW,8.230927051045e-11
SWITCH,MISC_to_SPPS,2035,base_short_tx_100,MW,1171.9999999991214
SWITCH,MISC_to_MISS,2035,base_short_tx_100,MW,1.1702923075063154e-09
SWITCH,MISC_to_SPPN,2035,base_short_tx_100,MW,399.99999999889144
SWITCH,MISC_to_MISW,2035,base_short_tx_100,MW,9.158611646853387e-10
SWITCH,CANO_to_BASN,2035,base_short_tx_100,MW,1.0480221135367174e-09
SWITCH,CANO_to_CASO,2035,base_short_tx_100,MW,6.320988177321851e-11
SWITCH,CANO_to_NWPP,2035,base_short_tx_100,MW,1.3096723705530167e-10
SWITCH,TREW_to_TRE,2035,base_short_tx_100,MW,3.637978807091713e-11
SWITCH,TREW_to_SPPS,2035,base_short_tx_100,MW,399.9999999995914
SWITCH,SPPC_to_SPPS,2035,base_short_tx_100,MW,903.9606466286532
SWITCH,SPPC_to_MISS,2035,base_short_tx_100,MW,399.99999999902366
SWITCH,SPPC_to_SPPN,2035,base_short_tx_100,MW,1432.9999999858728
SWITCH,SPPC_to_MISW,2035,base_short_tx_100,MW,2.8417018594138153e-07
SWITCH,FRCC_to_SRSE,2035,base_short_tx_100,MW,6.730260793119669e-11
SWITCH,TRE_to_SPPS,2035,base_short_tx_100,MW,599.9999999995885
SWITCH,SRCA_to_PJMW,2035,base_short_tx_100,MW,6.548361852765083e-11
SWITCH,SRCA_to_SRCE,2035,base_short_tx_100,MW,7.022720183158526e-10
SWITCH,SRCA_to_PJMD,2035,base_short_tx_100,MW,999.9999999953517
SWITCH,SRCA_to_SRSE,2035,base_short_tx_100,MW,3.387867764104158e-11
SWITCH,NYUP_to_NYCW,2035,base_short_tx_100,MW,2488.9999999993634
SWITCH,PJMW_to_SRCE,2035,base_short_tx_100,MW,1.1004885891452432e-10
SWITCH,PJMW_to_PJMD,2035,base_short_tx_100,MW,1660.5229599792729
SWITCH,BASN_to_RMRG,2035,base_short_tx_100,MW,1177.49156530254
SWITCH,BASN_to_CASO,2035,base_short_tx_100,MW,5.820766091346741e-11
SWITCH,BASN_to_NWPP,2035,base_short_tx_100,MW,4.320099833421409e-11
SWITCH,BASN_to_SRSG,2035,base_short_tx_100,MW,6.739355740137398e-10
SWITCH,SRCE_to_MISS,2035,base_short_tx_100,MW,4.5929482439532876e-11
SWITCH,SRCE_to_SRSE,2035,base_short_tx_100,MW,3.183231456205249e-10
SWITCH,SPPS_to_MISS,2035,base_short_tx_100,MW,1696.9999999998245
SWITCH,SPPS_to_SRSG,2035,base_short_tx_100,MW,1009.9999999994163
SWITCH,SPPS_to_SPPN,2035,base_short_tx_100,MW,399.99999999733154
SWITCH,RMRG_to_NWPP,2035,base_short_tx_100,MW,399.99999999947784
SWITCH,RMRG_to_SRSG,2035,base_short_tx_100,MW,613.9999999955867
SWITCH,MISS_to_SRSE,2035,base_short_tx_100,MW,664.3981563326811
SWITCH,CASO_to_NWPP,2035,base_short_tx_100,MW,8.758433978073299e-10
SWITCH,CASO_to_SRSG,2035,base_short_tx_100,MW,2.7830537874251604e-10
SWITCH,SPPN_to_MISW,2035,base_short_tx_100,MW,5.138645065017045e-10
SWITCH,NWPP_to_SPPN,2035,base_short_tx_100,MW,399.9999999996829
SWITCH,NWPP_to_MISW,2035,base_short_tx_100,MW,399.99999999866856
SWITCH,RMRG_to_SPPN,2035,base_short_tx_100,MW,409.9999999995721
SWITCH,RMRG_to_SPPC,2035,base_short_tx_100,MW,399.99999999954946
SWITCH,SRSG_to_TRE,2035,base_short_tx_100,MW,399.99999999925495
SWITCH,PJMC_to_MISC,2040,base_short_tx_100,MW,3.3651303965598345e-10
SWITCH,PJMC_to_PJMW,2040,base_short_tx_100,MW,447.2570503006955
SWITCH,PJMC_to_MISW,2040,base_short_tx_100,MW,351.5813312847008
SWITCH,PJME_to_NYUP,2040,base_short_tx_100,MW,1254.9999999958354
SWITCH,PJME_to_PJMW,2040,base_short_tx_100,MW,3884.999999999205
SWITCH,PJME_to_NYCW,2040,base_short_tx_100,MW,659.9999999979486
SWITCH,PJME_to_PJMD,2040,base_short_tx_100,MW,1199.999999999789
SWITCH,MISE_to_MISC,2040,base_short_tx_100,MW,1.8810283108905423e-08
SWITCH,MISE_to_PJMW,2040,base_short_tx_100,MW,1.20508047984913e-10
SWITCH,MISE_to_MISW,2040,base_short_tx_100,MW,8.166125553543679e-10
SWITCH,ISNE_to_NYUP,2040,base_short_tx_100,MW,280.39395949410255
SWITCH,ISNE_to_NYCW,2040,base_short_tx_100,MW,121.02811883178447
SWITCH,MISC_to_SPPC,2040,base_short_tx_100,MW,1429.9999999627908
SWITCH,MISC_to_PJMW,2040,base_short_tx_100,MW,1.2114469427615404e-09
SWITCH,MISC_to_SRCE,2040,base_short_tx_100,MW,1.5143086784519255e-10
SWITCH,MISC_to_SPPS,2040,base_short_tx_100,MW,1171.9999999917845
SWITCH,MISC_to_MISS,2040,base_short_tx_100,MW,1.305124897044152e-10
SWITCH,MISC_to_SPPN,2040,base_short_tx_100,MW,399.99999998907174
SWITCH,MISC_to_MISW,2040,base_short_tx_100,MW,1.325588527834043e-09
SWITCH,CANO_to_BASN,2040,base_short_tx_100,MW,1.4433396700042067e-09
SWITCH,CANO_to_CASO,2040,base_short_tx_100,MW,1.1095835361629725e-10
SWITCH,CANO_to_NWPP,2040,base_short_tx_100,MW,8.503775461576879e-11
SWITCH,TREW_to_TRE,2040,base_short_tx_100,MW,1.873559085652232e-09
SWITCH,TREW_to_SPPS,2040,base_short_tx_100,MW,399.99999999698593
SWITCH,SPPC_to_SPPS,2040,base_short_tx_100,MW,4.0245140553452075e-09
SWITCH,SPPC_to_MISS,2040,base_short_tx_100,MW,399.9999999921108
SWITCH,SPPC_to_SPPN,2040,base_short_tx_100,MW,335.7256442203952
SWITCH,SPPC_to_MISW,2040,base_short_tx_100,MW,5.527664916505242e-07
SWITCH,FRCC_to_SRSE,2040,base_short_tx_100,MW,3.306013240944594e-10
SWITCH,TRE_to_SPPS,2040,base_short_tx_100,MW,599.9999999977927
SWITCH,SRCA_to_PJMW,2040,base_short_tx_100,MW,8.36735125631094e-11
SWITCH,SRCA_to_SRCE,2040,base_short_tx_100,MW,1.0450662557559554e-10
SWITCH,SRCA_to_PJMD,2040,base_short_tx_100,MW,999.9999999457589
SWITCH,SRCA_to_SRSE,2040,base_short_tx_100,MW,9.345058060716838e-11
