model,zone,planning_year,case,unit,value
GenX,BASN,2027,Results_p1,tons,2.80532e+07
GenX,CANO,2027,Results_p1,tons,1.21653e+07
GenX,CASO,2027,Results_p1,tons,1.17814e+07
GenX,FRCC,2027,Results_p1,tons,8.12103e+07
GenX,ISNE,2027,Results_p1,tons,1.49375e+07
GenX,MISC,2027,Results_p1,tons,8.45599e+07
GenX,MISE,2027,Results_p1,tons,4.19562e+07
GenX,MISS,2027,Results_p1,tons,5.6286e+07
GenX,MISW,2027,Results_p1,tons,6.55834e+07
GenX,NWPP,2027,Results_p1,tons,1.22793e+07
GenX,NYCW,2027,Results_p1,tons,9.58582e+06
GenX,NYUP,2027,Results_p1,tons,8.11248e+06
GenX,PJMC,2027,Results_p1,tons,8.7464e+06
GenX,PJMD,2027,Results_p1,tons,5.34593e+06
GenX,PJME,2027,Results_p1,tons,9.78612e+07
GenX,PJMW,2027,Results_p1,tons,1.84483e+08
GenX,RMRG,2027,Results_p1,tons,4.05414e+07
GenX,SPPC,2027,Results_p1,tons,4.41037e+07
GenX,SPPN,2027,Results_p1,tons,2.87618e+07
GenX,SPPS,2027,Results_p1,tons,3.69469e+07
GenX,SRCA,2027,Results_p1,tons,7.18949e+07
GenX,SRCE,2027,Results_p1,tons,7.99898e+07
GenX,SRSE,2027,Results_p1,tons,9.46557e+07
GenX,SRSG,2027,Results_p1,tons,3.51972e+07
GenX,TRE,2027,Results_p1,tons,9.09878e+07
GenX,TREW,2027,Results_p1,tons,3.77019e+06
GenX,BASN,2030,Results_p2,tons,2.64662e+07
GenX,CANO,2030,Results_p2,tons,1.38677e+07
GenX,CASO,2030,Results_p2,tons,1.15403e+07
GenX,FRCC,2030,Results_p2,tons,7.97467e+07
GenX,ISNE,2030,Results_p2,tons,9.9259e+06
GenX,MISC,2030,Results_p2,tons,8.85864e+07
GenX,MISE,2030,Results_p2,tons,3.62517e+07
GenX,MISS,2030,Results_p2,tons,5.602e+07
GenX,MISW,2030,Results_p2,tons,6.9221e+07
GenX,NWPP,2030,Results_p2,tons,1.23239e+07
GenX,NYCW,2030,Results_p2,tons,4.98019e+06
GenX,NYUP,2030,Results_p2,tons,8.78572e+06
GenX,PJMC,2030,Results_p2,tons,1.23409e+07
GenX,PJMD,2030,Results_p2,tons,5.08796e+06
GenX,PJME,2030,Results_p2,tons,8.75982e+07
GenX,PJMW,2030,Results_p2,tons,1.68696e+08
GenX,RMRG,2030,Results_p2,tons,3.37466e+07
GenX,SPPC,2030,Results_p2,tons,4.42664e+07
GenX,SPPN,2030,Results_p2,tons,2.87548e+07
GenX,SPPS,2030,Results_p2,tons,3.79418e+07
GenX,SRCA,2030,Results_p2,tons,7.10531e+07
GenX,SRCE,2030,Results_p2,tons,6.94095e+07
GenX,SRSE,2030,Results_p2,tons,9.67896e+07
GenX,SRSG,2030,Results_p2,tons,3.42919e+07
GenX,TRE,2030,Results_p2,tons,7.83414e+07
GenX,TREW,2030,Results_p2,tons,3.53373e+06
GenX,BASN,2035,Results_p3,tons,2.76587e+07
GenX,CANO,2035,Results_p3,tons,1.49236e+07
GenX,CASO,2035,Results_p3,tons,1.42084e+07
GenX,FRCC,2035,Results_p3,tons,6.94956e+07
GenX,ISNE,2035,Results_p3,tons,1.27776e+07
GenX,MISC,2035,Results_p3,tons,7.46161e+07
GenX,MISE,2035,Results_p3,tons,3.35686e+07
