region,marginal_price,total_demand
BASN,32.5874114432319,154373402.0
CASO,32.825895822836294,141559023.0
CANO,37.41463581370538,219102255.0
FRCC,32.67575545521364,305390926.0
ISNE,54.17363828364953,185912448.0
MISC,30.009752155782596,243790194.0
MISE,37.45061923411365,126030936.0
MISS,26.41202822723962,223677305.0
MISW,34.95569540274548,294141188.0
NWPP,75.59298056732575,260888430.0
NYCW,56.22420619728488,97972883.0
NYUP,28.622580028636428,85901025.0
PJMC,33.366248111619065,142659266.0
PJMD,35.112956019357505,134294097.0
PJME,40.241873412587864,361596414.0
PJMW,33.81941607868071,381430632.0
RMRG,24.551132546552065,129535560.0
SPPC,24.976686847940602,101870818.0
SPPN,23.771876353682977,67540119.0
SPPS,21.575041490094225,162787259.0
SRCA,31.271959813891044,263347390.0
SRCE,29.75038158380653,264512199.0
SRSE,29.165714221905894,303257618.0
SRSG,31.582593187583438,183293864.0
TRE,26.276402983208058,515960435.0
TREW,22.341438659898085,24676479.0
