Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-2.3075052075850898e-10,-2.091885731258334e-9,-2.668949181834147e-9,-1.3668534993558736e-9,-1.2338362847397976e-8,-2.1891386094814078e-9,-1.3038734483027573e-9,-3.6487788800551616e-10,-1.0463059382033674e-9,-1.71153160362761e-10,-5.166775059178636e-11
t2,-2.4538117847022527e-10,-2.239641760030256e-9,-2.8694234017278856e-9,-1.4654291028741887e-9,-1.326718275364666e-8,-2.351284665506438e-9,-1.3938557296590744e-9,-3.8967731967969876e-10,-1.1202606433626509e-9,-1.7646516983286542e-10,-5.302600957361995e-11
t3,-2.541651672887883e-10,-2.3325446617234796e-9,-2.9971568787526197e-9,-1.5277840638465333e-9,-1.38930835780375e-8,-2.453489367770989e-9,-1.450272175660817e-9,-4.0493854528013447e-10,-1.1666844300969655e-9,-1.789753037847973e-10,-5.3897469976408715e-11
t4,-2.5802465597502453e-10,-2.385060132708475e-9,-3.071040315684213e-9,-1.5633929150455363e-9,-1.4266908216138314e-8,-2.5117771601643463e-9,-1.4814429074146445e-9,-4.1381197400976006e-10,-1.1932911563883916e-9,-1.793361078291975e-10,-5.384780535948935e-11
t5,-2.5961932542164717e-10,-2.425681734122649e-9,-3.120730131233961e-9,-1.5888247403889677e-9,-1.4490814216380467e-8,-2.556925128394977e-9,-1.505730777411347e-9,-4.200333059785384e-10,-1.2122555273453314e-9,-1.7709734140800309e-10,-5.2777315250697614e-11
t6,-2.5313351766676156e-10,-2.4071553246695653e-9,-3.095356068007487e-9,-1.5771888029550105e-9,-1.4414500362473547e-8,-2.537839779308635e-9,-1.4938631336705388e-9,-4.1739506903560707e-10,-1.202642348007175e-9,-1.6758653226136777e-10,-4.9554493267473965e-11
t7,-2.5335719738186126e-10,-2.29315561313259e-9,-2.93989562780013e-9,-1.50114793879782e-9,-1.3605586893488036e-8,-2.4123059157356047e-9,-1.4225410397790243e-9,-3.9939714612386924e-10,-1.1418557994587055e-9,-1.515878423126253e-10,-4.447392361487051e-11
t8,-2.1789383779426833e-10,-2.054854328084186e-9,-2.6220677793665975e-9,-1.3428989905023272e-9,-1.2057575767117033e-8,-2.152503528500593e-9,-1.2791619188720594e-9,-3.6005442379905207e-10,-1.0246948611423288e-9,-1.4865672900100898e-10,-4.17964296623657e-11
t9,-2.0187464000382283e-10,-2.095081192009765e-9,-2.6883215969365194e-9,-1.4577315274344413e-9,-1.0629638478172507e-8,-2.250883580259142e-9,-1.3298729822919902e-9,-3.843548550640107e-10,-1.130371732947848e-9,-1.4941137468398695e-10,-4.2379876309280666e-11
t10,-2.059603144494561e-10,-1.8598740994426322e-9,-2.356986550088554e-9,-1.2133186673706234e-9,-1.0817853532519604e-8,-1.9357185520829197e-9,-1.163580945886525e-9,-3.2597209853992495e-10,-9.305792108847414e-10,-1.4385536006785817e-10,-4.356112823401942e-11
t11,-2.0451270969225792e-10,-1.839171553676113e-9,-2.334994961232044e-9,-1.202357538523215e-9,-1.066993524570398e-8,-1.9177884134227013e-9,-1.1518373706486766e-9,-3.2320649243473344e-10,-9.22639964166964e-10,-1.4476143747410311e-10,-4.460912067874383e-11
t12,-2.0147598112936674e-10,-1.845990364608065e-9,-2.339105769137485e-9,-1.2048965773264972e-9,-1.0733904460476362e-8,-1.9227245431840714e-9,-1.156667329109411e-9,-3.235103317737746e-10,-9.256133396360863e-10,-1.4809931758543827e-10,-4.539127635370481e-11
t13,-1.8840066420417008e-10,-1.8506083946950976e-9,-2.344379129652564e-9,-1.207502279289901e-9,-1.0729531717424388e-8,-1.924210382231452e-9,-1.1586297645314452e-9,-3.2398718973301043e-10,-9.279250435484648e-10,-1.4997268931736536e-10,-4.607544191639691e-11
