Resource,NENG_Rest_hydroelectric_pumped_storage_1,NY_Z_A_hydroelectric_pumped_storage_1,NY_Z_F_hydroelectric_pumped_storage_1,PJM_EMAC_hydroelectric_pumped_storage_1,PJM_Rest_hydroelectric_pumped_storage_1,NENG_Rest_battery_moderate_0,NY_Z_A_battery_moderate_0,NY_Z_B_battery_moderate_0,NY_Z_C&E_battery_moderate_0,NY_Z_D_battery_moderate_0,NY_Z_F_battery_moderate_0,NY_Z_G-I_battery_moderate_0,NY_Z_J_battery_moderate_0,NY_Z_K_battery_moderate_0,PJM_EMAC_battery_moderate_0,PJM_Rest_battery_moderate_0,Total
t19,-3.948646507900692e-5,-0.00020628359089240486,-0.00019302006097308454,-4.251466366985552e-5,-0.00021883975768626523,-1.2009428573355652e-5,3.1428486946866816e-6,9.060069498624833e-6,9.559961888227553e-6,1.4543526296922373e-5,-6.695874517190207e-7,-3.0189883579467713e-6,7.128940329047476e-6,-1.8603025601141064e-5,-1.3187268362953846e-5,-2.9990934885270946e-5,-0.0007341884248254955
t20,-3.8474116421319855e-5,-0.00019744660643594258,-0.00020494912331409305,-4.231413996332458e-5,-0.00022985815861321275,-1.7050860391683075e-5,-4.120981357466087e-6,2.1927202895159824e-6,2.60803571833721e-6,7.259157059629412e-6,-4.175413505115987e-6,-7.920428389333346e-6,-2.105405133784266e-6,-1.8887404914219905e-5,-1.8064836894426144e-5,-6.263787700367751e-5,-0.0008359454392701165
t21,-3.6795699776746446e-5,-0.0002170883255686778,-0.0002443152141517035,-3.557128821783713e-5,-0.00022695566042445632,-2.2103241303428294e-5,-3.189915085992781e-5,-2.3836438305573094e-5,-2.7622118659834787e-5,-2.2612252158068185e-5,-2.8535278112164937e-5,-3.236874519022604e-5,-2.9226779414249424e-5,-3.466431330098267e-5,-2.4044819846480952e-5,-9.572434114503278e-5,-0.00113336366643539
t22,-3.4151050038593486e-5,-0.00022183949694158263,-0.00024576216362206995,-2.865930612867491e-5,-0.0003077378730020167,-2.5061784910917125e-5,-5.505217358125185e-5,-4.713930449140024e-5,-5.588345321874433e-5,-5.0759394504950205e-5,-4.9263507339040786e-5,-5.357926834683074e-5,-5.476996700621668e-5,-4.4852349592392744e-5,-3.038320197442607e-5,-0.00011949678564106202,-0.0014243910803401704
t23,-3.490540877090661e-5,-0.0002500735297205724,-0.00023287999475932457,-3.752750965595768e-5,-0.0002440312201735017,-2.899509414077518e-5,-7.869294005087968e-5,-7.320439269713749e-5,-8.475768007505138e-5,-7.835134971129568e-5,-7.164139081950711e-5,-7.564964874018076e-5,-8.427952390305573e-5,-5.467201887671596e-5,-3.801293672766283e-5,-0.0001490275374593498,-0.0016167021762818745
t24,-3.775196912308175e-5,-0.0002603481657126324,-0.00024382938241687628,-4.184063454373065e-5,-0.00033082088239444436,-3.332337548599622e-5,-9.526203961900618e-5,-9.038953485729153e-5,-0.0001063136189869793,-0.00010012047390591683,-8.563408827928789e-5,-8.920398519918931e-5,-0.00010235905941422368,-5.852421510623023e-5,-3.502447476251032e-5,-0.0001827640110712207,-0.0018935099108786178
t25,-2.6358405979976956e-5,-0.0004397871591583459,-0.0002999062163526211,-4.777255401737949e-5,-0.0004382524384775863,-2.9180847809787166e-5,-0.0001102266436235109,-0.00010737633019321279,-0.0001318668957892159,-0.00012360290054686408,-9.785976426911539e-5,-0.00010258553079124769,-0.00012070319878378799,-6.124675284932134e-5,-3.466410956745066e-5,-9.875216447247595e-5,-0.0022701419126818995
t26,-4.535378174200792e-5,-0.0004881849229348889,-0.0004925770453309216,-4.816094978957884e-5,-0.0003551073031424203,-3.489419715671221e-5,-0.00012566775972447126,-0.00012727238372261154,-0.00015882760349302658,-0.0001493142947601935,-0.00011372600877620455,-0.00011882088463757354,-0.00014247072549801484,-6.646030829268973e-5,-4.114190627129215e-5,-3.08766141845135e-5,-0.0025388566894571207
t27,-4.460173558335245e-5,-0.0004741915432887635,-0.0005584927393723219,-4.6295865538685866e-5,-0.0003793086206188249,-3.6316327819240485e-5,-0.00014466535099005198,-0.00015541770119969,-0.00018928502085092464,-0.00018016252608158684,-0.0001322846766396003,-0.00013779956719404,-0.0001689653888473938,-7.307655571672801e-5,-2.421785277310082e-5,-5.144125303308784e-5,-0.002796522725547393
t28,-4.4406348157865555e-5,-0.0004657254379483277,-0.0006079398394916634,-4.026757476316161e-5,-0.00038797828216893576,-3.861472991963897e-5,-0.0001691999215492919,-0.00019077451517596772,-0.00022995314433988095,-0.0002218005975815836,-0.00015651207737558997,-0.00016250824244918536,-0.00020451942022747298,-8.217741187903124e-5,-1.0259708416969744e-5,-7.855840381696324e-5,-0.0030911956552615296
t29,-4.321247556269617e-5,-0.0004576485156925844,-0.0007036984755268886,-4.2525287986021156e-5,-0.0003332805389590687,-4.356266173488888e-5,-0.00020079282097803394,-0.0002387601180931572,-0.00028985333024401385,-0.0002830412112497978,-0.00018880337540428296,-0.0001938186416700051,-0.00025386782011810083,-9.379415560187952e-5,-3.152205282120023e-5,-0.00014022366295439735,-0.0035384051445970168
t30,-4.714532313522258e-5,-0.0004550277196410777,-0.0008299300309776591,-4.82326349630623e-5,-0.00033871114500331014,-4.663693860132034e-5,-0.00023999915951995426,-0.0003019991405849147,-0.0003911952480911535,-0.00038004635641428793,-0.0002357595446522743,-0.0002314726639069426,-0.00030960201993525307,-0.00010622219409665861,-2.893433896078576e-5,-0.0001766954211894792,-0.004167609879673356
t31,-4.2370062489382114e-5,-0.00045592436066269705,-0.000990795128432813,-3.6873722722700036e-5,-0.000342015193949208,-4.800302477312675e-5,-0.00031172334062911326,-0.0004207960625741052,-0.0006036389045094697,-0.0006083730106100369,-0.0003167473357927539,-0.00029627966301465776,-0.00042479575492070787,-0.00012848271261166683,-3.7101110445996556e-5,-0.00025236710486523973,-0.005316286493003675
t32,-4.040565147839227e-5,-0.00043342072641129484,-0.0004484203938193932,-4.182780646460851e-5,-0.000382896387148139,-5.120356753683694e-5,-0.0004533451630936224,-0.0004061353761457155,-0.0005561966356445758,-0.0005546080747250689,-0.00035326099225513135,-0.00032791725029391846,-0.0002975090057344602,-0.00013473472524377203,-3.298326985260824e-5,-0.00037390394875829933,-0.004888768974605837
t33,-4.0830534801324936e-5,-5.995979641304076e-5,-3.378999630547981e-5,-3.2093041894014725e-5,-0.00028438470966943877,-2.270168198433124e-5,-0.00031557101077023437,-0.0002614019464070608,-0.0002474886187172396,-0.00025048730246034207,-0.00022050145557355114,-0.00021388430337334824,-0.00023064089345678257,-6.398310522115338e-5,-2.74763883880249e-5,-0.0008709723744332729,-0.0031761671598686397
t34,-4.0465160281238876e-5,1.2216364212544844e-6,9.244622280946409e-7,-3.587232791435368e-5,3.108036199500846e-5,6.5527610658618135e-6,2.695381258182542e-7,4.4639770616150845e-7,-4.515113787416066e-7,2.605191060836044e-7,-5.654334853026446e-7,-1.0012217781077897e-6,-1.2690514038250845e-6,5.323526156734726e-5,-3.211449636854609e-5,-5.784472458810199e-5,-7.559298898258774e-5
t35,-4.2510604216846306e-5,1.0378688120977317e-6,9.410161515701271e-7,-3.628201768049173e-5,9.208461919290724e-7,1.891324160427257e-5,0.00038008942626463737,0.0003888498456137546,0.00044237905846191723,0.0004413388461235678,0.0003505110967786179,0.0003438439878668614,0.0003768874881293823,0.00014522641814285794,-3.394252232372984e-5,-1.0532075730195484e-6,0.0027771507883473786
t36,-4.7982342525747006e-5,8.993963648384589e-7,9.312846697449558e-7,-3.6346066754718534e-5,1.1883450745944045e-6,1.8756437030265795e-5,0.0003660409090933121,0.0003862780458922059,0.0005099193341728984,0.0005047548967623067,0.00031940994859276016,0.0003197598776992235,0.0003977092083500489,0.0001000499321350204,-3.51117614658698e-5,0.0007767362267724928,0.003582993671863377
t37,-4.942052833536876e-5,8.90970618681588e-7,9.799871672679954e-7,-3.531664694090742e-5,1.20456980622216e-6,1.4864298369914207e-5,0.00019236024116286562,0.00020494941410995646,0.0002379750168165698,0.00024399647369718617,0.0001770046484555652,0.00017911234687023624,0.00021163492725068722,6.953482686622549e-5,-3.456453144522088e-5,0.00030705411251034454,0.0017222601269802258
t38,-4.6591515634070376e-5,8.282322360663358e-7,8.611102505924596e-7,-3.560980257716e-5,1.1142386939517886e-6,1.0613438350876402e-5,0.00011272533493548107,0.00011493258654817844,0.00014069720001966068,0.00014181448048431985,0.00010231054199228467,0.00010450879926706362,0.00012117922853968105,4.789985256947898e-5,-3.4871151067394324e-5,0.00018167440629045882,0.0009640869808994695
t39,-4.342086222044716e-5,7.629530337442838e-7,0.0005652894333519329,-3.464269476028928e-5,1.022277626816696e-6,5.716063920570111e-6,7.766887210355196e-5,7.966184567613286e-5,8.31472485588524e-5,7.84566322410013e-5,7.079585587457351e-5,7.316732569918911e-5,8.190338211952217e-5,3.059509456723484e-5,-3.3309190697116636e-5,0.00011272810351504947,0.0011495423406103185
t40,-4.053194072458407e-5,7.936747590695508e-7,0.0004670111856060558,-3.3358255979665336e-5,8.037793094084938e-7,-4.595637291649197e-7,4.7570263848295866e-5,4.9507465507496176e-5,5.005318334612843e-5,4.893456508379961e-5,4.242375828630879e-5,4.336794172546365e-5,4.8732727243054074e-5,1.4322285902414994e-5,-3.110884687658658e-5,5.5999053739573505e-5,0.000764061277047068
t41,-2.8993471937523266e-5,0.0005499476413401723,0.0005306731215609445,-3.229988224918501e-5,0.0004954793841111192,-1.6175188392374187e-6,2.2915628496432212e-5,2.5410955070036534e-5,2.568844547980577e-5,2.5242665878063853e-5,1.9253008286564767e-5,1.9358518498602723e-5,2.2265132050793942e-5,1.5531134891531365e-6,-2.9176203765465838e-5,1.763276453316711e-5,0.0016633333020034445
t42,-4.3523738989694805e-5,0.0004708724006077963,0.0004290430902706871,-2.7170843713309245e-5,0.0004369728392693745,-1.7698720047315865e-5,-1.2622515455239056e-5,-1.0785418105622582e-5,-1.1840027852881682e-5,-1.1352691616096959e-5,-1.5086956572535596e-5,-1.601721970355375e-5,-1.3990515867138225e-5,-2.216992649839179e-5,-2.995210994629436e-5,-1.474344446033264e-5,0.0010899342013194514
t43,-4.3153947972771053e-5,0.0004006850027165513,0.0003877635451413103,-3.409430379713477e-5,0.0004352203169774781,-2.1673310263034168e-5,-3.959157041802042e-5,-3.706981350540001e-5,-4.045397750144297e-5,-3.912751873808053e-5,-3.832896391565093e-5,-3.968855263336168e-5,-4.085642253836652e-5,-3.454947907032466e-5,-3.0323988936378125e-5,-5.469338568347556e-5,0.0007300636298618983
t44,-4.263376685086144e-5,0.00035164994218088235,0.00034991815945591256,-3.3988188690636616e-5,0.0003614455233773397,-2.4572379263165582e-5,-6.745099882897633e-5,-6.410450131734298e-5,-7.160225931580281e-5,-6.95762846446145e-5,-6.19811946208028e-5,-6.396017368488934e-5,-6.947472380779269e-5,-4.525984070470793e-5,-2.7857157293542758e-5,-8.726632198463028e-5,0.00033328583400636853
t45,-4.216327319491241e-5,0.0003143532977498913,0.0003259375899620255,-3.303920539531489e-5,0.00029293306570133743,-2.622984915086623e-5,-0.00010029671776513256,-9.587959850504954e-5,-0.00010665296477038464,-0.00010663472208522329,-8.673591098042315e-5,-8.946474856321029e-5,-0.00010137316971978866,-5.449204565222565e-5,-2.4893720764751797e-5,-0.0001234288935533747,-5.806086668740359e-5
t46,-4.2136951175770334e-5,0.0002826850770982733,0.00029816403703957173,-3.354572012989633e-5,0.00026001645881835295,-2.6679204324169193e-5,-0.00013768935857418893,-0.0001315629153728191,-0.00014935487213489962,-0.00015071357052961814,-0.00011340325326932789,-0.00011746649563282472,-0.00013871513950518285,-6.144346078979624e-5,-2.3445159409076234e-5,-0.00016661176504235612,-0.0004519022929337277
t47,-4.1504263473167696e-5,0.00025564557002075535,0.00025932566039254916,-3.391575365383498e-5,0.00023454154772586586,-2.588582564389806e-5,-0.00018762849967055486,-0.0001779421446483814,-0.0002132966620620908,-0.0002135161216779211,-0.00014698614796647506,-0.00015251322752988586,-0.00018826721187071972,-6.65504100575554e-5,-2.2478043931397397e-5,-0.00022994429378143128,-0.0009509158278281434
t48,-4.242797117115237e-5,0.00023230532011032657,0.00023098833103959266,-3.454763625699483e-5,0.00021486411945798603,-2.197912862311762e-5,-0.000262051193446001,-0.00024455831774182154,-0.00033532109820511274,-0.00032198724195376863,-0.00018708074626483932,-0.00019606266139454291,-0.0002640981252247067,-6.634887070041667e-5,-2.2761814523928937e-5,-0.00035723042392374034,-0.0016782974588222383
t49,-4.3600317264584697e-5,0.00020495007150958706,0.00021401098172758287,-3.463072980880194e-5,0.00019655050016058808,-1.1224814825847657e-5,-0.00012312887202675519,-0.00012849297602580948,-0.0001530911696068611,-0.00014907120696034778,-0.00010670798808280407,-0.00010789177107454924,-0.00012722997691934725,-3.714188849148393e-5,-2.7492517994581443e-5,-0.00013342220529274934,-0.0005676148809767651
t50,-4.92203679599819e-5,0.0001903271159548272,0.0001889509932577373,-3.6772542428915505e-5,0.00017997510795388064,-5.955102546766758e-6,-7.826155424447069e-5,-8.974519426513688e-5,-0.00010555388390501023,-0.0001021779947775349,-7.595931750468638e-5,-7.46628656871402e-5,-8.527621099797184e-5,-2.1463050200624766e-5,-3.227850622793779e-5,-8.892219079329509e-5,-0.00028699556437302776
t51,-4.3001282416910825e-5,0.0001760351620984865,0.0001697215583039924,-3.959548198753584e-5,0.00016828777973372977,-7.691430994607882e-6,-6.220118359816564e-5,-7.151444026883317e-5,-8.333400592234986e-5,-8.053493693222932e-5,-6.162192566546157e-5,-5.89761935613385e-5,-6.585160015132239e-5,-1.1532192217446706e-5,-3.611786211536722e-5,-6.921786438373432e-5,-0.00017714590007909456
t52,-4.546572092721e-5,0.00016206449474683908,0.00015413943019978684,-4.241299725346205e-5,0.00015249486485049448,-8.095309466270094e-6,-5.970711466625495e-5,-6.807174456627014e-5,-7.78487481086787e-5,-7.534343218859204e-5,-6.014581947400455e-5,-5.73318831240773e-5,-6.227037385691033e-5,-9.424512181157527e-6,-3.837077099439421e-5,-6.218453484572209e-5,-0.00019797417185588357
t53,-4.384463283853363e-5,0.0001499869262080861,0.00014238038471012278,-4.300160331303875e-5,0.00014122082951375966,-8.146928147234235e-6,-6.583860580220651e-5,-7.488824757453328e-5,-8.243936860688377e-5,-8.112763055354462e-5,-6.688063894045996e-5,-6.416760377200707e-5,-6.818808155643003e-5,-1.0618383156477407e-5,-3.6752875422507505e-5,-6.632983961818056e-5,-0.0002786362988700688
t54,-3.961360731233665e-5,0.00013857085748420086,0.00013285958620817652,-4.137358784095818e-5,0.00012946695318986906,-9.33092939062854e-6,-7.56118018656556e-5,-8.713989138580567e-5,-9.387001695769476e-5,-9.326326656178472e-5,-7.92929635086937e-5,-7.701047584592096e-5,-8.090883148826388e-5,-1.2399770717027675e-5,-3.3626666235522534e-5,-8.024543222552427e-5,-0.00040278984445357073
t55,-3.670150723537708e-5,0.00012560114603743467,0.00011724006506495354,-4.150161567167e-5,0.00011299864530220894,-1.2118547586099314e-5,-9.580027932471882e-5,-0.00011384731116112522,-0.00012027370270779718,-0.00011948817507065394,-0.00010543937198011132,-0.00010301031155378848,-0.00010827717187172128,-1.6860897954469368e-5,-3.1475891190367094e-5,-0.00010386675432556089,-0.0006528216812288629
t56,-3.277268701202496e-5,0.00012042071560909145,0.00011793350886030041,-4.4172713594857314e-5,0.00010172200892756854,-3.4147935483939302e-6,-0.00011798960244926251,-0.00014516262896739708,-0.00014970324215725445,-0.00015378070460991247,-0.00013468167353075075,-0.00013346159512262135,-0.0001395967723993871,-1.7922341176891408e-5,-3.4597799650318666e-5,-0.00013482573220874092,-0.0009020060530308525
t57,-4.51774177617193e-5,0.00010480618796069935,0.00013019737209692337,-3.9775076793960654e-5,0.00010534516864004564,-1.58012549246476e-5,-0.00015303792574942774,-0.0002003161505704443,-0.00020694820519726894,-0.0002109342580944522,-0.00018358839296495576,-0.00018225899342922362,-0.00019304856188766904,7.3837672806029674e-6,-3.9795363877666145e-5,-0.0001879008241016369,-0.0013108499293748009
t58,-5.057840486236181e-5,8.303172270203188e-5,6.91548263567052e-5,-5.4513364397304674e-5,5.737524382192292e-5,-1.4638371402818481e-5,-0.00025131275946215203,-0.00021044438383838703,-0.00024675403500090556,-0.0002511015362299129,-0.0002290737899008948,-0.0002256047095328239,-0.00023265839541804085,-7.4588234476388675e-6,-3.968324224651264e-5,-0.0002956261738459257,-0.0018998861967050192
t59,-4.810537337848918e-5,2.4653856740219244e-7,-7.401974151892715e-8,-5.668598809601279e-5,1.0937606124731652e-7,-1.3887913346918835e-5,1.3172437315428297e-6,1.218769114128149e-6,-2.3591326709208253e-6,-1.8013286249208736e-6,-2.678365873230902e-6,-2.920889345483164e-6,-3.444712628934672e-6,5.019869286062325e-6,-3.833950962568543e-5,6.503840465526785e-7,-0.0001617350525251801
t60,-3.916452884441504e-5,1.644514070520148e-7,-4.806812253583272e-8,-5.770256848576121e-5,2.0744314375099585e-7,-1.409594000725541e-5,0.0007554392934747358,0.0007824712886622181,0.0011792163770914432,0.0011606867488337814,0.0005407567100841238,0.0005490434263927733,0.0008291554645201988,9.197964000474525e-6,-3.8022361689246705e-5,0.001470486029436516,0.0071277917298978545
t61,-4.9133102258051756e-5,1.648116629458982e-7,5.0029026376417146e-8,-5.757540615080472e-5,2.6992842179553956e-7,-1.5697701857074455e-5,0.0003782228986684859,0.00038088554477480857,0.0005266802804080927,0.0005450849058283433,0.00029856795708809824,0.0003032019916223471,0.00044006428581789864,8.804822277182897e-6,-3.731865868531347e-5,0.0007112440645876505,0.0034335166512327814
t62,-4.724611598330196e-5,1.298575023169869e-7,3.639058357683507e-8,-5.832160456123636e-5,2.201916265283038e-7,-1.7153493688067874e-5,0.0002619263872714941,0.00026230681933343684,0.00037336610585798083,0.000388049028436207,0.00021403301696617025,0.00021785274403792807,0.00031945492807993576,6.880443578821008e-6,-3.78793866829765e-5,0.0004971599993288238,0.002380815311687637
t63,-4.3946451421501446e-5,1.010282114935963e-7,-2.9597877396082217e-8,-5.6977764308965605e-5,1.7265899835451752e-7,-1.7508897157547572e-5,0.0002033355116000198,0.00020628790939537182,0.000270623782351507,0.00028051567020577565,0.0001670535667770284,0.00017040628429377242,0.00025371219146899903,4.341729681143738e-6,-3.612162106220328e-5,0.00038953918828346087,0.0017915051894393129
t64,-4.14938295943933e-5,9.195420846557192e-8,-9.873869765201227e-8,-4.774842477913657e-5,2.0960236976487328e-7,-1.8217919363707673e-5,0.0001644033936776977,0.00016217935699788398,0.00022776730647965681,0.0002368458517816061,0.00013522773866224245,0.0001383645372345429,0.00021221679119916157,1.1756659889228368e-6,-3.220591090456198e-5,0.00031826786756654433,0.0014569852428270376
t65,-2.625191653919611e-5,5.021642173063624e-5,3.501396665599306e-5,-4.4181354205486016e-5,6.576481056228705e-5,-7.751975976952307e-6,0.000138416800989825,0.00013712725624564665,0.00019233514120811784,0.0001881683400474171,0.00011159410394060882,0.00011432481348303718,0.00018099391970898077,-3.1912496718995104e-6,-3.019892182348601e-5,0.0002590272585451023,0.001361407414900632
t66,-4.532913073959509e-5,4.251853877433733e-5,3.388768354496767e-5,-3.6139043558876816e-5,4.2445274794366045e-5,-1.8062292589698666e-5,0.00010755525517148524,0.00010635970972757633,0.00015574131635998106,0.0001534939960123256,8.445932413835895e-5,8.716498816916258e-5,0.00014914624208468044,-1.132079708974468e-5,-2.891869393627019e-5,0.00022526567925742856,0.0010482680501204844
t67,-4.5992217718310194e-5,3.825157548933793e-5,2.743186944339499e-5,-4.447207104861246e-5,3.6294091456166454e-5,-1.6020112193050127e-5,8.789242325130819e-5,8.606041265564583e-5,0.00013102766113149875,0.00013057443232467806,6.693689982002993e-5,6.895293594663306e-5,0.00012658937342296725,-1.7476368423049416e-5,-3.0739230459903085e-5,0.00019261410620174705,0.0008379257813004822
