region,marginal_price,total_demand
BASN,42.287506425298496,117622650.0
CASO,47.34847069071946,115510879.0
CANO,48.29759228420288,178550343.0
FRCC,46.88045501511263,263664150.0
ISNE,67.50176639681484,149354094.0
MISC,45.931082726729315,200796305.0
MISE,50.68489327050747,108618551.0
MISS,43.32799751592613,185407544.0
MISW,43.81666882596243,244560055.0
NWPP,37.93724260559748,213747716.0
NYCW,66.69409836848455,83015898.0
NYUP,42.23777134730211,74762455.0
PJMC,46.868140191333566,125041636.0
PJMD,51.28549008967379,116835353.0
PJME,50.92523306252209,308414943.0
PJMW,50.09010840953741,328889729.0
RMRG,37.49278859152326,100288099.0
SPPC,40.97548552773483,83557695.0
SPPN,39.4770344416121,54220969.0
SPPS,38.81606559761974,131322851.0
SRCA,53.025101113666224,228687588.0
SRCE,45.24120812952379,225061849.0
SRSE,48.76528768193275,255962582.0
SRSG,42.22785563211957,147664933.0
TRE,41.04610273691167,442846698.0
TREW,35.23192585679611,20819394.0
