region,marginal_price,total_demand
BASN,30.379934327760836,205854891.0
CASO,31.529250397441963,185445572.0
CANO,31.870816600684037,287331528.0
FRCC,34.80690893280616,373487472.0
ISNE,41.78431367575552,228967778.0
MISC,29.415032465419532,296003389.0
MISE,24.77357027814499,149857318.0
MISS,31.253685844101916,273572998.0
MISW,31.553259675374782,360803886.0
NWPP,35.464278715861,342473432.0
NYCW,45.756754582464154,116580170.0
NYUP,14.567159834736945,100244191.0
PJMC,32.88361805430944,165669492.0
PJMD,43.2979625362099,160553816.0
PJME,44.74526214328435,428793884.0
PJMW,32.68722044141498,452703049.0
RMRG,30.04880533334618,173002995.0
SPPC,29.23404871623938,122568997.0
SPPN,29.359381756163337,85125345.0
SPPS,29.414074503066463,202777705.0
SRCA,48.774303049710156,320053848.0
SRCE,28.680143390857303,318246408.0
SRSE,35.7444569239443,375702387.0
SRSG,30.078067729911496,237915030.0
TRE,29.910329005961636,617229009.0
TREW,27.555773845007984,29860335.0
