model,line,line_name,planning_year,case,unit,value
GenX,1,BASN_to_CANO,2027,Results_p1,MW,1.39709
GenX,2,BASN_to_CASO,2027,Results_p1,MW,0.261961
GenX,3,BASN_to_NWPP,2027,Results_p1,MW,0.0615098
GenX,4,BASN_to_RMRG,2027,Results_p1,MW,0.000945812
GenX,5,BASN_to_SRSG,2027,Results_p1,MW,0.456308
GenX,6,CANO_to_CASO,2027,Results_p1,MW,0.0544195
GenX,7,CANO_to_NWPP,2027,Results_p1,MW,0.0132932
GenX,8,CASO_to_NWPP,2027,Results_p1,MW,4.24357e-05
GenX,9,CASO_to_SRSG,2027,Results_p1,MW,0.353891
GenX,10,FRCC_to_SRSE,2027,Results_p1,MW,0.275082
GenX,11,ISNE_to_NYCW,2027,Results_p1,MW,0.021248
GenX,12,ISNE_to_NYUP,2027,Results_p1,MW,0.550395
GenX,13,MISC_to_MISE,2027,Results_p1,MW,2.35968
GenX,14,MISC_to_MISS,2027,Results_p1,MW,7.16367e-05
GenX,15,MISC_to_MISW,2027,Results_p1,MW,0.100565
GenX,16,MISC_to_PJMC,2027,Results_p1,MW,0.0850263
GenX,17,MISC_to_PJMW,2027,Results_p1,MW,0.109275
GenX,18,MISC_to_SPPC,2027,Results_p1,MW,0.325085
GenX,19,MISC_to_SPPN,2027,Results_p1,MW,4.62912
GenX,20,MISC_to_SPPS,2027,Results_p1,MW,0.0940058
GenX,21,MISC_to_SRCE,2027,Results_p1,MW,0.100136
GenX,22,MISE_to_MISW,2027,Results_p1,MW,1.88629
GenX,23,MISE_to_PJMW,2027,Results_p1,MW,0.0182055
GenX,24,MISS_to_SPPC,2027,Results_p1,MW,4.38128
GenX,25,MISS_to_SPPS,2027,Results_p1,MW,0.0911884
GenX,26,MISS_to_SRCE,2027,Results_p1,MW,0.0139135
GenX,27,MISS_to_SRSE,2027,Results_p1,MW,0.0448436
GenX,28,MISW_to_NWPP,2027,Results_p1,MW,0.0301746
GenX,29,MISW_to_PJMC,2027,Results_p1,MW,0.0409959
GenX,30,MISW_to_SPPC,2027,Results_p1,MW,1.87213
GenX,31,MISW_to_SPPN,2027,Results_p1,MW,0.000412804
GenX,32,NWPP_to_RMRG,2027,Results_p1,MW,0.0538219
GenX,33,NYCW_to_NYUP,2027,Results_p1,MW,0.0170354
GenX,34,NYCW_to_PJME,2027,Results_p1,MW,4045.51
GenX,35,NYUP_to_PJME,2027,Results_p1,MW,0.000491484
GenX,36,PJMC_to_PJMW,2027,Results_p1,MW,2.21716
GenX,37,PJMD_to_PJME,2027,Results_p1,MW,0.0567039
GenX,38,PJMD_to_PJMW,2027,Results_p1,MW,0.322824
GenX,39,PJMD_to_SRCA,2027,Results_p1,MW,0.284127
GenX,40,PJME_to_PJMW,2027,Results_p1,MW,0.341842
GenX,41,PJMW_to_SRCA,2027,Results_p1,MW,0.0788423
GenX,42,PJMW_to_SRCE,2027,Results_p1,MW,0.0562744
GenX,43,RMRG_to_SPPC,2027,Results_p1,MW,0.142948
GenX,44,RMRG_to_SPPN,2027,Results_p1,MW,1490.07
GenX,45,RMRG_to_SRSG,2027,Results_p1,MW,0.22341
GenX,46,SPPC_to_SPPN,2027,Results_p1,MW,1557.73
GenX,47,SPPC_to_SPPS,2027,Results_p1,MW,0.224915
GenX,48,SPPN_to_SPPS,2027,Results_p1,MW,12.0166
GenX,49,SPPS_to_SRSG,2027,Results_p1,MW,0.208945
GenX,50,SPPS_to_TRE,2027,Results_p1,MW,0.107709
GenX,51,SPPS_to_TREW,2027,Results_p1,MW,1403.26
GenX,52,SRCA_to_SRCE,2027,Results_p1,MW,0.0419193
GenX,53,SRCA_to_SRSE,2027,Results_p1,MW,0.22511
GenX,54,SRCE_to_SRSE,2027,Results_p1,MW,0.0419423
GenX,55,TRE_to_TREW,2027,Results_p1,MW,0.214865
GenX,56,NWPP_to_SPPN,2027,Results_p1,MW,1.52696
GenX,57,SRSG_to_TRE,2027,Results_p1,MW,2.13712
GenX,1,BASN_to_CANO,2030,Results_p2,MW,0.0808674
GenX,2,BASN_to_CASO,2030,Results_p2,MW,0.204193
GenX,3,BASN_to_NWPP,2030,Results_p2,MW,0.0418357
GenX,4,BASN_to_RMRG,2030,Results_p2,MW,0.0983034
GenX,5,BASN_to_SRSG,2030,Results_p2,MW,0.0761106
GenX,6,CANO_to_CASO,2030,Results_p2,MW,0.0697957
GenX,7,CANO_to_NWPP,2030,Results_p2,MW,0.0604585
GenX,8,CASO_to_NWPP,2030,Results_p2,MW,0.0375532
GenX,9,CASO_to_SRSG,2030,Results_p2,MW,2644.43
GenX,10,FRCC_to_SRSE,2030,Results_p2,MW,0.012139
GenX,11,ISNE_to_NYCW,2030,Results_p2,MW,0.0303646
GenX,12,ISNE_to_NYUP,2030,Results_p2,MW,5112.76
GenX,13,MISC_to_MISE,2030,Results_p2,MW,1637.69
GenX,14,MISC_to_MISS,2030,Results_p2,MW,0.206762
GenX,15,MISC_to_MISW,2030,Results_p2,MW,0.0268759
GenX,16,MISC_to_PJMC,2030,Results_p2,MW,0.0587777
GenX,17,MISC_to_PJMW,2030,Results_p2,MW,0.0504165
GenX,18,MISC_to_SPPC,2030,Results_p2,MW,4661.14
GenX,19,MISC_to_SPPN,2030,Results_p2,MW,1839.08
GenX,20,MISC_to_SPPS,2030,Results_p2,MW,3466.88
GenX,21,MISC_to_SRCE,2030,Results_p2,MW,0.102069
GenX,22,MISE_to_MISW,2030,Results_p2,MW,1072.27
GenX,23,MISE_to_PJMW,2030,Results_p2,MW,0.0401213
GenX,24,MISS_to_SPPC,2030,Results_p2,MW,3060.27
GenX,25,MISS_to_SPPS,2030,Results_p2,MW,16969.7
GenX,26,MISS_to_SRCE,2030,Results_p2,MW,0.000865782
GenX,27,MISS_to_SRSE,2030,Results_p2,MW,7657.88
GenX,28,MISW_to_NWPP,2030,Results_p2,MW,0.0426185
GenX,29,MISW_to_PJMC,2030,Results_p2,MW,7412.68
GenX,30,MISW_to_SPPC,2030,Results_p2,MW,2.53034
GenX,31,MISW_to_SPPN,2030,Results_p2,MW,0.108513
GenX,32,NWPP_to_RMRG,2030,Results_p2,MW,2285.11
GenX,33,NYCW_to_NYUP,2030,Results_p2,MW,1865.68
GenX,34,NYCW_to_PJME,2030,Results_p2,MW,216.612
GenX,35,NYUP_to_PJME,2030,Results_p2,MW,3827.39
GenX,36,PJMC_to_PJMW,2030,Results_p2,MW,9254.55
GenX,37,PJMD_to_PJME,2030,Results_p2,MW,2731.06
GenX,38,PJMD_to_PJMW,2030,Results_p2,MW,0.37495
GenX,39,PJMD_to_SRCA,2030,Results_p2,MW,0.0160786
GenX,40,PJME_to_PJMW,2030,Results_p2,MW,3375.06
GenX,41,PJMW_to_SRCA,2030,Results_p2,MW,0.188513
GenX,42,PJMW_to_SRCE,2030,Results_p2,MW,0.0749299
GenX,43,RMRG_to_SPPC,2030,Results_p2,MW,5861.91
GenX,44,RMRG_to_SPPN,2030,Results_p2,MW,1519.02
GenX,45,RMRG_to_SRSG,2030,Results_p2,MW,464.715
GenX,46,SPPC_to_SPPN,2030,Results_p2,MW,0.246686
GenX,47,SPPC_to_SPPS,2030,Results_p2,MW,1.04302
GenX,48,SPPN_to_SPPS,2030,Results_p2,MW,5016.91
GenX,49,SPPS_to_SRSG,2030,Results_p2,MW,6660.47
GenX,50,SPPS_to_TRE,2030,Results_p2,MW,7228.75
GenX,51,SPPS_to_TREW,2030,Results_p2,MW,4636.11
GenX,52,SRCA_to_SRCE,2030,Results_p2,MW,0.0041048
GenX,53,SRCA_to_SRSE,2030,Results_p2,MW,0.411473
GenX,54,SRCE_to_SRSE,2030,Results_p2,MW,0.000784392
GenX,55,TRE_to_TREW,2030,Results_p2,MW,0.0534042
GenX,56,NWPP_to_SPPN,2030,Results_p2,MW,1174.9
GenX,57,SRSG_to_TRE,2030,Results_p2,MW,2186.73
GenX,1,BASN_to_CANO,2035,Results_p3,MW,0.026122
GenX,2,BASN_to_CASO,2035,Results_p3,MW,0.0108004
GenX,3,BASN_to_NWPP,2035,Results_p3,MW,0.00145757
GenX,4,BASN_to_RMRG,2035,Results_p3,MW,0.0398431
GenX,5,BASN_to_SRSG,2035,Results_p3,MW,0.699169
GenX,6,CANO_to_CASO,2035,Results_p3,MW,0.00538524
GenX,7,CANO_to_NWPP,2035,Results_p3,MW,0.296827
GenX,8,CASO_to_NWPP,2035,Results_p3,MW,0.0161435
GenX,9,CASO_to_SRSG,2035,Results_p3,MW,1711.3
GenX,10,FRCC_to_SRSE,2035,Results_p3,MW,0.152949
GenX,11,ISNE_to_NYCW,2035,Results_p3,MW,0.0205395
GenX,12,ISNE_to_NYUP,2035,Results_p3,MW,2980.84
