Resource,Fuel,Zone,AnnualSumCosts
NENG_Rest_conventional_steam_coal_1,new_england_coal,1,0.0
NENG_Rest_natural_gas_fired_combined_cycle_1,new_england_naturalgas,1,62.65567769057945
NENG_Rest_natural_gas_fired_combined_cycle_2,new_england_naturalgas,1,4.599080375321455e8
NENG_Rest_natural_gas_fired_combustion_turbine_1,new_england_naturalgas,1,64.62067762532932
NENG_Rest_natural_gas_fired_combustion_turbine_2,new_england_naturalgas,1,34.52368438096255
NENG_Rest_nuclear_1,new_england_uranium,1,1.8234885407273647e8
NY_Z_A_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,2,52.129929961020174
NY_Z_A_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,2,53.04695308244741
NY_Z_A_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,2,5.7043337136947205e6
NY_Z_B_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,3,53.31042044361998
NY_Z_B_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,3,0.0
NY_Z_B_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,3,28.07064163666823
NY_Z_B_nuclear_1,middle_atlantic_uranium,3,8.637870638990046
NY_Z_C&E_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,4,131.1742332968945
NY_Z_C&E_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,4,54.48172687333876
NY_Z_C&E_nuclear_1,middle_atlantic_uranium,4,1.6119169011014903e8
NY_Z_D_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,5,59.53631464030548
NY_Z_D_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,5,59.21093574585345
NY_Z_F_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,6,2.3174036054855257e8
NY_Z_F_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,6,63.85721386575382
NY_Z_F_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,6,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,7,9.392117659674668e7
NY_Z_G-I_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,7,32.97715216934483
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,7,25.052419648991346
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,7,80.63288352046858
NY_Z_J_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,8,4.214149767684955e7
NY_Z_J_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,8,1.8180049780001673e8
NY_Z_J_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,8,30.05658862877482
NY_Z_J_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,8,56.829940522283245
NY_Z_K_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,9,127540.99145200185
NY_Z_K_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,9,5.2532315438946e7
NY_Z_K_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,9,32.821990533042325
NY_Z_K_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,9,82103.90043708168
PJM_EMAC_conventional_steam_coal_1,middle_atlantic_coal,10,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,10,62.0786732118116
PJM_EMAC_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,10,3.6515455556231874e8
PJM_EMAC_natural_gas_fired_combined_cycle_3,middle_atlantic_naturalgas,10,28.233829872368432
PJM_EMAC_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,10,35.764159498636154
PJM_EMAC_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,10,38.9119279547573
PJM_EMAC_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,10,44.46431419110634
PJM_EMAC_nuclear_1,middle_atlantic_uranium,10,3.4604167305798477e8
PJM_EMAC_nuclear_2,middle_atlantic_uranium,10,16.172092909626116
PJM_Rest_conventional_steam_coal_1,east_north_central_coal,11,4.378149191377348e9
PJM_Rest_natural_gas_fired_combined_cycle_1,east_north_central_naturalgas,11,3.517293134600657e7
PJM_Rest_natural_gas_fired_combined_cycle_2,east_north_central_naturalgas,11,1.817981970422063e9
PJM_Rest_natural_gas_fired_combustion_turbine_1,east_north_central_naturalgas,11,1.1534117767588321e7
PJM_Rest_natural_gas_fired_combustion_turbine_2,east_north_central_naturalgas,11,2.926215417316967e7
PJM_Rest_natural_gas_fired_combustion_turbine_3,east_north_central_naturalgas,11,25.744684491719028
PJM_Rest_natural_gas_fired_combustion_turbine_4,east_north_central_naturalgas,11,31.001880355734876
PJM_Rest_nuclear_1,east_north_central_uranium,11,1.8080153578796142e8
NENG_Rest_naturalgas_ccavgcf_moderate_0,new_england_naturalgas,1,54.53195389184522
NENG_Rest_naturalgas_ctavgcf_moderate_0,new_england_naturalgas,1,41.458359177049516
NENG_Rest_nuclear_nuclear_moderate_0,new_england_uranium,1,4.144867251837552
NENG_Rest_naturalgas_ccs100_moderate_0,new_england_naturalgas_ccs100,1,16.35075074265903
NY_Z_A_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,2,97.61298485937712
NY_Z_A_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,2,41.94045074072666
NY_Z_A_nuclear_nuclear_moderate_0,middle_atlantic_uranium,2,4.4002480820718235
NY_Z_A_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,2,12.952770257471935
NY_Z_B_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,3,50.44627095428576
NY_Z_B_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,3,34.98305767250937
NY_Z_B_nuclear_nuclear_moderate_0,middle_atlantic_uranium,3,4.026093579562153
NY_Z_B_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,3,11.774316234731836
NY_Z_C&E_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,4,137.98928726731248
NY_Z_C&E_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,4,46.61685830652335
NY_Z_C&E_nuclear_nuclear_moderate_0,middle_atlantic_uranium,4,4.769993481361579
NY_Z_C&E_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,4,13.236969057374356
NY_Z_D_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,5,95.48379782099077
NY_Z_D_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,5,31.87623390579639
NY_Z_D_nuclear_nuclear_moderate_0,middle_atlantic_uranium,5,4.354260247254776
NY_Z_D_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,5,13.31678175662029
NY_Z_F_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,6,144.5895052547458
NY_Z_F_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,6,44.493709330271855
NY_Z_F_nuclear_nuclear_moderate_0,middle_atlantic_uranium,6,4.706167336704375
NY_Z_F_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,6,13.666930407830721
NY_Z_G-I_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,7,3.4371720748818916e8
NY_Z_G-I_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,7,38.55952489680884
NY_Z_G-I_nuclear_nuclear_moderate_0,middle_atlantic_uranium,7,5.066392240205255
NY_Z_G-I_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,7,17.8841900758993
NY_Z_J_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,8,58.391343931849484
NY_Z_J_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,8,24.745650918729748
NY_Z_J_nuclear_nuclear_moderate_0,middle_atlantic_uranium,8,3.400884786623852
NY_Z_J_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,8,13.655099597601838
NY_Z_K_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,9,126.49252144319861
NY_Z_K_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,9,42.13131996978551
NY_Z_K_nuclear_nuclear_moderate_0,middle_atlantic_uranium,9,3.710197084429477
NY_Z_K_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,9,15.05119520497854
PJM_EMAC_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,10,1.2346811348276455e9
PJM_EMAC_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,10,35.99709388370333
PJM_EMAC_nuclear_nuclear_moderate_0,middle_atlantic_uranium,10,3.6346559192641257
PJM_EMAC_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,10,14.380279561332756
PJM_Rest_naturalgas_ccccsavgcf_moderate_0,east_north_central_naturalgas_ccs90,11,15.693978955230838
PJM_Rest_naturalgas_ccavgcf_moderate_0,east_north_central_naturalgas,11,1214.9436422589872
PJM_Rest_naturalgas_ctavgcf_moderate_0,east_north_central_naturalgas,11,41.312276501242444
PJM_Rest_nuclear_nuclear_moderate_0,east_north_central_uranium,11,4.592917523838743
PJM_Rest_naturalgas_ccs100_moderate_0,east_north_central_naturalgas_ccs100,11,16.55141555371252
