model,line,line_name,planning_year,case,unit,value
GenX,1,BASN_to_CANO,2027,base_short_current_policies,MW,0.0391016
GenX,2,BASN_to_CASO,2027,base_short_current_policies,MW,0.456402
GenX,3,BASN_to_NWPP,2027,base_short_current_policies,MW,0.00902893
GenX,4,BASN_to_RMRG,2027,base_short_current_policies,MW,0.0795722
GenX,5,BASN_to_SRSG,2027,base_short_current_policies,MW,0.0191602
GenX,6,CANO_to_CASO,2027,base_short_current_policies,MW,0.331616
GenX,7,CANO_to_NWPP,2027,base_short_current_policies,MW,0.01581
GenX,8,CASO_to_NWPP,2027,base_short_current_policies,MW,0.0658881
GenX,9,CASO_to_SRSG,2027,base_short_current_policies,MW,0.191701
GenX,10,FRCC_to_SRSE,2027,base_short_current_policies,MW,0.106076
GenX,11,ISNE_to_NYCW,2027,base_short_current_policies,MW,0.0318302
GenX,12,ISNE_to_NYUP,2027,base_short_current_policies,MW,1356.58
GenX,13,MISC_to_MISE,2027,base_short_current_policies,MW,1.89332
GenX,14,MISC_to_MISS,2027,base_short_current_policies,MW,0.181247
GenX,15,MISC_to_MISW,2027,base_short_current_policies,MW,0.135024
GenX,16,MISC_to_PJMC,2027,base_short_current_policies,MW,0.0954603
GenX,17,MISC_to_PJMW,2027,base_short_current_policies,MW,0.124374
GenX,18,MISC_to_SPPC,2027,base_short_current_policies,MW,0.65233
GenX,19,MISC_to_SPPN,2027,base_short_current_policies,MW,2.20818
GenX,20,MISC_to_SPPS,2027,base_short_current_policies,MW,0.105813
GenX,21,MISC_to_SRCE,2027,base_short_current_policies,MW,0.0925789
GenX,22,MISE_to_MISW,2027,base_short_current_policies,MW,1.2993
GenX,23,MISE_to_PJMW,2027,base_short_current_policies,MW,0.204312
GenX,24,MISS_to_SPPC,2027,base_short_current_policies,MW,2.63095
GenX,25,MISS_to_SPPS,2027,base_short_current_policies,MW,1.94124
GenX,26,MISS_to_SRCE,2027,base_short_current_policies,MW,0.221647
GenX,27,MISS_to_SRSE,2027,base_short_current_policies,MW,0.121616
GenX,28,MISW_to_NWPP,2027,base_short_current_policies,MW,0.0408474
GenX,29,MISW_to_PJMC,2027,base_short_current_policies,MW,0.762267
GenX,30,MISW_to_SPPC,2027,base_short_current_policies,MW,1.55183
GenX,31,MISW_to_SPPN,2027,base_short_current_policies,MW,0.0170748
GenX,32,NWPP_to_RMRG,2027,base_short_current_policies,MW,0.0709245
GenX,33,NYCW_to_NYUP,2027,base_short_current_policies,MW,3515.43
GenX,34,NYCW_to_PJME,2027,base_short_current_policies,MW,0.0826223
GenX,35,NYUP_to_PJME,2027,base_short_current_policies,MW,615.124
GenX,36,PJMC_to_PJMW,2027,base_short_current_policies,MW,0.0638001
GenX,37,PJMD_to_PJME,2027,base_short_current_policies,MW,0.145258
GenX,38,PJMD_to_PJMW,2027,base_short_current_policies,MW,0.237216
GenX,39,PJMD_to_SRCA,2027,base_short_current_policies,MW,0.0324132
GenX,40,PJME_to_PJMW,2027,base_short_current_policies,MW,0.0784572
GenX,41,PJMW_to_SRCA,2027,base_short_current_policies,MW,0.0807175
GenX,42,PJMW_to_SRCE,2027,base_short_current_policies,MW,0.0721398
GenX,43,RMRG_to_SPPC,2027,base_short_current_policies,MW,0.00200974
GenX,44,RMRG_to_SPPN,2027,base_short_current_policies,MW,0.136128
GenX,45,RMRG_to_SRSG,2027,base_short_current_policies,MW,0.0874456
GenX,46,SPPC_to_SPPN,2027,base_short_current_policies,MW,0.0461976
GenX,47,SPPC_to_SPPS,2027,base_short_current_policies,MW,0.17406
GenX,48,SPPN_to_SPPS,2027,base_short_current_policies,MW,4.18067
GenX,49,SPPS_to_SRSG,2027,base_short_current_policies,MW,0.12584
GenX,50,SPPS_to_TRE,2027,base_short_current_policies,MW,0.178799
GenX,51,SPPS_to_TREW,2027,base_short_current_policies,MW,4887.65
GenX,52,SRCA_to_SRCE,2027,base_short_current_policies,MW,0.131307
GenX,53,SRCA_to_SRSE,2027,base_short_current_policies,MW,0.0711748
GenX,54,SRCE_to_SRSE,2027,base_short_current_policies,MW,0.0824913
GenX,55,TRE_to_TREW,2027,base_short_current_policies,MW,0.0497435
GenX,56,NWPP_to_SPPN,2027,base_short_current_policies,MW,1.14896
GenX,57,SRSG_to_TRE,2027,base_short_current_policies,MW,2.96893
GenX,1,BASN_to_CANO,2030,base_short_current_policies,MW,0.0460874
GenX,2,BASN_to_CASO,2030,base_short_current_policies,MW,0.0823952
GenX,3,BASN_to_NWPP,2030,base_short_current_policies,MW,0.00200925
GenX,4,BASN_to_RMRG,2030,base_short_current_policies,MW,0.103842
GenX,5,BASN_to_SRSG,2030,base_short_current_policies,MW,0.0334135
GenX,6,CANO_to_CASO,2030,base_short_current_policies,MW,3.4786
GenX,7,CANO_to_NWPP,2030,base_short_current_policies,MW,0.511573
GenX,8,CASO_to_NWPP,2030,base_short_current_policies,MW,0.167232
GenX,9,CASO_to_SRSG,2030,base_short_current_policies,MW,0.0271754
GenX,10,FRCC_to_SRSE,2030,base_short_current_policies,MW,0.350303
GenX,11,ISNE_to_NYCW,2030,base_short_current_policies,MW,0.217288
GenX,12,ISNE_to_NYUP,2030,base_short_current_policies,MW,1857.13
GenX,13,MISC_to_MISE,2030,base_short_current_policies,MW,1.27738
GenX,14,MISC_to_MISS,2030,base_short_current_policies,MW,0.0914484
GenX,15,MISC_to_MISW,2030,base_short_current_policies,MW,0.450654
GenX,16,MISC_to_PJMC,2030,base_short_current_policies,MW,0.174457
GenX,17,MISC_to_PJMW,2030,base_short_current_policies,MW,0.438508
GenX,18,MISC_to_SPPC,2030,base_short_current_policies,MW,0.750838
GenX,19,MISC_to_SPPN,2030,base_short_current_policies,MW,2.41992
GenX,20,MISC_to_SPPS,2030,base_short_current_policies,MW,0.00208518
GenX,21,MISC_to_SRCE,2030,base_short_current_policies,MW,0.153039
GenX,22,MISE_to_MISW,2030,base_short_current_policies,MW,1.04822
GenX,23,MISE_to_PJMW,2030,base_short_current_policies,MW,0.336619
GenX,24,MISS_to_SPPC,2030,base_short_current_policies,MW,9.67546
GenX,25,MISS_to_SPPS,2030,base_short_current_policies,MW,998.401
GenX,26,MISS_to_SRCE,2030,base_short_current_policies,MW,0.149276
GenX,27,MISS_to_SRSE,2030,base_short_current_policies,MW,0.579667
GenX,28,MISW_to_NWPP,2030,base_short_current_policies,MW,0.143992
GenX,29,MISW_to_PJMC,2030,base_short_current_policies,MW,0.433498
GenX,30,MISW_to_SPPC,2030,base_short_current_policies,MW,0.749869
GenX,31,MISW_to_SPPN,2030,base_short_current_policies,MW,0.00036784
GenX,32,NWPP_to_RMRG,2030,base_short_current_policies,MW,0.132293
GenX,33,NYCW_to_NYUP,2030,base_short_current_policies,MW,1081.65
GenX,34,NYCW_to_PJME,2030,base_short_current_policies,MW,242.352
GenX,35,NYUP_to_PJME,2030,base_short_current_policies,MW,2595.25
GenX,36,PJMC_to_PJMW,2030,base_short_current_policies,MW,0.541407
GenX,37,PJMD_to_PJME,2030,base_short_current_policies,MW,0.555614
GenX,38,PJMD_to_PJMW,2030,base_short_current_policies,MW,0.128624
GenX,39,PJMD_to_SRCA,2030,base_short_current_policies,MW,0.0843531
GenX,40,PJME_to_PJMW,2030,base_short_current_policies,MW,0.0139243
GenX,41,PJMW_to_SRCA,2030,base_short_current_policies,MW,0.0598599
GenX,42,PJMW_to_SRCE,2030,base_short_current_policies,MW,0.0947665
GenX,43,RMRG_to_SPPC,2030,base_short_current_policies,MW,325.978
GenX,44,RMRG_to_SPPN,2030,base_short_current_policies,MW,1279.67
GenX,45,RMRG_to_SRSG,2030,base_short_current_policies,MW,0.703039
GenX,46,SPPC_to_SPPN,2030,base_short_current_policies,MW,0.522384
GenX,47,SPPC_to_SPPS,2030,base_short_current_policies,MW,0.9398
GenX,48,SPPN_to_SPPS,2030,base_short_current_policies,MW,15.1548
GenX,49,SPPS_to_SRSG,2030,base_short_current_policies,MW,0.211448
GenX,50,SPPS_to_TRE,2030,base_short_current_policies,MW,0.25383
GenX,51,SPPS_to_TREW,2030,base_short_current_policies,MW,0.00427983
GenX,52,SRCA_to_SRCE,2030,base_short_current_policies,MW,0.00124663
GenX,53,SRCA_to_SRSE,2030,base_short_current_policies,MW,0.101038
GenX,54,SRCE_to_SRSE,2030,base_short_current_policies,MW,0.0402161
GenX,55,TRE_to_TREW,2030,base_short_current_policies,MW,0.178901
GenX,56,NWPP_to_SPPN,2030,base_short_current_policies,MW,0.767009
GenX,57,SRSG_to_TRE,2030,base_short_current_policies,MW,4.78423
GenX,1,BASN_to_CANO,2035,base_short_current_policies,MW,0.110384
GenX,2,BASN_to_CASO,2035,base_short_current_policies,MW,0.120464
GenX,3,BASN_to_NWPP,2035,base_short_current_policies,MW,0.146562
GenX,4,BASN_to_RMRG,2035,base_short_current_policies,MW,0.0301688
GenX,5,BASN_to_SRSG,2035,base_short_current_policies,MW,0.565161
GenX,6,CANO_to_CASO,2035,base_short_current_policies,MW,0.0852758
GenX,7,CANO_to_NWPP,2035,base_short_current_policies,MW,0.17041
GenX,8,CASO_to_NWPP,2035,base_short_current_policies,MW,0.016564
GenX,9,CASO_to_SRSG,2035,base_short_current_policies,MW,1.64775
GenX,10,FRCC_to_SRSE,2035,base_short_current_policies,MW,1.25618
GenX,11,ISNE_to_NYCW,2035,base_short_current_policies,MW,0.0535411
GenX,12,ISNE_to_NYUP,2035,base_short_current_policies,MW,974.315
GenX,13,MISC_to_MISE,2035,base_short_current_policies,MW,7.19811
GenX,14,MISC_to_MISS,2035,base_short_current_policies,MW,0.00450949
GenX,15,MISC_to_MISW,2035,base_short_current_policies,MW,0.00388118
GenX,16,MISC_to_PJMC,2035,base_short_current_policies,MW,0.438651
GenX,17,MISC_to_PJMW,2035,base_short_current_policies,MW,3.92113
GenX,18,MISC_to_SPPC,2035,base_short_current_policies,MW,0.0695615
GenX,19,MISC_to_SPPN,2035,base_short_current_policies,MW,6.55698
GenX,20,MISC_to_SPPS,2035,base_short_current_policies,MW,0.0584754
GenX,21,MISC_to_SRCE,2035,base_short_current_policies,MW,0.540674
GenX,22,MISE_to_MISW,2035,base_short_current_policies,MW,31.1203
GenX,23,MISE_to_PJMW,2035,base_short_current_policies,MW,0.0330544
GenX,24,MISS_to_SPPC,2035,base_short_current_policies,MW,8.47405
GenX,25,MISS_to_SPPS,2035,base_short_current_policies,MW,0.280333
GenX,26,MISS_to_SRCE,2035,base_short_current_policies,MW,0.155223
GenX,27,MISS_to_SRSE,2035,base_short_current_policies,MW,0.144363
GenX,28,MISW_to_NWPP,2035,base_short_current_policies,MW,0.0161638
GenX,29,MISW_to_PJMC,2035,base_short_current_policies,MW,4103.42
GenX,30,MISW_to_SPPC,2035,base_short_current_policies,MW,15.9939
GenX,31,MISW_to_SPPN,2035,base_short_current_policies,MW,0.563703
GenX,32,NWPP_to_RMRG,2035,base_short_current_policies,MW,0.00965265
GenX,33,NYCW_to_NYUP,2035,base_short_current_policies,MW,820.075
GenX,34,NYCW_to_PJME,2035,base_short_current_policies,MW,3138.26
GenX,35,NYUP_to_PJME,2035,base_short_current_policies,MW,1.4881
GenX,36,PJMC_to_PJMW,2035,base_short_current_policies,MW,0.136721
GenX,37,PJMD_to_PJME,2035,base_short_current_policies,MW,5945.6
GenX,38,PJMD_to_PJMW,2035,base_short_current_policies,MW,0.394727
GenX,39,PJMD_to_SRCA,2035,base_short_current_policies,MW,0.00352548
GenX,40,PJME_to_PJMW,2035,base_short_current_policies,MW,0.643135
GenX,41,PJMW_to_SRCA,2035,base_short_current_policies,MW,0.115635
GenX,42,PJMW_to_SRCE,2035,base_short_current_policies,MW,0.198208
GenX,43,RMRG_to_SPPC,2035,base_short_current_policies,MW,763.843
GenX,44,RMRG_to_SPPN,2035,base_short_current_policies,MW,621.15
GenX,45,RMRG_to_SRSG,2035,base_short_current_policies,MW,0.0791466
GenX,46,SPPC_to_SPPN,2035,base_short_current_policies,MW,450.614
GenX,47,SPPC_to_SPPS,2035,base_short_current_policies,MW,0.277484
GenX,48,SPPN_to_SPPS,2035,base_short_current_policies,MW,870.095
GenX,49,SPPS_to_SRSG,2035,base_short_current_policies,MW,1137.79
GenX,50,SPPS_to_TRE,2035,base_short_current_policies,MW,617.649
GenX,51,SPPS_to_TREW,2035,base_short_current_policies,MW,1470.05
GenX,52,SRCA_to_SRCE,2035,base_short_current_policies,MW,3.10401
GenX,53,SRCA_to_SRSE,2035,base_short_current_policies,MW,0.289063
GenX,54,SRCE_to_SRSE,2035,base_short_current_policies,MW,0.101399
GenX,55,TRE_to_TREW,2035,base_short_current_policies,MW,0.265174
GenX,56,NWPP_to_SPPN,2035,base_short_current_policies,MW,3.70826
GenX,57,SRSG_to_TRE,2035,base_short_current_policies,MW,3169.16
GenX,1,BASN_to_CANO,2040,base_short_current_policies,MW,0.0144198
GenX,2,BASN_to_CASO,2040,base_short_current_policies,MW,0.17426
GenX,3,BASN_to_NWPP,2040,base_short_current_policies,MW,0.00249479
GenX,4,BASN_to_RMRG,2040,base_short_current_policies,MW,0.078756
GenX,5,BASN_to_SRSG,2040,base_short_current_policies,MW,0.244312
GenX,6,CANO_to_CASO,2040,base_short_current_policies,MW,0.298861
