model,line_name,planning_year,case,unit,value
USENSYS,ISNE_to_NYCW,2027,full-base-200,MW,154
USENSYS,NYCW_to_PJME,2027,full-base-200,MW,4738
USENSYS,RMRG_to_SPPN,2027,full-base-200,MW,1468
USENSYS,SPPC_to_SPPN,2027,full-base-200,MW,1591
USENSYS,SPPS_to_TREW,2027,full-base-200,MW,1515
USENSYS,CASO_to_SRSG,2030,full-base-200,MW,2567
USENSYS,ISNE_to_NYUP,2030,full-base-200,MW,3340
USENSYS,MISC_to_SPPC,2030,full-base-200,MW,4606
USENSYS,MISC_to_SPPS,2030,full-base-200,MW,3441
USENSYS,MISS_to_SPPS,2030,full-base-200,MW,15273
USENSYS,MISS_to_SRSE,2030,full-base-200,MW,6868
USENSYS,MISW_to_PJMC,2030,full-base-200,MW,6713
USENSYS,NWPP_to_RMRG,2030,full-base-200,MW,3162
USENSYS,NYCW_to_NYUP,2030,full-base-200,MW,2450
USENSYS,NYUP_to_PJME,2030,full-base-200,MW,2797
USENSYS,PJMC_to_PJMW,2030,full-base-200,MW,8998
USENSYS,PJMD_to_PJME,2030,full-base-200,MW,2666
USENSYS,PJME_to_PJMW,2030,full-base-200,MW,2890
USENSYS,RMRG_to_SPPC,2030,full-base-200,MW,5968
USENSYS,RMRG_to_SPPN,2030,full-base-200,MW,1700
USENSYS,RMRG_to_SRSG,2030,full-base-200,MW,215
USENSYS,SPPS_to_SRSG,2030,full-base-200,MW,6951
USENSYS,SPPS_to_TRE,2030,full-base-200,MW,7449
USENSYS,SPPS_to_TREW,2030,full-base-200,MW,4240
USENSYS,MISC_to_MISE,2030,full-base-200,MW,1782
USENSYS,MISC_to_SPPN,2030,full-base-200,MW,1516
USENSYS,MISE_to_MISW,2030,full-base-200,MW,849
USENSYS,MISS_to_SPPC,2030,full-base-200,MW,3572
USENSYS,NWPP_to_SPPN,2030,full-base-200,MW,538
USENSYS,SPPN_to_SPPS,2030,full-base-200,MW,5094
USENSYS,SRSG_to_TRE,2030,full-base-200,MW,1609
USENSYS,CASO_to_SRSG,2035,full-base-200,MW,1351
USENSYS,ISNE_to_NYUP,2035,full-base-200,MW,6431
