model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,SRSG,SRSG_onshore_wind_turbine_1,Wind,2027,20-week-myopic-current-policy,MWh,12620092
USENSYS,SRSG,SRSG_onshore_wind_turbine_1,Wind,2030,20-week-myopic-current-policy,MWh,12620092
USENSYS,SRSG,SRSG_onshore_wind_turbine_1,Wind,2035,20-week-myopic-current-policy,MWh,12134023
USENSYS,SRSG,SRSG_onshore_wind_turbine_1,Wind,2040,20-week-myopic-current-policy,MWh,10975277
USENSYS,SRSG,SRSG_onshore_wind_turbine_1,Wind,2045,20-week-myopic-current-policy,MWh,9634156
USENSYS,SRSG,SRSG_onshore_wind_turbine_1,Wind,2050,20-week-myopic-current-policy,MWh,5474105
USENSYS,SRSG,SRSG_small_hydroelectric_1,Hydro,2027,20-week-myopic-current-policy,MWh,576576
USENSYS,SRSG,SRSG_small_hydroelectric_1,Hydro,2030,20-week-myopic-current-policy,MWh,541632
USENSYS,SRSG,SRSG_small_hydroelectric_1,Hydro,2035,20-week-myopic-current-policy,MWh,541632
USENSYS,SRSG,SRSG_small_hydroelectric_1,Hydro,2040,20-week-myopic-current-policy,MWh,445536
USENSYS,SRSG,SRSG_small_hydroelectric_1,Hydro,2045,20-week-myopic-current-policy,MWh,410592
USENSYS,SRSG,SRSG_small_hydroelectric_1,Hydro,2050,20-week-myopic-current-policy,MWh,375648
USENSYS,SRSG,SRSG_solar_photovoltaic_1,Solar,2027,20-week-myopic-current-policy,MWh,18812239
USENSYS,SRSG,SRSG_solar_photovoltaic_1,Solar,2030,20-week-myopic-current-policy,MWh,18812239
USENSYS,SRSG,SRSG_solar_photovoltaic_1,Solar,2035,20-week-myopic-current-policy,MWh,18656113
USENSYS,SRSG,SRSG_solar_photovoltaic_1,Solar,2040,20-week-myopic-current-policy,MWh,18553383
USENSYS,SRSG,SRSG_solar_photovoltaic_1,Solar,2045,20-week-myopic-current-policy,MWh,12747144
USENSYS,SRSG,SRSG_solar_photovoltaic_1,Solar,2050,20-week-myopic-current-policy,MWh,7786462
USENSYS,SRSG,SRSG_utilitypv_class1_moderate_0_anyQual_0,Solar,2040,20-week-myopic-current-policy,MWh,7494149
USENSYS,SRSG,SRSG_utilitypv_class1_moderate_0_anyQual_0,Solar,2045,20-week-myopic-current-policy,MWh,15737206
USENSYS,SRSG,SRSG_utilitypv_class1_moderate_0_anyQual_0,Solar,2050,20-week-myopic-current-policy,MWh,41854100
USENSYS,SRSG,SRSG_utilitypv_class1_moderate_1_anyQual_0,Solar,2035,20-week-myopic-current-policy,MWh,17306978
