model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
USENSYS,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,5737
USENSYS,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,8168
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_10_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,19
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_11_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,6
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_12_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,2164
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_15_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,112
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_17_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,6
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,310
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,36
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_4_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,6
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,61
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_7_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,996
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_8_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,592
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,5845
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,274
USENSYS,ISNE,ISNE_offshorewind_class3_moderate_fixed_0_1,Wind,2027,20-week-myopic-current-policy,MW,0,716
USENSYS,MISC,MISC_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,6116
USENSYS,MISC,MISC_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,2915
USENSYS,MISC,MISC_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,4963
USENSYS,MISC,MISC_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,1475
USENSYS,MISE,MISE_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,92
USENSYS,MISE,MISE_landbasedwind_class3_moderate_1_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,60
USENSYS,MISE,MISE_landbasedwind_class3_moderate_11_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,116
USENSYS,MISE,MISE_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,87
USENSYS,MISE,MISE_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,674
USENSYS,MISE,MISE_landbasedwind_class3_moderate_4_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,469
USENSYS,MISE,MISE_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,149
USENSYS,MISE,MISE_landbasedwind_class3_moderate_6_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,105
USENSYS,MISE,MISE_landbasedwind_class3_moderate_7_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,16
USENSYS,MISE,MISE_landbasedwind_class3_moderate_8_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,50
USENSYS,MISE,MISE_landbasedwind_class3_moderate_9_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,1018
USENSYS,MISS,MISS_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,1518
USENSYS,MISS,MISS_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,3114
USENSYS,MISW,MISW_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,4177
USENSYS,MISW,MISW_landbasedwind_class3_moderate_6_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,1167
USENSYS,NWPP,NWPP_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,2489
USENSYS,NYUP,NYUP_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,340
USENSYS,NYUP,NYUP_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,3349
USENSYS,NYUP,NYUP_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,850
USENSYS,NYUP,NYUP_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,2801
USENSYS,NYUP,NYUP_landbasedwind_class3_moderate_4_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,1404
USENSYS,NYUP,NYUP_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,2305
USENSYS,NYUP,NYUP_landbasedwind_class3_moderate_6_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,1090
USENSYS,NYUP,NYUP_offshorewind_class3_moderate_fixed_0_1,Wind,2027,20-week-myopic-current-policy,MW,0,553
USENSYS,NYUP,NYUP_offshorewind_class3_moderate_fixed_0_2,Wind,2027,20-week-myopic-current-policy,MW,0,485
USENSYS,NYUP,NYUP_offshorewind_class3_moderate_fixed_0_3,Wind,2027,20-week-myopic-current-policy,MW,0,16
USENSYS,NYUP,NYUP_utilitypv_class1_moderate_0_anyQual_0,Solar,2027,20-week-myopic-current-policy,MW,0,1638
USENSYS,PJMD,PJMD_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,1248
USENSYS,PJME,PJME_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,206
USENSYS,PJME,PJME_landbasedwind_class3_moderate_1_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,87
USENSYS,PJME,PJME_landbasedwind_class3_moderate_2_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,1663
USENSYS,PJME,PJME_landbasedwind_class3_moderate_4_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,376
USENSYS,PJME,PJME_offshorewind_class3_moderate_fixed_0_1,Wind,2027,20-week-myopic-current-policy,MW,0,1100
USENSYS,PJMW,PJMW_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,1778
USENSYS,PJMW,PJMW_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,2618
USENSYS,PJMW,PJMW_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,752
USENSYS,PJMW,PJMW_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,3644
USENSYS,PJMW,PJMW_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,2257
USENSYS,RMRG,RMRG_landbasedwind_class3_moderate_1_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,3297
USENSYS,RMRG,RMRG_landbasedwind_class3_moderate_4_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,409
USENSYS,RMRG,RMRG_landbasedwind_class3_moderate_6_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,285
USENSYS,RMRG,RMRG_landbasedwind_class3_moderate_7_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,2679
USENSYS,SPPC,SPPC_landbasedwind_class3_moderate_4_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,745
USENSYS,SPPN,SPPN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,3197
USENSYS,SPPN,SPPN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,1601
USENSYS,SPPS,SPPS_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,6162
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,272
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_1_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,984
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_10_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,107
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,806
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,116
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,27
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_6_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,306
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_7_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,894
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_8_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,818
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_9_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,112
USENSYS,SRCE,SRCE_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,20-week-myopic-current-policy,MW,0,6013
USENSYS,SRCE,SRCE_landbasedwind_class3_moderate_2_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,7592
USENSYS,SRCE,SRCE_landbasedwind_class3_moderate_9_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,5493
USENSYS,SRSG,SRSG_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,5156
USENSYS,TRE,TRE_landbasedwind_class3_moderate_2_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,512
USENSYS,TRE,TRE_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,4495
USENSYS,TRE,TRE_landbasedwind_class3_moderate_4_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,8343
USENSYS,TRE,TRE_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,2487
USENSYS,TRE,TRE_landbasedwind_class3_moderate_6_anyQual_1,Wind,2027,20-week-myopic-current-policy,MW,0,3638
