Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,AnnualSum
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,287726.25015514606,0.0,0.0,287726.25015514606
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,0.0,913495.9006218875,0.0,913495.9006218875
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,0.0,16764.623274214653,0.0,16764.623274214653
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,0.0,435180.76480381517,0.0,435180.76480381517
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,0.0,72085.43296863396,0.0,72085.43296863396
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,0.0,0.0,163616.65660433483,163616.65660433483
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,0.0,0.0,334439.43785075366,334439.43785075366
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,364281.0023486806,0.0,0.0,364281.0023486806
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,3.095473658540392e6,0.0,0.0,3.095473658540392e6
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,8.743825255819192e6,0.0,0.0,8.743825255819192e6
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,776134.7748447299,0.0,0.0,776134.7748447299
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,501011.1319042755,0.0,0.0,501011.1319042755
NENG_Rest,NENG_Rest_nuclear_1,1,1,990877.4405643094,0.0,0.0,990877.4405643094
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,0.0,0.054725878367115115,0.0,0.054725878367115115
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,0.0,0.06584680120462733,0.0,0.06584680120462733
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,0.0,0.11815332617112971,0.0,0.11815332617112971
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,0.0,82340.57540291059,0.0,82340.57540291059
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,0.0,0.0,0.0,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,0.0,0.05666781909806051,0.0,0.05666781909806051
NY_Z_B,NY_Z_B_nuclear_1,3,1,0.0,0.029680347238693467,0.0,0.029680347238693467
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,0.0,1.2224568057311953e6,0.0,1.2224568057311953e6
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,0.0,0.09680383730779304,0.0,0.09680383730779304
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,0.0,1.8666627238130462e6,0.0,1.8666627238130462e6
