Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,0.0,-1398.0985705949636,-0.00015436363252501614,-5.3056423600697164e-5,767.7762448194675,-0.0009007847756945256,77.85435752770688,-1122.3227149535933,2398.760435501836,2137.9334351408534,-1484.427761197952,0.00015937243737706907,5242.527884966477,267.0840125484624,0.0002867328851282746,-1319.9999602815697,299.99994601596
t2,0.0,-1599.999436996539,-0.002510716425992978,-0.0001704511694639764,852.171064414201,-448.8802775585038,0.0007360637497594495,-957.0952788230383,2709.0862276421162,956.3017529896204,-1149.730769255885,6.106622759291274e-5,4052.3865897333735,265.1797272620358,0.00028297155013291895,-1319.999957935691,299.9999441953127
t3,0.0,-1241.8629610541757,-0.00015145298146894808,-5.6269707294704026e-5,792.9333694531427,-456.7085250923453,0.0005909125451161769,-916.6318815994266,2238.633610332608,548.861901790454,-209.48271559704102,6.503179275329355e-5,4075.719714254556,54.90242306846024,0.0002837756433256844,-1319.9999563389179,299.99994645862535
t4,0.0,-1273.6231861839647,-461.35744167330074,-0.0002330518474693626,435.84774369807434,12.384602950487047,-349.348777027491,-845.9600037514086,2257.6466489893314,0.00024319405663050637,0.0003689302962425053,-0.00046297234604182277,2780.421916908997,309.408625712897,0.000299614516536425,-1319.9999370345968,299.9999420043131
t5,0.0,-1588.6195206645132,-235.59096794616568,-0.0002358645942511642,520.6143962142867,186.81615522857655,-173.20883239737555,-898.3246204350086,2521.9660550751737,0.004584108899625961,0.0006991531308168236,-0.0006049902876104127,3355.0007161364115,123.80277187474238,0.00029059305402859975,-1319.9999396692344,299.99994308351285
t6,0.0,-1599.9994997155743,-762.9626242730296,-0.002388812373017601,984.6746268255961,-0.0005676062084689866,367.86676726552554,-961.0517744401511,2442.472326779299,795.6962860685375,-0.002830266866603781,5.4078507988769274e-5,3803.518871073005,0.0006829928663390761,-213.45790810422767,-1319.9999689664994,299.99996919523994
t7,0.0,-1599.999499230222,-755.2057771231905,-0.0009004392533785017,288.5634152616108,999.9998788516493,404.45715356941344,-3044.2349917390607,1474.3762261236986,2308.528630434393,1509.9343201765432,6.072678320800145e-5,5227.360280218999,0.00041371515210017983,-113.0250328829756,-1319.9999681340987,299.99997883016636
t8,0.0,-1599.9999332141383,-1199.9992805809698,-69.51179396028483,477.2708283015471,999.9999956233069,2599.999974827923,-3199.999979656663,1761.2732045531325,4299.999813645214,1509.999987165242,380.8328496060349,6754.149252748762,180.92750804146658,7.927370534282175e-5,-1319.9999966246035,300.00000075069386
t9,0.0,-1599.9997600899706,-1199.9995031985243,-949.9661089556141,144.62917803984672,999.9983973225408,2158.626603121676,-3199.9928685634845,1856.1157567205255,4299.9994958994075,790.7340921344226,1329.6975018627725,6437.459776910707,1255.4561448701443,0.00032197405200416534,-1319.9999757739959,299.99997267910356
t10,0.0,-1599.999958296368,-1199.9999570012162,-1519.9999585503706,-347.75688075794824,999.998460393298,1075.418667457038,-2722.5593376709994,1903.5177098502877,4299.999415802173,9.898694677747287e-5,1916.669136047235,5844.075383294331,2072.4118142588086,0.0002642799902084247,-1319.999960121258,299.9999603191992
