Region,Resource,Zone,Cluster,AnnualSum
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1.7307923501173942e6
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,3.845345820917797e6
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,71435.08002731409
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,1.7263862888254703e6
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,366760.05434573407
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,1.027464386063717e6
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,1.2849304207679213e6
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,1.4576836990056261e6
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,0.916557398489209
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,9.519893157248477e6
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,0.7048574616775574
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,0.34931642110026884
NENG_Rest,NENG_Rest_nuclear_1,1,1,1.1106616086510252e7
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,0.6055454271356404
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,0.5425872841797122
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,70.22861861997409
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,0.696559815428397
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,0.09210148386469436
NY_Z_B,NY_Z_B_nuclear_1,3,1,0.5792773109868031
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,1.7547845861412101
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,0.5086972992534636
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,6.703002570419751e6
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,0.7339382896373506
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,0.8814022509768051
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,2.0643638378931314e6
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,0.9102845936098217
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,6,1,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,1,1.7424076321685284e6
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,2,0.3499775918345176
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,1,0.13409323145417726
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,2,0.9317733660064323
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,8,1,759333.4966900797
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,8,2,3.047781982908645e6
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,8,1,0.218078218477196
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,8,2,0.8228263245238518
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_1,9,1,86155.95299446795
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_2,9,2,993821.7079612366
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_1,9,1,0.27425339324194004
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_2,9,2,23580.880506103378
PJM_EMAC,PJM_EMAC_conventional_steam_coal_1,10,1,0.0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1,53750.40973522607
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_2,10,2,2.1290413447685514e7
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_3,10,3,0.20420964767921504
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,1,0.5651364732648247
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,2,167.86427616818065
PJM_EMAC,PJM_EMAC_natural_gas_steam_turbine_1,10,1,0.5925759437429021
PJM_EMAC,PJM_EMAC_nuclear_1,10,1,2.3614779457948618e7
PJM_EMAC,PJM_EMAC_nuclear_2,10,2,1.3477168487206943
PJM_Rest,PJM_Rest_conventional_steam_coal_1,11,1,3.9694183068332305
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_1,11,1,0.515190654895514
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_2,11,2,1.3851510441979632e7
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1,0.38008048647049153
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_2,11,2,0.38028165296026206
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_3,11,3,0.08544425341555148
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_4,11,4,0.16295094668096735
PJM_Rest,PJM_Rest_nuclear_1,11,1,5.9266433617792204e7
NENG_Rest,NENG_Rest_naturalgas_ccavgcf_moderate_0,1,0,2.9416792931610884
NENG_Rest,NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0,0.49448790206785154
NENG_Rest,NENG_Rest_nuclear_nuclear_moderate_0,1,0,0.20262248060699914
NENG_Rest,NENG_Rest_naturalgas_ccs100_moderate_0,1,0,0.27453288644464435
NY_Z_A,NY_Z_A_naturalgas_ccavgcf_moderate_0,2,0,2.544534217661923
NY_Z_A,NY_Z_A_naturalgas_ctavgcf_moderate_0,2,0,0.34790048185660993
NY_Z_A,NY_Z_A_nuclear_nuclear_moderate_0,2,0,0.17723396276554573
NY_Z_A,NY_Z_A_naturalgas_ccs100_moderate_0,2,0,0.152586081871804
NY_Z_B,NY_Z_B_naturalgas_ccavgcf_moderate_0,3,0,0.8120037968062767
NY_Z_B,NY_Z_B_naturalgas_ctavgcf_moderate_0,3,0,0.2644837524316603
NY_Z_B,NY_Z_B_nuclear_nuclear_moderate_0,3,0,0.1527712896048466
NY_Z_B,NY_Z_B_naturalgas_ccs100_moderate_0,3,0,0.16461769874911344
NY_Z_C&E,NY_Z_C&E_naturalgas_ccavgcf_moderate_0,4,0,35.67185067701499
NY_Z_C&E,NY_Z_C&E_naturalgas_ctavgcf_moderate_0,4,0,0.29387149686682645
NY_Z_C&E,NY_Z_C&E_nuclear_nuclear_moderate_0,4,0,0.1592410733453886
NY_Z_C&E,NY_Z_C&E_naturalgas_ccs100_moderate_0,4,0,0.19809345254413963
NY_Z_D,NY_Z_D_naturalgas_ccavgcf_moderate_0,5,0,1.855959410853821
NY_Z_D,NY_Z_D_naturalgas_ctavgcf_moderate_0,5,0,0.47882294950053306
NY_Z_D,NY_Z_D_nuclear_nuclear_moderate_0,5,0,0.16453578049810452
NY_Z_D,NY_Z_D_naturalgas_ccs100_moderate_0,5,0,0.2054227249401264
NY_Z_F,NY_Z_F_naturalgas_ccavgcf_moderate_0,6,0,3.00720498423963e6
NY_Z_F,NY_Z_F_naturalgas_ctavgcf_moderate_0,6,0,0.3750613729140563
NY_Z_F,NY_Z_F_nuclear_nuclear_moderate_0,6,0,0.23197236372686064
NY_Z_F,NY_Z_F_naturalgas_ccs100_moderate_0,6,0,0.19454740647744792
NY_Z_G-I,NY_Z_G-I_naturalgas_ccavgcf_moderate_0,7,0,4.591113771043605e6
NY_Z_G-I,NY_Z_G-I_naturalgas_ctavgcf_moderate_0,7,0,0.4054039905198086
NY_Z_G-I,NY_Z_G-I_nuclear_nuclear_moderate_0,7,0,0.2697882427660244
NY_Z_G-I,NY_Z_G-I_naturalgas_ccs100_moderate_0,7,0,0.2798684751573871
NY_Z_J,NY_Z_J_naturalgas_ccavgcf_moderate_0,8,0,0.9066746949918824
NY_Z_J,NY_Z_J_naturalgas_ctavgcf_moderate_0,8,0,0.5029227956766572
NY_Z_J,NY_Z_J_nuclear_nuclear_moderate_0,8,0,0.1907219622806539
NY_Z_J,NY_Z_J_naturalgas_ccs100_moderate_0,8,0,0.2555771225790864
NY_Z_K,NY_Z_K_naturalgas_ccavgcf_moderate_0,9,0,2.428422618284274
NY_Z_K,NY_Z_K_naturalgas_ctavgcf_moderate_0,9,0,0.5517700776189788
NY_Z_K,NY_Z_K_nuclear_nuclear_moderate_0,9,0,0.1877585161818031
NY_Z_K,NY_Z_K_naturalgas_ccs100_moderate_0,9,0,0.2799773527474488
