Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,0.0,0.0004975450326078376,0.001109714576342859,38.26368115700477,1799.3743121268662,-999.9998455825245,759.7607301288393,-895.1759416621135,0.002018071538424047,4281.810960805256,-1509.9998427517698,3123.7137653939512,5174.260827857685,2262.412146676259,0.001597852252053175,-0.0012613867718594249,-599.9998607330764
t2,0.0,-369.677438750769,-0.0001690574249099236,146.070257233022,1390.3220241172787,-999.9997293206492,421.91992603757956,-914.6870522780864,0.0016047489490726122,4029.9745759187786,-1509.999778218406,2752.101983183004,4297.574383942741,2579.998869546492,349.99859924957536,836.93438917542,-599.999844988813
t3,0.0,-0.0005869510965049395,0.0002052015215425503,515.2507181563938,1246.9628705539153,-999.9993628992605,330.431651016592,-819.64833534455,0.0009036984565974065,3901.46043046663,-1509.9994201084476,2962.9744544780247,4490.993085043057,2579.9981531487933,349.9971806480448,1084.8449878632753,-599.9997332572183
t4,0.0,0.000556711689509808,0.00114536143411269,514.695358876844,1335.224193189648,-999.9992003331473,433.0366312131696,-718.1624325607971,0.00032475208314785024,3127.354431337261,-1509.9992425009139,1830.4135095507324,2628.3364271215764,2579.9830936057156,0.004229310655093367,775.0680625765004,-599.9996035083336
t5,0.0,0.0005566537181848345,0.0011481778113890358,328.00611432279914,1620.0151655212208,-999.9992114868517,774.885062394404,-736.0429078973976,0.0012978410591026833,3638.800543060792,-1509.9992402414462,1930.3638951865494,3379.298764789345,2579.9827685948626,0.003854442417857997,756.8726772613841,-599.9995825474673
t6,0.0,-707.4587646958648,-0.00016450920604347335,0.0001500311721373549,1058.1400101352865,-174.20323897040095,255.8389237075578,-724.1385181914573,0.000466019281730787,3939.892231812497,-1509.9910861924802,1601.3980016062267,3974.8878945267716,2036.4008836155087,0.0017997310104453902,0.017510094880791645,-599.9992327933124
t7,0.0,0.0003903912164532431,0.001622980201919407,486.5795600899724,274.08152771647434,999.9978737714476,-424.0460112882888,-713.8663676498184,0.0002011054714639135,1760.0622412911325,997.3362349148202,4495.16138453717,5340.421078964667,1302.84590640052,0.001329002607799325,-98.9860695407267,0.007494711679672217
t8,0.0,-1534.9491740453332,-0.0002545490726368584,2.0212379276364664e-5,361.35558441038455,999.9999858023933,-228.18974920225912,-671.6960101069358,1377.463793805558,4299.997453325273,1509.9999845021464,4235.4679117078485,6723.688056258374,1987.4583559850757,0.0012513997394815273,-124.65007188373579,599.9999765903605
t9,0.0,-756.9751911398436,-0.0001850791650438305,0.0001336425266803887,1073.1734264955649,-0.0031337911878832688,76.57426198015465,-598.7544333857669,0.0002929361898496247,3071.943753480569,-324.43118518000273,4206.740139981175,6334.4493515621825,979.0704764540001,0.0013009590642719586,-1319.9994194482,0.0005815608759432227
t10,0.0,-1599.9998246995306,-944.6497625490476,-759.9998297162078,538.3924951810627,0.0024671004065891563,1059.3463416349541,-559.2294956746123,3631.043543658577,4299.996487550029,8.01101199930077e-5,5700.810874232368,5884.434557207033,2579.9982526532476,349.9981504072182,-376.2925234014841,-44.15237368087603
t11,0.0,-1599.9999457145818,-944.6498891477992,-759.9999619033105,132.71862193889044,-0.009133378368561111,1127.5948554109557,-438.4836797451357,6105.877427096689,4299.975602576933,-681.9275524787946,6929.16949453093,6352.202549872172,2153.7114837234794,0.002507975504077195,-1319.9911982796675,-344.6156049535713
