Constraint,Price
MinCapReq_1,3776.9592141239104
MinCapReq_2,3094.6430512606516
MinCapReq_3,2524.743430648897
MinCapReq_4,200.66930613169868
MinCapReq_5,235.01335035228857
MinCapReq_6,177.6804410226129
MinCapReq_7,3.2025514800446866e-9
MinCapReq_8,1018.8308221400828
MinCapReq_9,1.019747818916498e-7
MinCapReq_10,7.057389701444056e-7
MinCapReq_11,192.04712973042683
MinCapReq_12,3229.035298884999
MinCapReq_13,1.716293777178283e-6
