Zone,1,2,3,4,5,6,7,8,9,10,11,Total
AnnualSum,1.47186454928741e7,93120.51376371998,5060.802060183604,9.654720788493158,6.22966198747039,1.3528124811914677e6,1.2227385605321415e7,3.0459811495555583e6,879513.7829151695,2.2399499888984505e7,2.3990990302999738e8,2.946319386310463e8
t1,2334.1905090818273,16.380794562529395,0.0012791344274585348,0.0013864999117954105,0.0009417884498287836,423.7302441274165,2076.364717325925,0.0033236607771701225,214.8389817736803,4410.660323881737,38373.830352874,47850.00285471068
t2,1679.4732682939932,16.380722115680125,0.0012379790143972732,0.0012368758750929837,0.0008822089287859624,423.7301510876434,2076.364645292849,0.0029617936006343555,214.83870838718803,4410.660124063237,38034.29469200281,46855.74863010082
t3,1517.1339490048802,16.380720490011704,0.001237304203415366,0.0012145199753969534,0.0008773997939034166,423.7301511818006,2076.3646484289466,0.0028935538927957406,214.83871342227283,4410.660131647432,37400.310665305245,46059.425202258455
t4,1517.1332471528685,16.380697111437478,0.001224808192987403,0.0011471216701007371,0.0008556779210175176,423.73001216404157,2076.3646017272854,0.0024416544631874182,94.31533026119648,4261.1358741567965,36847.12997450775,45236.19540634362
t5,1517.133259079386,16.380696488199835,0.0012240444851992086,0.0011463745440137597,0.0008521282288373075,423.73000643337946,2076.3646037471167,0.002437253499835412,94.3153281830417,4049.5412496899216,37052.27158210337,45229.742385525176
t6,1517.134104471121,16.38069645701547,0.0012233095330460625,0.0011897297304283713,0.0008566503627128531,423.73008490462263,2076.3646250598135,0.002717165259603367,200.5761132946171,4179.316994092014,37941.067863324184,46354.576468458275
t7,2334.1905881084963,16.380817496991153,0.0012909072505235036,0.00141809752312151,0.0009264543575741043,423.7302371568571,2076.3647387139285,0.003380439971501808,214.8390584156694,4410.660341834431,38394.350242914894,47870.52304054037
t8,2334.191136942424,16.38122181998438,0.0014563842597720774,0.0016546752261946457,0.0009136841577115124,423.73037896907556,2076.3650693088493,0.003653032894198491,214.83929536697704,4410.660687654337,38394.35071009836,47870.52617793655
t9,2334.1905927182124,16.380783145656398,0.0012634273017043999,0.0013902332713745817,0.0008962430904017485,423.730205239161,2076.3647275448734,0.0033534164237534465,214.83905025235202,4360.125280703277,38394.35015815162,47819.98770107524
t10,1450.1792936210704,7.0446319046764145,0.0009123666476741466,0.0008725643429322801,0.0006638085300180709,228.8145230090202,1728.270677645096,0.0020688234556297553,94.31486034446944,1984.7978700616316,28101.14208900468,33594.56846315362
t11,1182.3646830397083,3.636785076801397,0.0005827166972793416,0.0006358500709946936,0.0005025191570154872,228.81431896116203,575.0732613959281,0.0020041098244761866,94.31478015157725,1984.7977544410858,16296.256767971336,20365.262076233346
t12,1182.3646726241868,3.636777626461104,0.0005744350780453125,0.0006303284726970154,0.0004936188620626758,228.81430770177474,633.7423694303553,0.0019975429260976523,94.31477127818728,1984.7977220491591,16296.256749960452,20423.931066595913
t13,1182.3646624180628,3.6367759935129365,0.0005727398618475619,0.0006299119030067938,0.0004917418806207564,228.81430545741367,597.4694519056677,0.001971448321363458,94.3147698120624,1984.7977107685435,16296.256759420903,20387.658101618134
t14,1182.3646656403123,3.6367764978707036,0.0005735178062558527,0.0006310531289443453,0.0004936193861795709,228.81430747483446,509.9730665506421,0.0018218762916220213,94.31477342185461,1984.797715065089,16296.256776876902,20300.161601594118
t15,1182.3646710973192,3.636779519560978,0.0005776999082925601,0.0006339534014554288,0.0004989147063771145,228.8143144361636,509.97306671017907,0.0018215512025682701,94.31478353212324,1984.7977378372418,16296.256807312404,20300.161692564212
t16,1446.9609860206324,3.636791704643061,0.0005958696706351766,0.0006502414709850063,0.0005193472102194698,228.8143406871735,509.9730811466182,0.0018378610496820776,94.31485696004563,1984.7978746918202,16296.256869122883,20564.758403653217
t17,1576.6824025338842,12.973406876189063,0.0010106265052009418,0.0009637236469845314,0.0007324493585846146,228.81465993609532,1663.1714843195189,0.0021382067939377304,94.31542519752743,3816.6086526507847,21392.20601088523,28784.776887405536
t18,2334.190708125811,16.38078057989176,0.0012838942655588159,0.001429327018773353,0.0009691319989239308,423.7303021098686,2076.3647632973702,0.003423529192146985,214.83912807905105,4410.66032737435,36644.02963092626,46120.202746375086
t19,2334.1907329912297,16.380797336704973,0.001298178447367719,0.0014544509242794099,0.0009999768415701982,423.7303193194741,2076.364769691088,0.0034482650024303973,214.8391445185827,4410.660336330707,39087.83158447118,48564.00488553019
t20,2334.1907366452583,16.380811916944978,0.001312131609627037,0.0014646067866871204,0.00101641457782548,423.73033720020925,2076.3647811830074,0.003464506878635651,214.83915709104545,4410.6603429718725,39278.01139804341,48754.1848227116
t21,2334.1907327182257,16.380813779736936,0.0013108363991474162,0.0014604037080570506,0.0010131422892905803,423.73034062003615,2076.3647740345277,0.003458149370267569,214.83915069134042,4410.660350115471,38818.49861813473,48294.67202262583
t22,2334.190760879738,16.380852376379767,0.00133096667982068,0.0014624824758471006,0.0010085535168391036,423.7303404857548,2076.3647760364083,0.0034614311103376098,214.83915015783037,4410.660333516162,39633.71528609109,49109.88876297714
t23,2334.19074491092,16.380807285901877,0.0013158082196460044,0.0014646474792380786,0.0010235901005546772,423.7303466731115,2076.364782366318,0.0034689140676190714,214.83915159179395,4410.660336301115,36821.35932940041,46297.53277148944
t24,2334.190746684491,16.380811731468956,0.0013150968772969484,0.0014636050254889068,0.0010224647014168808,423.73034715464865,2076.364780028023,0.003463419949129501,214.8391424485,4410.660317958808,34927.522062947835,44403.69547354033
t25,2334.1907079559937,16.380796170005357,0.001295561918938932,0.0014321565138354397,0.0009904921069711274,423.7303239947857,2076.364747123049,0.003419355811011274,214.8390932638534,4410.660302295753,33054.324274298844,42530.49738266863
t26,2334.190713416048,16.380777582465807,0.0012724513863790453,0.0014033074277071385,0.000964203251738191,423.73030186918334,2076.364719199906,0.0033730700840632036,214.8390423571517,4410.660292594497,32128.220727827967,41604.39358787937
t27,2334.190707423587,16.38076676843263,0.0012687345908563407,0.0013909155622250442,0.0009534130126606743,423.73028693728236,2076.3647049680158,0.0033452535938851297,214.83901029534817,4410.660263411376,31809.623373384773,41285.796071505574
t28,2334.190696883184,16.380752536471356,0.0012620374200466306,0.0013698207795100697,0.0009379910962212819,423.7302649273533,2076.36468325263,0.0033010584544244563,214.83896172373164,4410.642427428555,31809.623183400992,41285.77784106067
t29,2334.1906836517414,16.380692979813517,0.0012202596956117759,0.001256763731066148,0.0008820825109533798,423.7301794324023,2076.364626038047,0.0031454675826782723,214.83882473009402,4410.6419045172415,31809.623045496828,41285.776461419686
t30,2334.190664898256,16.38063374855483,0.0011803074122602984,0.0011547081611768778,0.0008406505782907024,423.73002957574084,2076.3645264011234,0.0025648915266875,97.88821505244346,4410.641665667059,31809.62385503847,41168.825330939326
t31,2334.1906563169628,16.380695041131393,0.0012123050528252033,0.001285380209145776,0.0008789693036802205,423.73015265794356,2076.3645990110367,0.003079504909065536,214.83874060259814,4410.659985507716,31847.40844259797,41323.57972789483
t32,2334.1911365005467,16.380623929938174,0.0011555288304597715,0.0011250179796514666,0.0007993880751268556,423.72938213932605,2076.364434871371,0.0024320650630012823,142.6190181821308,4172.417908846878,31824.754228137226,40990.46224460736
