Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,0.0,-727.1390912401475,-0.0013607504665331645,-0.0003044141642540499,1575.7431531739253,-999.9994215530807,524.4645598194821,-883.0542322875326,390.8026216321924,4132.295232358268,-1509.9994791247027,0.00015964363964844028,5411.627788237447,2361.0955106952456,0.0024733099091577386,-0.00138882613247441,-599.9995681343853
t2,0.0,-1599.9953527205444,-0.02878854881899829,-0.0013997854416096258,998.3158372767286,-601.2876199381112,0.004455333449953808,-907.3249544230011,1627.6435398025371,1672.9934187898084,-844.1784293490678,0.0012548444559444276,4060.5830710621653,1407.0177859778291,0.002797975864724987,-796.2500874990495,-599.9961171080328
t3,0.0,-1292.2927884883798,-0.0013659007933153895,-0.0003678702817231711,880.9789635298516,-537.784958971614,0.005475305401525916,-826.880019796335,1210.669730344481,1364.0646842823367,-87.83133773918871,0.0012388500494518188,4103.079405554324,1271.13295872838,0.002784018956747038,-683.7165487835945,-599.9959542471535
t4,0.0,-1599.9958649624398,-70.80325140911633,-0.0017631990390959088,404.6478474491433,0.0005614307964733109,-487.7827783019259,-718.152496636911,1529.5701930750308,428.26296977772694,0.00019537024697551084,0.0010436851508598753,2557.1458840718747,1799.8000569790227,0.002944457659319119,-468.7196383873596,0.00024295761638195494
t5,0.0,-1599.9956493511163,-119.21778505067799,-0.0017692336295592732,699.964353819812,0.0005386113907458642,-123.82146969958643,-734.1370364580774,1432.9490017881692,1031.366568221033,0.00020957690568329667,0.0010600970006046846,3441.1151471719018,1599.212023312819,0.002885790437379323,-506.60338191905316,0.0002588234382222846
t6,0.0,-1599.997231474522,-1199.9932184760185,-2.7233672741145387,902.3645887615093,0.00016021410443404433,79.252641334152,-722.3034775553148,1362.690715560058,1372.6420181743824,-0.0010176289077491998,0.0011171679657642887,3949.1746776772375,424.060096632255,0.0028341829100841705,-1319.9972070429505,0.0002686711060549151
t7,0.0,-1254.2484762600304,-0.00031238337002885733,0.00014725254436608984,318.91034038156954,999.9961766729404,-514.637044770907,-917.5466962648549,0.0007341677971288046,1758.9454338042308,528.6630460361308,60.65042723908193,5324.235747278781,624.9773814994206,0.002448952052749917,-1177.662589961371,0.013796965321391116
t8,0.0,-1599.9986635245682,-1199.9965963222778,-733.3946963530153,827.4955294234103,999.9996696303249,-92.94231673878207,-3199.9997844255968,7.274029561569884e-5,3398.0743335013385,1509.9996010452353,2358.346918678686,6704.371812376932,1743.825099368377,0.0017733849306215926,-1032.3161622837476,599.9995759609568
t9,0.0,-1599.9973471598203,-411.10365197764474,-0.0017160791481044396,1118.0105211676405,0.001060883484203702,120.9071688910771,-937.1884806865754,0.0007114581286303836,2563.1890675705254,-8.619112883681405e-5,1290.153176359472,6311.452553283747,894.2333874318592,0.002552100336633923,-1319.999595715691,599.9994222278585
t10,0.0,-1599.999190641741,-1199.9991074249579,-427.90074701050787,173.4956450403445,999.9935066761908,-821.9299943569868,-2172.389413422748,0.0008455147842282941,2211.3303279442853,433.66600292525544,4687.965168635882,5855.8551376909645,2579.9990709276904,349.9990040841325,0.012741571853154667,-599.9986751526724
