region,marginal_price,total_demand
BASN,28.221183673272048,117622650.0
CASO,33.595612769989465,115510879.0
CANO,33.30949815356305,178550343.0
FRCC,31.6932193770886,263664150.0
ISNE,43.26757327987446,149354094.0
MISC,24.86022493547951,200796305.0
MISE,31.493409062432264,108618551.0
MISS,26.50485853898507,185407544.0
MISW,23.504959269981477,244560055.0
NWPP,30.226545857880236,213747716.0
NYCW,38.10481830200934,83015898.0
NYUP,18.636565318480095,74762455.0
PJMC,25.290211482854566,125041636.0
PJMD,29.446015431745856,116835353.0
PJME,25.796774736650864,308414943.0
PJMW,26.875820834737496,328889729.0
RMRG,21.038776391936267,100288099.0
SPPC,21.463352104353604,83557695.0
SPPN,20.14357622697885,54220969.0
SPPS,21.47948966092684,131322851.0
SRCA,28.058034758792093,228687588.0
SRCE,26.461228792286896,225061849.0
SRSE,30.29550647613094,255962582.0
SRSG,28.16211755471128,147664933.0
TRE,23.764566590514086,442846698.0
TREW,20.971982237696977,20819394.0
